date,ticker,market,open,high,low,close,volume,turnover_value
2017-03-20,2311,TWSE,39.2,39.4,39.2,39.3,15407733.0,605757972.0
2017-03-27,2311,TWSE,39.4,39.8,39.4,39.65,14238304.0,564045121.0
2017-07-17,2311,TWSE,39.8,39.9,39.45,39.45,9163609.0,363602917.0
2017-07-24,2311,TWSE,39.8,40.1,39.4,40.1,13470862.0,536463521.0
2016-07-04,2312,TWSE,12.05,12.15,11.9,12.05,2888840.0,34728730.0
2016-07-11,2312,TWSE,12.2,12.2,12.1,12.15,4772202.0,57990947.0
2016-07-18,2312,TWSE,12.05,12.3,12.0,12.3,7740247.0,94227966.0
2015-04-27,2313,TWSE,19.55,19.85,19.5,19.7,8954357.0,176251064.0
2015-05-04,2313,TWSE,19.55,19.6,19.25,19.4,3585686.0,69439700.0
2021-12-13,2313,TWSE,42.0,42.2,41.7,41.7,3948782.0,165231732.0
2021-12-20,2313,TWSE,43.0,43.3,42.3,43.0,6493602.0,278546996.0
2022-08-15,2313,TWSE,51.8,51.8,50.7,51.0,13261965.0,678805320.0
2022-08-22,2313,TWSE,49.8,50.7,49.55,50.0,10251728.0,514660015.0
2015-03-23,2317,TWSE,93.5,94.7,93.1,93.5,78554963.0,7371146715.0
2015-03-30,2317,TWSE,94.0,94.6,93.5,94.0,42747703.0,4015352182.0
2015-04-13,2317,TWSE,93.2,93.5,92.6,92.9,19526574.0,1816390152.0
2015-04-20,2317,TWSE,91.4,93.2,91.4,92.8,25700374.0,2371914613.0
2015-05-11,2317,TWSE,93.8,93.9,92.3,93.2,29376541.0,2738926713.0
2015-05-18,2317,TWSE,95.2,96.8,95.1,96.8,126258696.0,12114539089.0
2016-03-21,2317,TWSE,84.4,84.6,83.5,84.5,26058738.0,2195214172.0
2016-03-28,2317,TWSE,84.7,85.0,84.3,84.5,25892636.0,2193102455.0
2016-04-06,2317,TWSE,83.2,83.2,81.2,81.2,42845227.0,3499983755.0
2016-04-11,2317,TWSE,81.8,81.9,80.7,81.2,11172615.0,908969169.0
2016-04-18,2317,TWSE,83.2,83.2,82.5,82.6,14088317.0,1167142576.0
2016-04-25,2317,TWSE,81.1,81.4,80.2,80.3,14003524.0,1128851414.0
2017-01-23,2317,TWSE,83.5,84.0,83.4,84.0,27882026.0,2334639337.0
2017-02-02,2317,TWSE,85.7,85.7,83.2,84.1,76617425.0,6472870782.0
2017-02-13,2317,TWSE,89.4,89.9,88.8,89.9,53359488.0,4778802967.0
2017-02-18,2317,TWSE,90.0,90.3,89.6,89.9,11328885.0,1018267228.0
2017-03-01,2317,TWSE,90.4,90.4,89.0,89.0,31754685.0,2843694825.0
2017-05-02,2317,TWSE,99.8,100.5,99.8,100.0,146011742.0,14600738067.0
2017-05-08,2317,TWSE,101.0,101.5,100.0,101.0,23208376.0,2337152395.0
2017-05-15,2317,TWSE,103.0,104.5,102.5,104.0,33740219.0,3496582918.0
2017-05-22,2317,TWSE,102.5,102.5,102.0,102.5,19574178.0,2002281156.0
2017-07-24,2317,TWSE,114.5,116.0,114.0,116.0,28834580.0,3323847312.0
2017-07-31,2317,TWSE,116.5,117.5,116.5,117.5,26663998.0,3122696666.0
2017-08-07,2317,TWSE,119.5,122.0,119.5,121.5,55573420.0,6709580820.0
2018-07-30,2317,TWSE,83.4,84.3,83.1,84.2,37142208.0,3115512572.0
2018-08-06,2317,TWSE,83.6,84.9,83.6,84.6,23111196.0,1952682416.0
2018-09-25,2317,TWSE,75.5,76.3,75.2,76.1,20826641.0,1580166880.0
2018-10-01,2317,TWSE,79.9,80.4,79.6,79.9,27677022.0,2213853060.0
2019-07-22,2317,TWSE,79.5,80.8,79.4,80.6,38787555.0,3116232002.0
2019-07-29,2317,TWSE,78.3,78.7,78.0,78.4,18209593.0,1425967829.0
2019-12-16,2317,TWSE,91.5,92.4,91.1,91.6,34055107.0,3121729569.0
2019-12-23,2317,TWSE,91.3,91.7,90.7,91.5,17511564.0,1595581554.0
2020-06-29,2317,TWSE,83.6,85.8,83.4,85.2,98493392.0,8314264132.0
2020-07-06,2317,TWSE,85.7,86.6,85.6,86.4,44370881.0,3833581654.0
2020-07-13,2317,TWSE,85.4,86.7,85.4,86.7,36625700.0,3154223682.0
2021-08-30,2317,TWSE,108.5,109.0,107.5,109.0,14000606.0,1515530387.0
2021-09-06,2317,TWSE,112.5,113.0,110.5,111.0,18445528.0,2059630802.0
2022-08-22,2317,TWSE,110.5,111.0,110.0,111.0,16613929.0,1834457540.0
2022-08-29,2317,TWSE,108.5,109.0,108.0,108.0,27166245.0,2941811595.0
2019-07-15,2324,TWSE,19.35,19.45,19.3,19.45,15980266.0,309528696.0
2019-07-22,2324,TWSE,19.2,19.25,18.95,19.05,8550436.0,162957313.0
2015-03-02,2325,TWSE,56.1,56.9,55.8,56.0,10070826.0,565872259.0
2015-03-09,2325,TWSE,55.2,56.5,54.5,55.5,7406092.0,409426868.0
2017-06-12,2325,TWSE,49.95,50.2,49.8,49.8,3327604.0,166311701.0
2017-06-19,2325,TWSE,49.65,49.95,49.55,49.75,3200083.0,158867052.0
2017-02-18,2327,TWSE,69.5,69.5,69.3,69.5,246972.0,17145952.0
2017-03-01,2327,TWSE,75.9,80.6,74.2,80.0,10127311.0,785444909.0
2020-05-25,2327,TWSE,371.5,377.0,356.0,376.0,23638313.0,8649722940.0
2020-06-01,2327,TWSE,375.5,386.0,373.5,385.5,16762692.0,6372294112.0
2020-06-22,2327,TWSE,393.5,402.0,393.0,396.5,16621750.0,6612423584.0
2020-06-29,2327,TWSE,399.0,401.5,390.0,391.0,16192029.0,6396238397.0
2020-07-06,2327,TWSE,376.5,382.0,371.0,378.5,15591634.0,5868339920.0
2020-10-12,2327,TWSE,365.0,366.5,353.0,353.0,9114452.0,3259464460.0
2020-10-19,2327,TWSE,361.5,364.0,359.5,360.0,4891428.0,1768617580.0
2021-07-05,2327,TWSE,567.0,575.0,564.0,571.0,7649064.0,4363602007.0
2021-07-12,2327,TWSE,594.0,596.0,585.0,586.0,3816112.0,2249709841.0
2021-07-26,2327,TWSE,595.0,600.0,580.0,600.0,7524346.0,4458291251.0
2021-08-02,2327,TWSE,558.0,559.0,548.0,557.0,2902797.0,1607785368.0
2021-08-09,2327,TWSE,558.0,559.0,545.0,545.0,4157072.0,2286181569.0
2021-08-16,2327,TWSE,494.0,504.0,483.5,492.0,6148930.0,3023032912.0
2015-02-09,2330,TWSE,143.0,143.5,141.5,142.0,26650627.0,3790983534.0
2015-02-24,2330,TWSE,149.0,152.0,148.5,151.0,74443659.0,11211962367.0
2015-03-02,2330,TWSE,151.5,153.0,148.5,149.0,41706868.0,6260834709.0
2015-03-09,2330,TWSE,147.5,147.5,145.0,145.5,67545510.0,9855160676.0
2015-03-16,2330,TWSE,149.0,149.5,146.0,146.0,37462553.0,5514486291.0
2015-03-23,2330,TWSE,154.0,154.0,152.5,153.5,26369028.0,4049600743.0
2015-05-11,2330,TWSE,149.0,149.0,147.0,148.5,20402529.0,3020441292.0
2015-05-18,2330,TWSE,147.0,147.0,145.0,146.5,26212375.0,3823751806.0
2015-11-09,2330,TWSE,141.0,143.0,140.5,142.0,24863486.0,3518529742.0
2015-11-16,2330,TWSE,134.0,135.5,134.0,135.0,32132740.0,4335757140.0
2016-07-04,2330,TWSE,165.5,166.5,164.5,166.0,25968655.0,4302829364.0
2016-07-11,2330,TWSE,170.0,170.5,168.5,170.0,53434920.0,9066254650.0
2016-07-18,2330,TWSE,168.0,170.0,168.0,169.5,24774059.0,4188965471.0
2016-08-08,2330,TWSE,178.0,178.0,176.5,178.0,16241757.0,2882438800.0
2016-08-15,2330,TWSE,178.5,179.0,177.5,179.0,13660192.0,2438220101.0
2016-08-22,2330,TWSE,173.0,174.0,171.5,173.0,21822066.0,3765989158.0
2016-08-29,2330,TWSE,175.0,177.0,174.0,176.5,16967254.0,2980249547.0
2016-09-05,2330,TWSE,176.5,177.5,176.5,176.5,27982906.0,4884204996.0
2016-09-26,2330,TWSE,183.5,185.0,183.0,183.0,25218996.0,4635639758.0
2016-10-03,2330,TWSE,186.0,186.5,184.5,186.0,18987856.0,3525971989.0
2016-10-31,2330,TWSE,189.0,190.5,186.5,188.5,25830651.0,4871340189.0
2016-11-07,2330,TWSE,186.5,189.0,186.0,189.0,21430225.0,4023208624.0
2017-01-03,2330,TWSE,181.5,183.5,181.0,183.0,23550783.0,4300648272.0
2017-01-09,2330,TWSE,184.0,185.0,183.0,184.0,18583788.0,3419409204.0
2017-05-02,2330,TWSE,198.5,199.0,195.5,196.5,45851963.0,9053856108.0
2017-05-08,2330,TWSE,199.0,202.5,199.0,202.5,39591009.0,7943498809.0
2017-05-15,2330,TWSE,204.0,206.0,204.0,206.0,25922334.0,5324070590.0
2017-05-31,2330,TWSE,206.5,207.0,203.0,203.0,67935145.0,13853122715.0
2017-06-03,2330,TWSE,209.0,209.0,208.0,209.0,1535230.0,320348914.0
2017-11-13,2330,TWSE,240.0,241.5,239.5,239.5,12087858.0,2904559294.0
2017-11-20,2330,TWSE,241.0,241.5,238.0,238.5,19811271.0,4744311377.0
2019-02-18,2330,TWSE,229.0,230.5,228.5,230.0,18163916.0,4169729625.0
2019-02-25,2330,TWSE,237.5,239.0,236.0,238.0,25227138.0,5995746054.0
2019-07-15,2330,TWSE,251.0,254.5,249.5,254.5,34264300.0,8663129910.0
2019-07-22,2330,TWSE,263.0,264.0,262.0,264.0,31863639.0,8385222407.0
2019-10-07,2330,TWSE,279.0,279.5,277.5,278.0,17750230.0,4944376000.0
2019-10-14,2330,TWSE,291.5,291.5,288.5,290.0,53403517.0,15508059122.0
2019-12-30,2330,TWSE,338.0,339.0,334.0,334.5,21591263.0,7270827164.0
2020-01-06,2330,TWSE,333.0,334.5,332.0,332.0,45677057.0,15210531318.0
2020-01-13,2330,TWSE,342.0,342.0,339.0,341.5,30663332.0,10455852739.0
2020-01-20,2330,TWSE,334.0,335.5,333.0,333.0,35551203.0,11865436839.0
2020-02-17,2330,TWSE,331.5,333.0,330.5,331.5,16145079.0,5354339726.0
2020-02-24,2330,TWSE,319.5,321.5,319.5,320.0,42946680.0,13754512932.0
2020-06-15,2330,TWSE,316.0,317.5,308.5,309.5,51032404.0,15955585136.0
2020-06-22,2330,TWSE,314.5,316.5,312.0,312.0,37374616.0,11722688924.0
2020-06-29,2330,TWSE,314.0,315.0,310.0,312.0,56672892.0,17695228688.0
2020-07-06,2330,TWSE,332.5,338.0,332.0,338.0,57256220.0,19200718243.0
2020-07-13,2330,TWSE,351.0,354.5,350.5,354.5,49459523.0,17425372488.0
2020-07-20,2330,TWSE,370.0,370.0,362.5,366.0,44940238.0,16487970674.0
2020-08-24,2330,TWSE,427.5,434.5,425.0,428.0,49199406.0,21139093710.0
2020-08-31,2330,TWSE,437.0,439.5,426.5,426.5,88569538.0,38106113563.0
2020-09-21,2330,TWSE,443.5,450.0,440.0,440.0,40193920.0,17842486882.0
2020-09-28,2330,TWSE,427.0,431.5,424.5,431.5,34427479.0,14758341446.0
2020-10-12,2330,TWSE,458.0,462.0,457.5,460.0,67645223.0,31061721030.0
2020-10-19,2330,TWSE,453.0,457.5,451.0,457.5,34846906.0,15854021670.0
2020-10-26,2330,TWSE,455.0,455.0,450.0,450.0,15800622.0,7136001014.0
2020-11-09,2330,TWSE,458.0,460.0,454.0,458.5,43415670.0,19865414906.0
2020-11-16,2330,TWSE,470.0,484.5,469.0,484.0,83380911.0,39658459663.0
2020-12-07,2330,TWSE,512.0,515.0,506.0,514.0,45493551.0,23243392840.0
2020-12-14,2330,TWSE,512.0,513.0,508.0,508.0,30809747.0,15703026732.0
2020-12-28,2330,TWSE,512.0,515.0,509.0,515.0,19520886.0,10023145125.0
2021-01-04,2330,TWSE,530.0,540.0,528.0,536.0,39489959.0,21127581248.0
2021-01-11,2330,TWSE,577.0,584.0,574.0,584.0,52771778.0,30535694908.0
2021-06-21,2330,TWSE,590.0,594.0,583.0,583.0,47339695.0,27749202661.0
2021-06-28,2330,TWSE,590.0,590.0,586.0,590.0,15401977.0,9056869217.0
2021-08-02,2330,TWSE,583.0,590.0,580.0,590.0,24948096.0,14593329483.0
2021-08-03,2330,TWSE,594.0,594.0,590.0,594.0,28104984.0,16655446605.0
2021-08-04,2330,TWSE,598.0,598.0,594.0,596.0,23714971.0,14132827829.0
2021-08-05,2330,TWSE,598.0,598.0,593.0,596.0,15673765.0,9343887536.0
2021-08-06,2330,TWSE,596.0,596.0,588.0,591.0,13994018.0,8275142201.0
2021-08-09,2330,TWSE,590.0,595.0,583.0,595.0,17611955.0,10366798182.0
2021-08-10,2330,TWSE,596.0,596.0,589.0,591.0,17620825.0,10435618093.0
2021-08-11,2330,TWSE,590.0,590.0,585.0,590.0,20311399.0,11943131619.0
2021-08-12,2330,TWSE,586.0,588.0,584.0,586.0,16031265.0,9383967628.0
2021-08-13,2330,TWSE,585.0,585.0,579.0,581.0,25440973.0,14769155709.0
2021-08-16,2330,TWSE,582.0,586.0,578.0,584.0,19949389.0,11612486234.0
2021-08-17,2330,TWSE,580.0,582.0,578.0,580.0,31845499.0,18475506150.0
2021-08-18,2330,TWSE,568.0,575.0,566.0,574.0,47063629.0,26855353529.0
2021-08-19,2330,TWSE,573.0,573.0,559.0,559.0,42133375.0,23766228074.0
2021-08-20,2330,TWSE,560.0,563.0,551.0,552.0,47741449.0,26565551162.0
2021-08-23,2330,TWSE,560.0,572.0,559.0,566.0,34775337.0,19688362857.0
2021-08-24,2330,TWSE,574.0,575.0,571.0,572.0,27397309.0,15697269609.0
2021-08-25,2330,TWSE,579.0,585.0,574.0,585.0,28867651.0,16769849402.0
2021-08-26,2330,TWSE,601.0,603.0,591.0,594.0,45027320.0,26834160811.0
2021-08-27,2330,TWSE,596.0,600.0,593.0,599.0,29459532.0,17596859741.0
2021-08-30,2330,TWSE,602.0,605.0,599.0,605.0,40606821.0,24425472555.0
2021-08-31,2330,TWSE,604.0,614.0,598.0,614.0,58916407.0,35867753009.0
2021-09-06,2330,TWSE,623.0,638.0,621.0,631.0,59223061.0,37250623087.0
2021-09-13,2330,TWSE,619.0,620.0,613.0,615.0,15809768.0,9734528161.0
2021-09-27,2330,TWSE,600.0,602.0,593.0,602.0,20034221.0,11993300562.0
2021-10-04,2330,TWSE,574.0,575.0,569.0,572.0,22288138.0,12741914919.0
2021-11-22,2330,TWSE,618.0,618.0,615.0,615.0,23296854.0,14354639781.0
2021-11-29,2330,TWSE,594.0,598.0,591.0,593.0,24160615.0,14360266132.0
2022-08-22,2330,TWSE,511.0,514.0,510.0,510.0,23175820.0,11849427903.0
2022-08-29,2330,TWSE,497.0,502.0,496.0,498.5,28217313.0,14055439771.0
2022-09-05,2330,TWSE,485.0,488.0,484.0,486.0,17327720.0,8419762666.0
2022-12-12,2330,TWSE,476.5,478.0,473.5,475.0,24064002.0,11435789974.0
2022-12-19,2330,TWSE,466.5,469.5,465.0,466.5,24231653.0,11320207884.0
2017-06-26,2337,TWSE,16.15,16.2,15.8,15.95,30801359.0,492123366.0
2017-07-03,2337,TWSE,17.3,17.5,16.8,16.8,90539451.0,1552310122.0
2019-10-14,2337,TWSE,32.5,32.85,32.05,32.6,63840014.0,2075241071.0
2019-10-21,2337,TWSE,32.9,33.1,32.55,32.55,42829612.0,1404937609.0
2019-10-28,2337,TWSE,31.7,31.75,30.8,31.0,73341195.0,2285476595.0
2020-11-23,2337,TWSE,36.0,37.8,35.5,36.7,164442147.0,6045051193.0
2020-11-30,2337,TWSE,38.45,39.15,38.05,38.5,94713173.0,3657338211.0
2019-12-30,2338,TWSE,35.1,35.3,34.35,34.7,3831710.0,132954782.0
2020-01-06,2338,TWSE,32.9,33.5,32.65,32.9,4078654.0,134087696.0
2020-01-13,2338,TWSE,32.0,33.45,32.0,33.05,5787889.0,190771085.0
2017-05-08,2344,TWSE,16.9,17.1,16.45,16.5,45310907.0,758004795.0
2017-05-15,2344,TWSE,16.65,17.2,16.6,17.2,79456091.0,1350045429.0
2017-05-22,2344,TWSE,17.2,17.3,17.0,17.1,31706549.0,543935433.0
2017-05-31,2344,TWSE,17.25,17.65,17.25,17.5,73606770.0,1285835731.0
2017-06-19,2344,TWSE,18.2,18.3,18.0,18.25,25315571.0,460247142.0
2017-06-26,2344,TWSE,18.15,18.3,18.05,18.2,16884340.0,306799031.0
2017-07-10,2344,TWSE,18.3,18.35,18.0,18.0,24090145.0,437958829.0
2017-07-17,2344,TWSE,18.5,18.5,18.05,18.1,28625562.0,520855866.0
2018-06-11,2344,TWSE,20.8,20.85,20.55,20.65,30529807.0,630476638.0
2018-06-19,2344,TWSE,19.9,20.05,19.5,19.5,89563231.0,1766350351.0
2021-04-07,2344,TWSE,30.35,30.4,29.7,30.15,77192124.0,2319106113.0
2021-04-12,2344,TWSE,34.5,36.8,34.3,34.85,544978308.0,19296254013.0
2021-12-27,2344,TWSE,31.95,31.95,31.4,31.4,23948434.0,755365516.0
2022-01-03,2344,TWSE,33.7,33.7,31.9,32.1,122121153.0,3996422895.0
2017-02-06,2345,TWSE,56.0,56.1,54.2,54.9,8790112.0,481279616.0
2017-02-13,2345,TWSE,59.0,60.7,58.3,59.1,5670730.0,336986170.0
2017-10-23,2345,TWSE,98.0,99.7,97.5,99.5,6958272.0,687358254.0
2017-10-30,2345,TWSE,95.0,98.2,94.0,98.2,7099501.0,687122134.0
2017-11-06,2345,TWSE,97.6,97.7,96.1,96.5,1848172.0,178577491.0
2019-04-29,2345,TWSE,128.5,131.0,123.5,129.5,6167330.0,788352725.0
2019-05-06,2345,TWSE,133.0,134.5,132.0,133.5,4907996.0,651968465.0
2016-08-08,2347,TWSE,38.35,38.45,38.1,38.2,2348878.0,89745998.0
2016-08-15,2347,TWSE,37.95,38.15,37.7,37.95,2463838.0,93320246.0
2021-04-19,2352,TWSE,35.15,36.0,34.65,35.55,23334307.0,827738940.0
2021-04-26,2352,TWSE,36.95,36.95,35.8,36.2,13239105.0,478081384.0
2017-06-19,2353,TWSE,15.8,15.95,15.8,15.85,6324020.0,100273135.0
2017-06-26,2353,TWSE,16.0,16.15,15.9,16.05,7328920.0,117541707.0
2018-07-02,2353,TWSE,25.1,25.15,24.55,24.6,10136072.0,251381246.0
2018-07-09,2353,TWSE,23.0,23.3,23.0,23.2,8938460.0,206937543.0
2020-10-12,2353,TWSE,25.55,25.65,24.9,25.3,23958912.0,604069994.0
2020-10-19,2353,TWSE,24.6,24.7,24.15,24.15,30208513.0,734351757.0
2015-05-04,2354,TWSE,87.7,88.0,86.5,87.0,4018754.0,351307887.0
2015-05-11,2354,TWSE,90.0,92.3,90.0,91.1,15549329.0,1415514463.0
2017-07-17,2354,TWSE,92.1,92.5,91.0,91.0,7180579.0,656316616.0
2017-07-24,2354,TWSE,91.0,91.4,90.5,91.3,2904954.0,264295784.0
2017-08-28,2354,TWSE,95.8,96.5,94.8,94.8,6032181.0,576557946.0
2017-09-04,2354,TWSE,96.1,97.4,95.5,95.8,6051511.0,583492530.0
2017-11-06,2354,TWSE,94.8,95.3,93.8,94.0,5286271.0,498101874.0
2017-11-13,2354,TWSE,92.3,93.0,91.6,91.8,7182632.0,661947847.0
2021-01-18,2354,TWSE,76.0,78.8,72.3,77.3,63850610.0,4837964452.0
2021-01-25,2354,TWSE,77.0,77.0,74.4,75.3,21019259.0,1598269140.0
2016-03-14,2355,TWSE,59.4,59.7,58.6,59.3,1309069.0,77589078.0
2016-03-21,2355,TWSE,58.8,60.5,58.8,58.9,2288975.0,135784702.0
2016-03-28,2355,TWSE,57.9,57.9,56.5,57.5,1165428.0,66731263.0
2016-10-24,2356,TWSE,25.2,25.25,24.85,24.85,3574755.0,89257144.0
2016-10-31,2356,TWSE,24.65,24.85,24.4,24.7,6263941.0,154385789.0
2020-07-13,2356,TWSE,27.6,27.8,27.25,27.45,17671585.0,486841620.0
2020-07-20,2356,TWSE,24.95,25.15,24.65,25.15,13328465.0,331732253.0
2022-11-21,2356,TWSE,24.65,24.8,24.35,24.5,8198576.0,201161594.0
2022-11-28,2356,TWSE,23.7,24.4,23.65,24.4,11328347.0,272162600.0
2016-04-06,2357,TWSE,286.0,286.5,282.0,283.5,2140073.0,607611659.0
2016-04-11,2357,TWSE,283.0,283.5,280.5,282.5,908216.0,256202496.0
2022-12-12,2357,TWSE,266.0,273.0,262.0,273.0,2782864.0,746827108.0
2022-12-19,2357,TWSE,263.0,267.0,261.5,264.0,6590655.0,1741419160.0
2016-09-26,2360,TWSE,83.7,84.2,82.8,83.9,3043206.0,255358298.0
2016-10-03,2360,TWSE,84.3,86.0,83.9,85.8,812315.0,68871719.0
2019-10-28,2367,TWSE,34.65,34.8,34.05,34.55,21195722.0,731938248.0
2019-11-04,2367,TWSE,34.4,34.65,33.8,33.8,26018139.0,890128772.0
2021-07-26,2368,TWSE,74.2,76.2,72.5,75.8,10381942.0,778771293.0
2021-08-02,2368,TWSE,72.6,73.2,69.5,72.6,8675215.0,621647604.0
2017-10-16,2369,TWSE,17.25,17.35,17.0,17.05,6835131.0,116899677.0
2017-10-23,2369,TWSE,16.45,16.45,16.05,16.05,5125151.0,82721127.0
2017-10-30,2369,TWSE,16.1,16.2,15.45,15.65,4714457.0,73944044.0
2017-09-18,2371,TWSE,13.3,13.5,13.2,13.3,13371093.0,178728153.0
2017-09-25,2371,TWSE,12.55,12.6,12.3,12.3,12924404.0,160922607.0
2019-09-10,2376,TWSE,53.3,53.6,52.4,53.3,5047329.0,267981064.0
2019-09-16,2376,TWSE,52.9,52.9,51.2,51.7,4169736.0,215288691.0
2019-09-23,2376,TWSE,51.5,52.4,51.2,52.3,7473277.0,387754801.0
2015-03-09,2377,TWSE,37.55,38.45,37.35,38.3,4358995.0,165981093.0
2015-03-16,2377,TWSE,37.0,37.35,36.85,36.85,2785480.0,103224614.0
2018-08-06,2377,TWSE,106.0,106.5,103.0,104.5,5706412.0,595152048.0
2018-08-13,2377,TWSE,105.0,106.5,98.5,100.5,9687427.0,985849707.0
2019-01-28,2377,TWSE,77.5,78.0,76.9,77.4,4128410.0,319380022.0
2019-02-11,2377,TWSE,75.0,76.3,74.6,75.8,4895192.0,370761392.0
2019-07-22,2377,TWSE,87.6,87.9,86.3,86.4,3828734.0,332067556.0
2019-07-29,2377,TWSE,88.0,88.3,87.2,87.2,2072266.0,181371699.0
2020-06-08,2377,TWSE,112.0,112.0,105.0,106.0,10009818.0,1073101208.0
2020-06-15,2377,TWSE,104.0,104.5,101.0,101.5,3375666.0,346517766.0
2021-03-15,2377,TWSE,152.5,160.0,150.0,159.0,11022614.0,1724999221.0
2021-03-22,2377,TWSE,163.5,168.5,162.5,165.5,7951446.0,1313433724.0
2016-03-01,2379,TWSE,84.6,84.6,83.3,83.7,3116628.0,261133383.0
2016-03-07,2379,TWSE,83.0,83.3,81.7,81.7,2159236.0,177833624.0
2017-11-27,2379,TWSE,116.0,116.0,113.0,113.5,1067798.0,121753674.0
2017-12-04,2379,TWSE,107.5,108.5,105.0,108.5,1693927.0,181372075.0
2018-09-25,2379,TWSE,136.5,138.0,134.0,135.5,2391802.0,324872666.0
2018-10-01,2379,TWSE,136.0,137.5,134.5,136.0,2146604.0,291106644.0
2016-03-28,2382,TWSE,56.5,56.7,56.2,56.4,3225425.0,181880862.0
2016-04-06,2382,TWSE,55.0,55.5,54.6,55.2,9423509.0,518693611.0
2016-06-13,2382,TWSE,58.0,58.1,57.7,58.0,7112531.0,412038534.0
2016-06-20,2382,TWSE,59.8,59.8,58.8,59.1,9659204.0,570903558.0
2017-07-10,2382,TWSE,71.5,72.2,71.5,72.0,3849597.0,277207596.0
2017-07-17,2382,TWSE,73.8,74.6,73.8,74.0,4279244.0,317125792.0
2019-05-13,2382,TWSE,58.8,58.8,57.7,58.0,8234778.0,479505324.0
2019-05-20,2382,TWSE,56.4,56.6,55.5,56.3,6816423.0,382310195.0
2016-07-18,2383,TWSE,74.0,74.6,73.1,73.1,2624540.0,193497520.0
2016-07-25,2383,TWSE,73.5,73.5,71.1,71.4,2199260.0,157871641.0
2016-09-26,2383,TWSE,88.1,88.1,87.0,87.0,1701415.0,148772267.0
2016-10-03,2383,TWSE,85.6,86.2,83.7,84.4,2783769.0,236038191.0
2016-10-11,2383,TWSE,82.3,82.3,78.1,79.8,4075384.0,325689037.0
2017-03-01,2383,TWSE,113.0,113.0,109.5,109.5,1319932.0,146151465.0
2017-03-06,2383,TWSE,109.5,111.0,109.0,110.0,968370.0,106550330.0
2019-04-15,2383,TWSE,105.0,106.5,101.0,102.0,6538197.0,674322594.0
2019-04-22,2383,TWSE,111.0,111.0,106.5,107.5,5791047.0,630424520.0
2020-01-13,2383,TWSE,130.5,134.5,129.5,134.5,6990704.0,929021540.0
2020-01-20,2383,TWSE,135.5,136.5,134.5,136.0,3721947.0,505488292.0
2020-08-10,2383,TWSE,174.0,174.0,168.5,169.0,4347650.0,739799500.0
2020-08-17,2383,TWSE,171.0,171.0,168.0,170.0,2408937.0,408054252.0
2020-08-24,2383,TWSE,171.0,173.5,169.0,172.0,3274504.0,560977425.0
2019-11-04,2392,TWSE,45.9,46.2,44.7,45.0,9131117.0,413658892.0
2019-11-11,2392,TWSE,46.6,46.8,45.0,45.2,14473014.0,661083880.0
2015-02-24,2393,TWSE,78.9,81.0,78.5,80.8,9531399.0,764848387.0
2015-03-02,2393,TWSE,80.9,80.9,78.5,79.1,4232912.0,335991524.0
2016-04-18,2395,TWSE,231.5,234.5,230.0,231.5,374556.0,87014880.0
2016-04-25,2395,TWSE,223.0,227.0,222.0,227.0,268299.0,60358574.0
2018-02-05,2395,TWSE,225.0,227.0,222.0,226.0,678956.0,152914556.0
2018-02-12,2395,TWSE,210.0,210.5,206.5,207.0,1281541.0,265770295.0
2016-10-17,2408,TWSE,39.55,39.65,39.3,39.4,5543253.0,218943853.0
2016-10-24,2408,TWSE,40.5,41.5,40.5,40.95,10892575.0,446987287.0
2016-10-31,2408,TWSE,40.75,41.2,40.5,40.95,8341963.0,341244164.0
2016-11-07,2408,TWSE,40.15,40.25,39.95,40.0,3333543.0,133557920.0
2017-01-23,2408,TWSE,47.8,48.35,47.5,47.5,7161591.0,342607314.0
2017-02-02,2408,TWSE,49.25,49.45,48.3,48.3,17203892.0,837441156.0
2017-10-30,2408,TWSE,84.3,86.5,82.9,83.2,23539079.0,1940687766.0
2017-11-06,2408,TWSE,84.8,85.5,84.6,85.0,6330750.0,537857293.0
2017-11-27,2408,TWSE,87.3,87.3,84.5,85.1,18234592.0,1556899950.0
2017-12-04,2408,TWSE,75.6,75.6,71.6,73.2,30809088.0,2253732257.0
2018-06-11,2408,TWSE,100.0,101.0,99.4,100.5,5888807.0,589038700.0
2018-06-19,2408,TWSE,91.9,93.5,90.6,90.6,14305800.0,1311557964.0
2020-11-09,2408,TWSE,60.6,60.9,60.1,60.4,8666562.0,524436603.0
2020-11-16,2408,TWSE,63.3,64.6,63.1,64.2,38549299.0,2466810636.0
2021-12-27,2408,TWSE,76.2,76.7,75.7,76.6,4538580.0,346545886.0
2022-01-03,2408,TWSE,77.8,78.0,76.0,76.2,11445518.0,879111607.0
2017-05-02,2409,TWSE,12.7,12.7,12.45,12.7,86097571.0,1084836025.0
2017-05-08,2409,TWSE,12.45,12.5,12.1,12.15,105033042.0,1285890430.0
2021-12-13,2409,TWSE,22.45,22.6,22.0,22.0,79270080.0,1763183765.0
2021-12-20,2409,TWSE,23.1,23.25,22.85,22.85,116017530.0,2670957970.0
2022-01-03,2409,TWSE,23.15,23.2,22.55,22.6,73402304.0,1673485453.0
2022-01-10,2409,TWSE,21.8,22.7,21.65,22.5,99005855.0,2221526281.0
2016-03-28,2412,TWSE,110.5,110.5,109.5,109.5,5021752.0,551012295.0
2016-04-06,2412,TWSE,108.5,109.0,107.0,107.0,11756145.0,1268141190.0
