source_path,bytes,header_status,raw_rows_reused,adjusted_rows_reused,schema_issue,sha256
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-03.csv.gz,1247,required_keys_reused,23,0,,f7f6bd62eeb27228462a94f3616f6b9783b9e0512b6c6686620044b7b0d6ad3b
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-07.csv.gz,1248,required_keys_reused,23,0,,b1d20c7a5adb07dac2babf86ed0012a5e7cc29cd23f061826c70bd0135fab6a6
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-13.csv.gz,1129,required_keys_reused,20,0,,19c07fa1a9b815c1f6669e1e776675eb4a676fe4783b9489e295db3d63312508
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-22.csv.gz,953,required_keys_reused,15,0,,7faf788afa13ac3add02ae4c6252401498d72c42d372a675d12a12c9a536f418
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-15.csv.gz,1118,required_keys_reused,20,0,,ff66827d2d87bfe5947f7aaa73a196f88612915f48bf5c01470d9ddc4b77eed5
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-17.csv.gz,956,required_keys_reused,15,0,,f29b24c0d1902e665c7b9d0c1bc50f9852a8c3df3cba3a9f9762f0b175696d28
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-20.csv.gz,957,required_keys_reused,15,0,,eb8d591bbaf705b7de0696951a381c96f3355d1d84a42209cc58abd239bc2ee2
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-16.csv.gz,1113,required_keys_reused,20,0,,51e26fcb997fe166dcecbe07e7a451cf9ac5054ff444f06d490e38316c9125e3
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-21.csv.gz,966,required_keys_reused,15,0,,5d97e67aa23fb75f1a52d5b33715482f1e1afb54d5e3762c06850222d742f540
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-14.csv.gz,1127,required_keys_reused,20,0,,3041a36fc8ccad38ea35725d928a925cc6f9a778c37d289351a76a15c88e8ca3
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-23.csv.gz,961,required_keys_reused,15,0,,0d4edb90e310bafa53b2f85f7ae6a469959cc9608a8bc44637538fad1e44924f
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-27.csv.gz,1161,required_keys_reused,21,0,,cfd040c3c09a4365458663d95b9a9686d258f87f43350a99c9a2993ddec47c8d
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-29.csv.gz,1173,required_keys_reused,21,0,,54c3c4bd41e3f6c221eb7a20a322d1289c5eb7cd560db17550c0ce4f332115c0
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-05.csv.gz,1135,required_keys_reused,20,0,,b3db8f25c13efb19a3d4738bcc676d17b239c2ba2a084a87f58633ec5afa9700
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-24.csv.gz,1171,required_keys_reused,21,0,,5dd939cf4dea315e04394f53096a8e30512c29f6a5f5db7001ca87a38fb832e4
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-04.csv.gz,1141,required_keys_reused,20,0,,93f7b40945066af57d91f2b755b2c667f67e5780c99c78ebd945021d95a15be8
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-28.csv.gz,1159,required_keys_reused,21,0,,f170c0a770a65f30e1ca1ee7ca708c4fd166a98573e95a1148bb247740384be7
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-11-30.csv.gz,1146,required_keys_reused,21,0,,d7fa1e6ff2592029f812f0fd2d9213e7511372564df66c7749ce34af4d70d276
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-01.csv.gz,1147,required_keys_reused,20,0,,0614dab03243f35298a0b8311f3611adb3dbee2e8604fec3e87a1cb2020e9474
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-06.csv.gz,1141,required_keys_reused,20,0,,8feafec4036afc87c39be3bbf13582daaa73480332c51459899cb06f9cbf2588
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-15.csv.gz,1000,required_keys_reused,16,0,,d02f70bcd947af807eaeb943adfadd1073262501850dd7210b9a090f11745bb4
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-07.csv.gz,1146,required_keys_reused,20,0,,1f40e886685f62ba605db1b7e0549958a586b5646fdef6e949c68b256c93ed10
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-14.csv.gz,1156,required_keys_reused,21,0,,f81ba5930e0e4d94037fda8b121a1735725ad0c35bf4a36ce6a8fd396c1a0522
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-13.csv.gz,1152,required_keys_reused,21,0,,4b40fc3e045b08c6f0d88cf0dca02e3b2ef4377a9e551fcf4d32ab7d0ff3ae99
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-12.csv.gz,1164,required_keys_reused,21,0,,d6d01f2946a55bb3794ae724991e517ab5e7469f5a78453419c65d4f33a990e0
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-08.csv.gz,1158,required_keys_reused,21,0,,44c3bd12a798aa8bea61af99a9b8b15001dbfdb46279e9f6c88524f6bc336ec0
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-11.csv.gz,1148,required_keys_reused,21,0,,54d26effa479e047700b05d18af9d459f5f1cf3156387b3d1d7518ebf57143f3
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-18.csv.gz,1004,required_keys_reused,16,0,,f4d8a475b6c7d8ff8e3d3635bb11ff1a959be26bacc95a4aa13cd1345b391bee
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-27.csv.gz,1102,required_keys_reused,19,0,,e6aeffcbe030bc3daf14ec7ed354bb8b97270dfd2296104c1d5ef730591fa870
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-19.csv.gz,1007,required_keys_reused,16,0,,02bae6cb537e61c74682faa85598d6e2973fc0c197042ddc04ef5246892cd079
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-21.csv.gz,973,required_keys_reused,15,0,,cb78704f5c86d27e91900eb387a35636ec9ad74d52158dc7a65ecab947e8177c
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-25.csv.gz,1097,required_keys_reused,19,0,,9552267f304119a8bee911f72a5e1d06383f987f0f33494c9cbd3855c317c7a4
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-20.csv.gz,997,required_keys_reused,16,0,,dc652721ff3a21e42c8045fc671bf2e1ed0de7232b15c26450487181ef227f4c
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-22.csv.gz,1104,required_keys_reused,19,0,,9f7b1fcab9ff05e2a253fc96e779dcc468d10b83a5c2a99aa5ade0e24572bc59
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-26.csv.gz,1104,required_keys_reused,19,0,,5f1c70b0f63af9bd82652c38a1897e52450c956339436afb258de98a9fe16d0a
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-28.csv.gz,1095,required_keys_reused,19,0,,c70ea770efcaebe3cb0969aa3027352dc72d86e10d485435d8c42140ab58ffa6
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2023-12-29.csv.gz,1068,required_keys_reused,18,0,,9ec7180e81c7a2fd714c170886d4b2a6bb181c20eccb66a70a3a3e928f7a42ce
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-02.csv.gz,1063,required_keys_reused,18,0,,961cccca9d223f8ee32a5cef412697a2927dc8bc9ecdf7506e8374f3f5205218
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-09.csv.gz,955,required_keys_reused,15,0,,de796ae9ab6ff1fd9f2560f118b079f3375f1694b0798a61a2e1298da3e54bc7
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-03.csv.gz,1068,required_keys_reused,18,0,,eefd2f2ade78a01105ceb2e94619026e2184f0b5af0600b0ef0d7873cf6e10c0
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-08.csv.gz,964,required_keys_reused,15,0,,41676695770f09484f83c5c50eb51287284f6028b0d77330d686208d41cadddc
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-04.csv.gz,1065,required_keys_reused,18,0,,af4f9af8762fcdd70e43536ffa086985e12c4437ba83c9942362894d2d6d030a
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-05.csv.gz,967,required_keys_reused,15,0,,611459d466c69a98d57666c43124b89668598ad5ab3947c1906666e3a84b7af4
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-11.csv.gz,966,required_keys_reused,15,0,,f9810608d546d8c7ab9b08834c1f24a3389cf032a496e4232798247fcbd440d0
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-12.csv.gz,930,required_keys_reused,14,0,,ac9e92f0bc9b0472a18e6030a1065354aa3276e45be5231a3ebdb164fa2ecdc0
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-10.csv.gz,963,required_keys_reused,15,0,,14248dd51d2112268e90661afa84941ef5e4ef93002ecdc16d4f8dabcdb7fbfc
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-19.csv.gz,1012,required_keys_reused,16,0,,8edf936507c6632ef87a865228dd612dc849982f42f474f6d67010d6f05aeae7
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-15.csv.gz,941,required_keys_reused,14,0,,a4798c7398775bfe7fa034785f5bc86725ce2fa69c4b01271f0ee785c2720971
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-18.csv.gz,941,required_keys_reused,14,0,,b6f30144a40a92f18e3056fb38b9fe499e92e071c6ceb3623324bd73f109bd6b
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-16.csv.gz,935,required_keys_reused,14,0,,c2d265b23afa82ea20c19a5abf9b7efc5b67a3b90b19520483b9cc4d45decb55
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-17.csv.gz,944,required_keys_reused,14,0,,2213a169f06516a0c45719384fad12f3d8d992c70f9590cca39dc429d3abea19
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-23.csv.gz,1008,required_keys_reused,16,0,,2ee3cd767509974676e3f6502921cd8378a50713315e019823f0c8d0b1ecc89f
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-24.csv.gz,992,required_keys_reused,16,0,,0b5181ffc157fa33d5655736b5f2e12a0ce9f08f596cb8ba92f8915e9ee4d6b7
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-22.csv.gz,1010,required_keys_reused,16,0,,2a5d684104b8f0edf4e84fd1a082ff37e7b2d21069773487dc65114dfd651b43
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-25.csv.gz,1006,required_keys_reused,16,0,,6ae74e8cfd1753b0600b2cab6f4f7dfa05d9d71e0ea13c556a9275b57b1015b0
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-30.csv.gz,1142,required_keys_reused,20,0,,bc8c4438db0917e8b73d40ee72f6999c6353ee90b051d93c5c7a1dd0159366e7
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-31.csv.gz,1136,required_keys_reused,20,0,,2a054f106443f751727148ce0c0f294af0dc3792eb1fd2e9b0e387e4f83e77c6
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-29.csv.gz,1133,required_keys_reused,20,0,,681e2f5072370b8b9639f91dd170e420e7179969e97c662c3c376d03a8e8db1b
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-01-26.csv.gz,1149,required_keys_reused,20,0,,0379a0c8e9a687397c02010a7ec6e9696a43b715841cded245cb2eb3583e5fa1
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-05.csv.gz,1297,required_keys_reused,24,0,,60c804806ba3d63707ecfec0713668ede3aa78b844371f5f478a6568cbeb5dca
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-02.csv.gz,1107,required_keys_reused,19,0,,e7703fae6059951474f04985f06113db9bc33c3e132073fd341a84413a775305
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-01.csv.gz,1139,required_keys_reused,20,0,,08a28eb921e7d0a5e704a966179cb0f49d952bba23cd70f3363943108e198dfd
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-16.csv.gz,1060,required_keys_reused,17,0,,48878080eb2ee4724895e185a636b7b666502a791282b5372ec690e4295046ee
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-19.csv.gz,1047,required_keys_reused,17,0,,ebbc46f6bda55272cc9b7481163bf2cbf1177e953dc7480a0c996706e66789ee
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-20.csv.gz,1051,required_keys_reused,17,0,,342cdbda2697fc8da8a621e46240c7d3dec955bf80505ff2cb491ad95422e1d8
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-15.csv.gz,1311,required_keys_reused,24,0,,5fb4942918d07558934058d568c74dff46630dd2c026f9cba646cc11164cdd4a
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-21.csv.gz,1046,required_keys_reused,17,0,,0d16608476a6b3119067daf43ea02ca3aff42388b7397cfb4345d479e8a3ccd9
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-22.csv.gz,1049,required_keys_reused,17,0,,37d048f787acd535bdb6a112809dc579b6f455df61f9da619c34ea4ef9c283eb
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-26.csv.gz,1176,required_keys_reused,21,0,,270ec08f75275a94f1d4205962c85917b95e96b7e212b161bdb109d27dc76b3b
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-23.csv.gz,1178,required_keys_reused,21,0,,2582d4fe446587bd31a0dce22176adf8a1be929e6fa2117ad5bc7ca1a887eb6a
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-01.csv.gz,1105,required_keys_reused,19,0,,4fc10514c2db48190dd6f7ceec63cf0160f22b703a92a8cf2a503240e3fefa1b
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-04.csv.gz,1104,required_keys_reused,19,0,,39feec6cea5ba9201b4656d18b8190c4ddde949118e8fc64ea5b2ab440994603
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-07.csv.gz,1096,required_keys_reused,19,0,,f3c6b4884b52d33b3aefbeb02e998936b0571d1891d97404c6481f6352823991
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-29.csv.gz,1174,required_keys_reused,21,0,,5bc05dc3d653aa6ec341d288c53285669a238ad58efc9ad33310e4912780572b
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-05.csv.gz,1104,required_keys_reused,19,0,,5e25208509937b149d0159d9ebaa79eba45fecb2c2b5ee731c170eba9e5385c0
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-08.csv.gz,938,required_keys_reused,14,0,,048eabc3941a1c702111eb769ac4ba2e8680b340994d8bc24a4f5726222d9bfc
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-02-27.csv.gz,1185,required_keys_reused,21,0,,037e927ef6e136771095260b4bd10b025fcf52d941525a6599b6d6603ca01267
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-06.csv.gz,1096,required_keys_reused,19,0,,07739176a2acd5f278f70104b2aef095d97fb0e005071c7a7f9985caf16b845f
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-14.csv.gz,924,required_keys_reused,14,0,,793f26bf4df516d31e55e6b7980e113e05720eb4d1ae22be9cebe79380bdfe0b
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-15.csv.gz,1006,required_keys_reused,16,0,,58e8afe8119b49885ba99ca188d853f63db52ea7deec3a738d2a6b3bb207d84d
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-13.csv.gz,932,required_keys_reused,14,0,,9e8408053917769341ef2414485c03430617921572963789a003f74ced7f07c7
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-20.csv.gz,1007,required_keys_reused,16,0,,67559c9ede6252b46c0765b995f9f02b14c10c1c3a608d209c120bf3a547d7d5
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-18.csv.gz,1004,required_keys_reused,16,0,,b424b0c20658b9c096f1ecc923e31bd95b44656098be7a9760176783980a9ae1
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TPEx\2024-03-19.csv.gz,1009,required_keys_reused,16,0,,3e733c15fb73a3676d76ce74c6f4e844d42576b8d49c56afc40f5a5f81d38771
