capture_id,page_url,method,url,status,http_status,content_type,request_headers,post_body,response_path,response_sha256,date_field_detected,holdings_date,row_count,api_family,error
yuanta_live_1,https://www.yuantaetfs.com/tradeInfo/pcf/0050,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFWarning%2FHomeBottom&AppName=ETF&Device=4&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_1_76.json,d42679f1058ee5af298a052e08e6d5a8e2d5edd7686ac479fb4b5e628d9981a7,,,1,api_trans,
yuanta_live_1,https://www.yuantaetfs.com/tradeInfo/pcf/0050,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFService%2FGetContact&AppName=ETF&Device=4&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_1_77.json,245eb10c40836d55d5ce0da270d7db3578ba658cef9716ef293f4389e81cc1e5,,,7,api_trans,
yuanta_live_1,https://www.yuantaetfs.com/tradeInfo/pcf/0050,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=EC2API&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=PageWarningMsg&AppName=ETF&Device=4&Platform=ETF&MsgId=%E8%93%8B%E7%89%88%E5%85%AC%E5%91%8A,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_1_78.json,2becb13bfda41cc18be0353ada89e89be2de1b4fbd3a22033fb586206d56c125,,,1,api_trans,
yuanta_live_1,https://www.yuantaetfs.com/tradeInfo/pcf/0050,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_1_79.json,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,0,api_trans,
yuanta_live_1,https://www.yuantaetfs.com/tradeInfo/pcf/0050,GET,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETF%2FGetLatestIndex&AppName=ETF&Device=3&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_1_80.json,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,0,api_bridge,
yuanta_live_1,https://www.yuantaetfs.com/tradeInfo/pcf/0050,POST,https://analytics.google.com/g/collect?v=2&tid=G-BPBFF9DK00&gtm=45je66o1v9103244172za20gzb9103227232zd9103227232&_p=1782725053361&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AEAAAGQC&ae=a&are=1&cid=1789609142.1782725045&frm=0&pscdl=noapi&rcb=9&sr=800x600&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B149.0.7827.197%7CChromium%3B149.0.7827.197%7CNot)A%253BBrand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=19.0.0&uaw=0&ul=zh-tw&gaf=2&_s=2&tag_exp=115616985~115938465~115938469~118395335~119027224~119576891~119576895&sid=1782725044&sct=1&seg=1&dl=https%3A%2F%2Fwww.yuantaetfs.com%2FtradeInfo%2Fpcf%2F0050&dt=(0050)%E5%85%83%E5%A4%A7%E5%8F%B0%E7%81%A3%E5%8D%93%E8%B6%8A50%E8%AD%89%E5%88%B8%E6%8A%95%E8%B3%87%E4%BF%A1%E8%A8%97%E5%9F%BA%E9%87%91%20-%20%E5%85%83%E5%A4%A7%E7%94%B3%E8%B3%BC%E8%B2%B7%E5%9B%9E%E6%B8%85%E5%96%AE%20%7C%20%E5%85%83%E5%A4%A7%E6%8A%95%E4%BF%A1%20YuantaETFs&en=scroll&epn.percent_scrolled=90&tfd=5912,http_ok,204,text/plain,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_1_81.html,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,0,pcf_related,
yuanta_live_1,https://www.yuantaetfs.com/tradeInfo/pcf/0050,POST,https://www.google-analytics.com/g/collect?v=2&tid=G-1L8HD425X3&gtm=45je66o1v9126432734za20g&_p=1782725053361&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=EBAIAAQ&are=1&cid=1789609142.1782725045&frm=0&ir=1&pscdl=noapi&rcb=0&sr=800x600&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B149.0.7827.197%7CChromium%3B149.0.7827.197%7CNot)A%253BBrand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=19.0.0&uaw=0&ul=zh-tw&_s=1&tag_exp=115616986~115938465~115938468~119027224~119576891~119576895&dl=https%3A%2F%2Fwww.yuantaetfs.com%2FtradeInfo%2Fpcf%2F0050&dp=%2FtradeInfo%2Fpcf%2F0050&dt=(0050)%E5%85%83%E5%A4%A7%E5%8F%B0%E7%81%A3%E5%8D%93%E8%B6%8A50%E8%AD%89%E5%88%B8%E6%8A%95%E8%B3%87%E4%BF%A1%E8%A8%97%E5%9F%BA%E9%87%91%20-%20%E5%85%83%E5%A4%A7%E7%94%B3%E8%B3%BC%E8%B2%B7%E5%9B%9E%E6%B8%85%E5%96%AE%20%7C%20%E5%85%83%E5%A4%A7%E6%8A%95%E4%BF%A1%20YuantaETFs&sid=1782725044&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=6666,http_ok,204,text/plain,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_1_82.html,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,0,pcf_related,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://tr.line.me/tag.gif?b_id=35a7c532-17db-45a1-b65d-c4e86a1084eb&b_u=https%3A%2F%2Fwww.yuantaetfs.com%2F%23%2Fproduct%2Fdetail%2F0050%2Fratio&b_d=www.yuantaetfs.com&b_p=%2F&b_h=%23%2Fproduct%2Fdetail%2F0050%2Fratio&b_t=ETF%E6%8A%95%E8%B3%87%E5%B0%88%E5%8D%80%EF%BD%9C%E5%85%83%E5%A4%A7%E6%8A%95%E4%BF%A1&c_t=lap&t_id=84932248-a9f6-4444-b769-79fe0f259e18&s_id=c1dfd641-87f2f3a6&d0=Conversion&x4=400&e=cv&v=3.6.0&_t=1782725062334,http_ok,200,image/gif,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_83.html,cf4724b2f736ed1a0ae6bc28f1ead963d9cd2c1fd87b6ef32e7799fc1c5c8bda,,,0,other,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://tr.line.me/tag.gif?b_id=35a7c532-17db-45a1-b65d-c4e86a1084eb&b_u=https%3A%2F%2Fwww.yuantaetfs.com%2F%23%2Fproduct%2Fdetail%2F0050%2Fratio&b_d=www.yuantaetfs.com&b_p=%2F&b_h=%23%2Fproduct%2Fdetail%2F0050%2Fratio&b_t=ETF%E6%8A%95%E8%B3%87%E5%B0%88%E5%8D%80%EF%BD%9C%E5%85%83%E5%A4%A7%E6%8A%95%E4%BF%A1&c_t=lap&t_id=84932248-a9f6-4444-b769-79fe0f259e18&s_id=c1dfd641-87f2f3a6&x4=400&e=pv&v=3.6.0&_t=1782725062332,http_ok,200,image/gif,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_84.html,cf4724b2f736ed1a0ae6bc28f1ead963d9cd2c1fd87b6ef32e7799fc1c5c8bda,,,0,other,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ECImage/ETFBackstage/file/Home/20201201093436787.svg,http_ok,200,image/svg+xml,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_85.html,e5e07090b31de939b14c5a80c07891eaf24601a4f79d504c7cb78153977a9a9e,,,13,other,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ECImage/ETFBackstage/file/Home/20240331142810403.jpg,http_ok,200,image/jpeg,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_86.html,7295ccd9abf399388a9b922a94575a878c468838448d39e8b0960dca140a43b3,,,0,other,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,POST,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=1586390437&t=pageview&_s=1&dl=https%3A%2F%2Fwww.yuantaetfs.com%2F%23%2Fproduct%2Fdetail%2F0050%2Fratio&dp=%2F&ul=zh-tw&dt=ETF%E6%8A%95%E8%B3%87%E5%B0%88%E5%8D%80%EF%BD%9C%E5%85%83%E5%A4%A7%E6%8A%95%E4%BF%A1&sr=800x600&vp=747x484&_u=SACAAEABEAAAACgCI~&jid=&gjid=&cid=1789609142.1782725045&tid=UA-53596862-2&_gid=290633728.1782725045&_slc=1&z=367516403,http_ok,200,text/plain,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""content-type"": ""text/plain""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_87.html,ba50c5dc38a3e7bed57821a33e14ce1aa44c1c410078a4dfcba657c5b96d4633,,,0,other,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFService%2FGetContact&AppName=ETF&Device=4&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_88.json,4b7bdad062456c7b25d28c48a2b4b90fbac1df7398e7fca585e33ddc25112f1d,,,7,api_trans,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFService%2FGetService&AppName=ETF&Device=4&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_89.json,ffea0200f971dcbfe165a60a8694fa0a7456076c921e33484a10d624eb64101b,,,1,api_trans,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFWarning%2FHomeBottom&AppName=ETF&Device=4&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_90.json,3f4cc7f1e0502e7a7774c2541b31c9226c260733b1854ab638996af5f3881fc5,,,1,api_trans,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=EC2API&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=PageWarningMsg&AppName=ETF&Device=4&Platform=ETF&MsgId=%E8%93%8B%E7%89%88%E5%85%AC%E5%91%8A,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_91.json,cfafe08fc40c186cf3e86bce73175d6edb706fa762eaf818c739c0a8e3cc6302,,,1,api_trans,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFRaisingAD&AppName=ETF&Device=4&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_92.json,42417bd36e0c7c68781d7d0fdb3283744f91a868f2185727a6312a0778417ad3,,,1,api_trans,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFActivityBanner&AppName=ETF&Device=4&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_93.json,98ef48dbbbf84c2ba0786b181e83ddecfc166717884a0ad3fc1ae52e16b7c710,,,6,api_trans,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFAnnouncement%2FGetAnnouncement&AppName=ETF&Device=4&Platform=ETF&top=6,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_94.json,cee45fc97a16c0330e2d0c7d46f4f1c73184f8253e7ed57a93c3364e76e77914,,,21,api_trans,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFNAV%2FGetINAV_Data&AppName=ETF&Device=4&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_95.json,e312083a9080aa247f62dc211522c7bd31750429400371556cafd316edd0d981,,,213,api_trans,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETF%2FGetLatestIndex&AppName=ETF&Device=3&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_96.json,77595f0197fe066c6f3621386672e3f51d5a2547e02e33635f8eabe0178a8b84,DataDate,2026-06-29T00:00:00,74,api_bridge,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFMarquee&AppName=ETF&Device=4&Platform=ETF,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_97.json,a89441c943d3190ed1c817fd37cfeed1b1d34650d678e4329684d04fe88aff88,,,7,api_trans,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFAnnouncement%2FGetMarket&AppName=ETF&Device=4&Platform=ETF&top=6,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_98.json,e4b5274f020945d73b792833faa9302d8d87ff33b72a00786ac90d680b95d673,,,24,api_trans,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ECImage/ETFBackstage/file/Activity/33_20250915114632094.png,http_ok,200,image/png,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_99.html,c0ebc4d75e7ed093c0329b279104426c9d5dca444742f70fc21178e1b298fbd5,,,0,other,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,GET,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ECBackstage&CompanyName=YUANTAFUNDS&PageName=%2F&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=Announcement&AppName=ETF&Device=4&Platform=ETF&rowPerPage=6&pageNum=1&OnlyETF=Y,http_ok,200,application/json; charset=utf-8,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36"", ""accept"": ""application/json, text/plain, */*""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_100.json,313cdd2b4c1f87b2af7a3da4a8de8b650c5899a5286fff5e0dc6dc0c0d4c3c99,,,48,api_trans,
yuanta_live_2,https://www.yuantaetfs.com/#/product/detail/0050/ratio,POST,https://www.google-analytics.com/g/collect?v=2&tid=G-1L8HD425X3&gtm=45je66o1v9126432734za20g&_p=1782725062122&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=EBAIAAQ&are=1&cid=1789609142.1782725045&frm=0&ir=1&pscdl=noapi&rcb=3&sr=800x600&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B149.0.7827.197%7CChromium%3B149.0.7827.197%7CNot)A%253BBrand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=19.0.0&uaw=0&ul=zh-tw&_s=1&tag_exp=115616985~115938465~115938468~119027224~119576891~119576895&dl=https%3A%2F%2Fwww.yuantaetfs.com%2F%23%2Fproduct%2Fdetail%2F0050%2Fratio&dp=%2F&dt=ETF%E6%8A%95%E8%B3%87%E5%B0%88%E5%8D%80%EF%BD%9C%E5%85%83%E5%A4%A7%E6%8A%95%E4%BF%A1&sid=1782725044&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=5797,http_ok,204,text/plain,"{""referer"": """", ""user-agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36""}",,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_2_101.html,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,0,other,
