source_id,raw_file_path,source_url_or_reference,document_date,covered_effective_start,covered_effective_end,source_type,archive_status,checksum_sha256,notes
2016Q1_yuantaetfs_download_20220526050142_5_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_5_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/download,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,2fc1f2f15c56c8d310a92643017b1df7ae00ffcafea9171682cfa9fee77ffeb1,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_download_20220526050142_6_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_6_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E7%94%B3%E8%B3%BC%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,39ef37e6e58abe16a3da5e176931d8aa8723eac14d1fe4777c712fce6ba8f93b,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_download_20220526050142_7_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_7_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E8%B2%B7%E5%9B%9E%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,df861cae01180229b4aa85bcb6e6eacb2fb7dcbc792e59a13a72ac8ca8a35746,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_download_20220526050142_8_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_8_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002F%E7%8F%BE%E9%87%91%E6%9B%BF%E4%BB%A3%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,10b97707a86006e47ae6b1180b4d8faad1df42caa160295639204d023cb2ca0c,content_type=text/html; charset=utf-8; is_pdf=False
2021Q4_yuantaetfs_ratio_20220526044621,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,2021-12-31,2021-12-31,2021-12-31,html_snapshot_evidence,downloaded_html_snapshot,6a5e23e464417eb8e51be5d8806d77fb5e277d9db04083739bb52c83d796631c,mimetype=unknown_from_availability; original=https://www.yuantaetfs.com/product/detail/0050/ratio
2021Q4_yuantaetfs_ratio_20220526044621_1_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_1_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/Basic_information,2021-12-31,2021-12-31,2021-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,c2f800c44e267893b937dbdf2cdf8a13ff26205282d28d55c82413eba45bf4cd,content_type=text/html; charset=utf-8; is_pdf=False
2021Q4_yuantaetfs_ratio_20220526044621_2_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_2_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/ratio,2021-12-31,2021-12-31,2021-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,e4cfbade93a7636557ddf953b35f81b57b3c264049c3ab5969d5534d80eb2b8b,content_type=text/html; charset=utf-8; is_pdf=False
2021Q4_yuantaetfs_ratio_20220526044621_3_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_3_original_download_candidate.html,https://www.yuantaetfs.com/tradeInfo/pcf/0050,2021-12-31,2021-12-31,2021-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,61061149b86b76ec601c7277faa8c7d3c09773e9136b2c802cf3cccc9b3b9348,content_type=text/html; charset=utf-8; is_pdf=False
2021Q4_yuantaetfs_ratio_20220526044621_4_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_4_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/PD,2021-12-31,2021-12-31,2021-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,63829e07c531290e135b47ae90737901f8c1caa5d6123966dd1b386cace574b0,content_type=text/html; charset=utf-8; is_pdf=False
2021Q4_yuantaetfs_ratio_20220526044621_5_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_5_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/download,2021-12-31,2021-12-31,2021-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,8d11257aad161c69f734b543bde355fed41cd2c26fc791e5deee19362bb665b4,content_type=text/html; charset=utf-8; is_pdf=False
2021Q4_yuantaetfs_ratio_20220526044621_6_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_6_original_download_candidate.html,https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures/,2021-12-31,2021-12-31,2021-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,d28de7c8794c0677a7782f384935c62d9852f3e1236942d2aee817b8cca9c018,content_type=text/html; is_pdf=False
2021Q4_yuantaetfs_ratio_20220526044621_7_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_7_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E7%94%B3%E8%B3%BC%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2021-12-31,2021-12-31,2021-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,272abdb577ae004b6a15032cc70cb797cbdb36a847d87c9f4b4a1909d65b19ec,content_type=text/html; charset=utf-8; is_pdf=False
2021Q4_yuantaetfs_ratio_20220526044621_8_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_8_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E8%B2%B7%E5%9B%9E%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2021-12-31,2021-12-31,2021-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,777f39e4fc9bb02e41a4fb7f80ea7ec9e236812e099228ff9bf6577f14b3fb4d,content_type=text/html; charset=utf-8; is_pdf=False
2021Q4_yuantafunds_tw_legacy_root_20120910093722,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantafunds_tw_legacy_root_20120910093722.html,https://web.archive.org/web/20120910093722id_/https://www.yuantafunds.com.tw/,2021-12-31,2021-12-31,2021-12-31,html_snapshot_evidence,downloaded_html_snapshot,adeab3cb235ceb358f346da23db541bfa69f673fadee423a2193e42a8fe5ef28,mimetype=unknown_from_availability; original=https://www.yuantafunds.com.tw/
2023Q4_yuantaetfs_ratio_20240222103746,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746__product_detail_0050_ratio.html,https://web.archive.org/web/20240222103746id_/https://www.yuantaetfs.com/product/detail/0050/ratio,2023-12-31,2023-12-31,2023-12-31,html_snapshot_evidence,downloaded_html_snapshot,b23f98c29fba3bbaae70b6746ca0b53966d262c372a93db1ffa263c12bd6d6ac,mimetype=unknown_from_availability; original=https://www.yuantaetfs.com/product/detail/0050/ratio
2023Q4_yuantaetfs_ratio_20240222103746_1_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_1_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/Basic_information,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,945b54e587ef4a2fea121461b82e2799d90c936bb2fa387ec3344ec00498898b,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_ratio_20240222103746_2_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_2_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/ratio,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,f115dff711587c889c448955278c2cdb460dedc6a817d4d0d64407be22b66fbd,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_ratio_20240222103746_3_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_3_original_download_candidate.html,https://www.yuantaetfs.com/tradeInfo/pcf/0050,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,8daafc7c128939a2c2d9370cb795a58f5f8ddcb6a9a29b64325c8f04c008390a,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_ratio_20240222103746_4_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_4_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/PD,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,d18895e1dadc1a7991ea9db62844af9ddf7341239c11faed957c596ee9428200,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_ratio_20240222103746_5_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_5_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/download,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,4613b9c156a22fffcba8eb42330bed0d1a1d88c0ae02e71b8160fea093267071,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_ratio_20240222103746_6_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_6_original_download_candidate.html,https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures/,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,d28de7c8794c0677a7782f384935c62d9852f3e1236942d2aee817b8cca9c018,content_type=text/html; is_pdf=False
2023Q4_yuantaetfs_ratio_20240222103746_7_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_7_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E7%94%B3%E8%B3%BC%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,91e93826fe9ef06fee44993b11b89e4ffa1ba9176a4531f38dc6e6cfbda77cd7,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_ratio_20240222103746_8_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_ratio_20240222103746_8_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E8%B2%B7%E5%9B%9E%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,5b309cfa1b20aa57995dc3f84ab205777f726f3e73d72c852c3e256774b9b2bf,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_download_20240225083826,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826__product_detail_0050_download.html,https://web.archive.org/web/20240225083826id_/https://www.yuantaetfs.com/product/detail/0050/download,2023-12-31,2023-12-31,2023-12-31,html_snapshot_evidence,downloaded_html_snapshot,0bc22f409c69c7373137a79cc6f2efa27182d66eee4dc0c51105ed0785915ca2,mimetype=unknown_from_availability; original=https://www.yuantaetfs.com/product/detail/0050/download
2023Q4_yuantaetfs_download_20240225083826_1_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_1_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/Basic_information,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,5da283b4a1ad6488b6781a34dff1f69c896be433fd84e6d9e87e82e7024b8373,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_download_20240225083826_2_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_2_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/ratio,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,7eecd553a5c7315729c3550257362b230cdafaffcdd2d252d5994e7c411304bf,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_download_20240225083826_3_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_3_original_download_candidate.html,https://www.yuantaetfs.com/tradeInfo/pcf/0050,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,5d0e1cebf38dd3ee8daa81f60188a1306559290462041e054a34a9dcf222c385,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_download_20240225083826_4_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_4_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/PD,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,4364d7b82cfffe355c408b45bcf7af4b9322d62cd9c218303c7a0aed3149bb77,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_download_20240225083826_5_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_5_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/download,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,a8a2635a1ce74c3cd1a4b599ec5438ce70a7aadaecc65db595189453ecdb8d7e,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_download_20240225083826_6_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_6_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E7%94%B3%E8%B3%BC%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,87875bbd105ab88c902cf47d2aa756e2f8b82f7e6987997c4a6654a3b32ffed8,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_download_20240225083826_7_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_7_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E8%B2%B7%E5%9B%9E%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,403a6b744b2c6c54671004ffdc7a9b0e86c07711c7007e0b7bd88e66a1836264,content_type=text/html; charset=utf-8; is_pdf=False
2023Q4_yuantaetfs_download_20240225083826_8_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2023Q4_yuantaetfs_download_20240225083826_8_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002F%E7%8F%BE%E9%87%91%E6%9B%BF%E4%BB%A3%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2023-12-31,2023-12-31,2023-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,096dad27f977bcf8006f666f372ef04e58c7d480d75aa48904fcda986c645aa1,content_type=text/html; charset=utf-8; is_pdf=False
