evidence_id,symbol,ticker,exchange,name,theme,subtheme,membership_role,effective_start,effective_end,source_date,source_type,source_title,source_url,source_publisher,source_license_status,evidence_quote_or_summary,confidence,confidence_reason,collector,review_status,reviewer,reviewed_at,usable_for_formal_replay,notes
TMEM-V2-BATCH03-3163-CPO-ANNUAL-2021,3163,3163.TWO,TPEx,波若威,CPO/矽光子,光通訊/CPO,formal_universe_member,2022-05-23,,2022-05-23,company_annual_report,波若威 2021 股東會年報 identifies CPO/矽光子-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=3163&filename=2021_3163_20220523F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,2) 基本每股盈餘(元) 1.09 3.14 (65) （四）研究發展狀況： 配合客戶800Gbit/s收發器的產品開發進程，先期的400Gbit/s x2的相關產品已經送 樣驗證中，預計在第二季之後可以順利進入量產。而800Gbit/s使用的光學模組， 目前也收到多家客戶的需求，計畫於第二季開始陸續送樣，以期成為明年新的主 力產品。 在交換機應用的OBO/CPO應用上，初期已對應客戶需求完成產品的光學設計以及 成本評估，同時計畫在確認可行性之後即開始樣品的試做及測試，目標為開拓光 收發器應用之外的新產品組群。 因應新的產品應用以及小型化和集成化的設計方向，波若威也積極評估相關陣列 零組件的垂直整合工作。將利用已經具豐富經驗的自有自動化技術，搭配外部的 合作設備供應商開發特有的陣列型零組件，以維持在光纖通訊被動元件中的領導 地位。 製程及測試的自動化仍是波若威持續投入資源的重點項目，發展方向也從降低人 員工時及外購設備成本，再加上降低人員需求的門檻。這樣在快速變化的產品市 場及外在環境的狀況中，讓波若威仍然保持產品轉移製造的彈性及能力，並未因 當今的疫情因素影響了新產品轉移海外工廠的步調。 2 二、民國111年度營業計畫概要 經營方針：民國111年成長動能主要來自於光被動元件三大應用的建設，包括數據中心 400G/800G產品、下世代PON和下世代CATV。 （一） 數據中心400G/800G 光纖套件(Fiber Harness)產品群：以矽光子平台為業務發展主軸， 客戶端需求強勁，今年將與100G/200G 產品進行逐步轉換，並同步放量於分路平台 (DRx)及分波平台(FR,high,"Official MOPS annual report is dated and contains CPO/矽光子-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch03 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH03-3234-CPO-ANNUAL-2021,3234,3234.TWO,TPEx,光環,CPO/矽光子,光通訊元件,formal_universe_member,2022-05-26,,2022-05-26,company_annual_report,光環 2021 股東會年報 identifies CPO/矽光子-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=3234&filename=2021_3234_20220526F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,目 110年度 109 年度 資產報酬率 (%) (6.47) 0.86 權益報酬率 (%) (16.40) 0.18 稅前純益占實收資本 額比率 (%) (17.48) 0.22 純益率 (%) (10.70) 0.11 (三)預算執行情形：本公司無公告財務預測，故不適用。 ~2~ 二、111 年營業計畫概要 (一)市場及銷售： 110 年度主要營收除來自光通訊市場，包括 FTTH （光纖到戶） 、 3G/4G/5G LTE 佈建、 LAN(Local Area Network) 及 SAN (Storage Area Network) 市場外，VCSEL 產品也成功打進消費性市場之手機及 真無線藍 芽耳機感測元件應用，並獲數家手機及耳機大廠之認證，市佔率逐步提 昇，穩定挹注本公司營收。 受國際情勢變化及新冠肺炎疫情影響之下，產品及客戶經營均受到 影 響 ， 本 公 司 仍 致 力 於 擴 大 產 品 應 用 市 場 ， 除 成 功 開 發 工 規 應 用 之 10G/25G VCSEL 元件，打入短距離基地台傳輸應用市場且大量交貨 外，也完成 10G/25G 工規多波長產品開發且已批量出貨，滿足 5G 佈建 之需求。隨各線上應用程式之普及，及疫情下居家辦公及遠距會議需求 提升，高頻網路已成生活中不可獲缺之需求，故以長遠來看，光纖通訊、 行動網路及 Datacenter 仍為各 國基礎建設之重點項目，而消費性產品在 光感測器上之應用也日亦普及，本公司為大中華地區唯一具有光通訊 VCSEL 由 Chip 至 OSA 研發及量產能力的公司，未來成長契機仍然可 期。 (二)研究發展,high,"Official MOPS annual report is dated and contains CPO/矽光子-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch03 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH03-3363-CPO-ANNUAL-2021,3363,3363.TWO,TPEx,上詮,CPO/矽光子,光纖元件,formal_universe_member,2022-05-27,,2022-05-27,company_annual_report,上詮 2021 股東會年報 identifies CPO/矽光子-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=3363&filename=2021_3363_20220527F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"ฝཷाගрൔ֋Ƕ ҁϦљ 110 ᔼԏཥѠჾ1,988,269щϡǴၨ 109 ߏ23.15%Ǵӝ ཥѠჾ201,644щϡǴၨ 109 ߏ112.61%ࣁ10.14%؂ Ꭹ2.31ϡǴᕴၗౢൔၿ౗9.07%៾੻ൔၿ౗11.84 %Ƕ ЊǴว৖ ׫ࡋ εሪǹӧAOC௢ ৖΢ǴUSB3.2ǵ DP Alt Type C ǵHDMI2.1 ុ วπբख़ᗺ Ƕ ӧCPO(Co-Packaged Optics)ޑOptical ConnectorБय़ǴϦљஒᆫขӧ CPO໒ ໆቚε Ǵ ନΑ຾ՉᇙำᓬϯѦǴ ុᆒ຾MISǴ Ƕ ΢၍ठΚ௢୏ᆶပჴ ESGǵ ཮ၮ ᕇႧ 2021҉ុუ ុ௢୏ੇѦηϦљ ESGஒа 2050୍Ǵ Ƕ 4 ॺஒӧкϩྗഢᆶᑞஏೕ ࡰ ࡭ Ƕ ལઔ ζγǵӃғ ᡏ଼ந ӵཀ ߏ٣ ᅽ 5 ມ ǵ ġϦ љ ᙁ ϟ ΋ǵ೛ҥВයǺύ๮҇୯ 84 ԃ 6 Д 14 В ॠ: 1995 ΋Д xᝢഢೀԋҥ ϤД xࣁ79,130 щϡ 1996 ѤД x໒วीჄዛշ ϤД x೯ၸ SGS Yarsley ICS. ISO9001಍ᇡ᛾ ΎД xᘶ ΐД x໒วीჄዛշ 1997 ΟД xԋቚၗ༅໣ཥѠჾ 3 ሹ 5 щ࿤ϡ 1998 ΒД x໒วीჄᜅշ x൚୷ 1999 ΋Д xύλ ዛȭ ΜД x஑ी Ⴤዛշ 2002 ΟД x16ӭπᏔᕇႧ 2002 ԃ OFCዛȭ ΖД xѠ᡼΢၍೯ၸ ISO9001-2000 ᇡ᛾ 2003 ϖД xȬ140nmണрӀႝዛ ϤД xว৖ीჄ ዛշ ΜД x౻Ϧ໒วՉ 2004 ΟД x೯ၸ SGS ISO-14001಍ᇡ",high,"Official MOPS annual report is dated and contains CPO/矽光子-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch03 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH03-3450-CPO-ANNUAL-2021,3450,3450.TW,TWSE,聯鈞,CPO/矽光子,光通訊元件,formal_universe_member,2022-06-29,,2022-06-29,company_annual_report,聯鈞 2021 股東會年報 identifies CPO/矽光子-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=3450&filename=2021_3450_20220629F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"、 Accountable)之 4A 行動方針持續努力改善營運的架構。 一、一一Ｏ年度營運成果： 本公司一一Ｏ年合併營業額為新台幣(以下同) 7,197,540 仟元，本期綜合損 益總額為 794,846 仟元，基本每股盈餘為 2.55 元。業主權益之每股淨值為 27.71 元，合併負債占合併資產比率為 38.98%，合併流動比率為 171.48%。為 因應雷射二極體產業對於高速高功率及影像辨識等新應用領域的市場需求，及 綠色節能產業中對電源管理元件的應用增加下，本公司致力滿足客戶的生產需 要外，並配合客戶開發新產品、新製程，來迎接新應用的市場需求及挑戰。 二、一一一年度營運計劃概要： 本公司面對全球疫情、經濟貿易衝突及諸多不確定因素，將依據最近之市場環 境變化、客戶營運概況、新產品開發進度及整體產業發展趨勢之評估，適時調 整銷售策略以保持業務之成長。本年度除持續發展新產品之研究開發及擴展生 產規摸，以保持本公司在光資訊、光通訊雷射封裝及電源管理元件代工之領先 地位。 重要之產銷政策： A、持續改善生產效率良率，降低成本提升競爭力。 B、落實「品質是做出來的觀念」 ，強化員工能力及工作態度，創造高品質的生 產文化。 C、積極配合客戶開發新產品，並提供成本及品質的優勢，創造雙贏的契機。 D、運用製程技術積極開發新應用及新客戶。 E、持續加強售後服務，與客戶保持穩定互動及信任。 F、建立公司品質及技術高標準，提昇國際形象及知名度。 G、建立及強化與國際大廠的合作關係，創造互利雙贏的依存契機。 -1- 綜觀以上，隨著全球產業版塊的快速演進，在整體的市場經濟來看，客戶競爭 已提升至全球",high,"Official MOPS annual report is dated and contains CPO/矽光子-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch03 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH03-4908-CPO-ANNUAL-2021,4908,4908.TWO,TPEx,前鼎,CPO/矽光子,光通訊模組,formal_universe_member,2022-06-22,,2022-06-22,company_annual_report,前鼎 2021 股東會年報 identifies CPO/矽光子-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=4908&filename=2021_4908_20220622F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"告書 一、一百一十年度營業報告書 (一)營業計劃實施成果 110 年度新冠肺炎疫情減緩，業績相較前一年度增加。全年度營業收入淨額為 778,945 仟元，較前ㄧ年度增加 5.15%，營業淨利為 177,383 仟元，本期淨利方面為 145,220 仟元，稅後每股盈餘為 1.86 元，每股淨值為 20.19 元。 (二)預算執行情形(萬個) 110 年度本公司光纖模組實際銷售數量約為 160 萬個 ，110 年度預計營業目標 137 萬個，達成率 117%。 (三)財務收支及獲利能力分析 1.財務收支 110 年度營業收入淨額為 778,945 仟元，較109 年度 740,790 仟元增加 5.15%， 110 年度營業毛利 320,294 仟元，較 109 年度 305,092 仟元增加 4.98%，毛利率則維 持在 41%，在盈餘方面，110 年度稅後淨利為 145,220 仟元，較 109 年度之 121,375 仟元增加 19.65%。 2.獲利能力分析 分 析 項 目 109年度 110年度 獲 利 能 力 分 析 資產報酬率% 7.39% 8.45% 股東權益報酬率% 8.05% 9.35% 佔實收 資本比例 營業利益% 20.33% 22.68% 稅前純益% 17.95% 21.36% 純益率% 16.38% 18.64% 每股盈餘(元) (追溯後) 1.55 1.86 (四)研究發展狀況： 1.研發組織 本公司設有研發工程處，負責統籌辦理新產品與新技術之開發，並提供客戶端 技術支援。 ~2~ 2.技術來源 本公司光電傳輸模組及光纖延長器相關之研發團隊擁有多年光纖",high,"Official MOPS annual report is dated and contains CPO/矽光子-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch03 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH03-4977-CPO-ANNUAL-2021,4977,4977.TW,TWSE,眾達-KY,CPO/矽光子,光收發模組,formal_universe_member,2022-06-24,,2022-06-24,company_annual_report,眾達-KY 2021 股東會年報 identifies CPO/矽光子-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=4977&filename=2021_4977_20220624F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"ЬाҗӀᏢϡҹǵႝηϡҹᆶᐒᄬϡҹΟε೽ϩಔԋǶ Ȑ1ȑӀᏢϡҹ ว৔ϷௗԏૻဦǴ ЬाӢનǶӀԏ ႜ৔Βཱུᡏ(Laser Diode)ࣁFP ႜ৔Βཱུᡏ(Fabry- Perot; FP)ႜ৔Βཱུᡏ(Distributed Feedback; DFB)ႜ ৔Βཱུᡏ(Vertical Cavity Surface Emitting Laser Diode; VCSEL)җ य़วӀǶ Ȑ2ȑႝηϡҹ ࡴICᔈ ០୏ ICҔ ᆶ඲Тႝ৒ϷႝགǶ Ȑ3ȑᐒᄬϡҹ όឌᒳ༝ఏϷ೑ᆅ (Sleeve)΢ΠѦෘ(Housing)Ƕ -48- 4.ύමэ຾(ᎍ)ЊӜᆀϷ຾(ᎍ)ᚐᆶ ቚ෧ᡂ୏চӢ Ȑ1ᔈ୘ၗ਑ ൂՏǺཥѠჾщϡ ໨ Ҟ 109ࡋ110ࡋ111 ԃಃ1ۑ Ӝᆀᚐ! эӄԃ ຾೤ ృᚐК ౗)%* ᆶว ՉΓ ϐᜢ !߯ Ӝᆀᚐ! эӄԃ ຾೤ ృᚐК ౗(%) ᆶว ՉΓ ϐᜢ !߯ Ӝᆀᚐ! эӄԃ ຾೤ ృᚐК ౗(%) ᆶว ՉΓ ϐᜢ ߯ 1 ɡ ɡ ɡ ɡ S-00A 247,941 15.34 ค S-00A 160,619 53.24 ค 2 д 2,739,545 100.00 คд 1,368,748 84.66 คд 465,137 46.76 ค ຾೤ ృᚐ 2,739,545 100.00 ຾೤ ృᚐ 1,616,689 100.00 ຾೤ ృᚐ 301,708 100.00 ϐǶ Ǻ ϐᜢᗖ႟ಔҹЪ၀਑ҹൂሽଯǴ೷ԋԾ110ԃଆԖ Ƕ Ȑ2Њၗ਑ ൂՏǺཥѠჾщϡ ໨ Ҟ 109ࡋ110!ࡋ111ԃಃ1ۑ Ӝᆀ )ຏ*ᚐ! эӄԃ ᎍ೤ ృᚐК ౗)%",high,"Official MOPS annual report is dated and contains CPO/矽光子-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch03 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH03-4979-CPO-ANNUAL-2021,4979,4979.TWO,TPEx,華星光,CPO/矽光子,光通訊模組,formal_universe_member,2022-06-17,,2022-06-17,company_annual_report,華星光 2021 股東會年報 identifies CPO/矽光子-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=4979&filename=2021_4979_20220617F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"度新台幣 9,567 萬元減少 17%，乃因多項研發產品進入開發後期，因而投入研發費用較低。 2 主要的研究發展項目如下 : a.完成的開發項目有符合 5G 前傳工規和 CWDM 傳輸需求的 i-Temp CWDM 後 6 波 (1470-1570nm) 10G DFB2 、應用於數據中心的 CWDM8 40mW CW DFB/50mW CW DFB 、開發矽光子光纖陣列被動封裝耦合製程技術、應用於 Datacom 傳輸 TO25/300HRB 產品、應用於 Telecom/Datacom 系統監測。 b.持續開發中的項目有應用於數據中心的 CWDM 70mW CW DFB/20mW CW DFB、 工業用 9xx-nm GaAs -based High power laser 、應用於 PON 與 Datacom 10G PIN/APD ROSA 系列產品、應用於 Telecom/Datacom 通信系統監測 pigtail ROSA 系列產品、應用於 Datacom PSM4 10G x 4 ROSA 替代料/封裝製程技術、應用於 Telecom/Datacom TEC TO DML/EML 封裝製程技術。 外部環境影響及未來經營策略： 110 年度因新冠疫情擴散及變異及缺料之衝擊 ，5G 基地台建置動能不如預期 ， 也 使得光通訊產業營運低迷。惟 5G 通訊建置持續受到各國重視，雲端應用的需求仍持 續看升，光通訊產業雖然處在激烈的競爭，但產業的發展及前景依然無限可期。本公 司不畏環境考驗的精神，持續調整及改善產品組合、降低營運成本、積極開發高品質 及高效率的產品，並且在代",high,"Official MOPS annual report is dated and contains CPO/矽光子-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch03 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH03-6442-CPO-ANNUAL-2021,6442,6442.TW,TWSE,光聖,CPO/矽光子,光通訊元件,formal_universe_member,2022-06-27,,2022-06-27,company_annual_report,光聖 2021 股東會年報 identifies CPO/矽光子-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=6442&filename=2021_6442_20220627F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,各國安規單位及客戶認證，以領先同業且配合全球客戶的產品需求。 在產品拓展方面，增加新型壓接同軸連接器、光電整合型產品、高頻 隔離器、同軸濾波器、高屏蔽跳接線及新型基地台高頻連接器的產品佈局； 在生產效率提升方面，推動全廠精實計畫並加入生產智能化及組裝方式， 有效改善生產效率及良率；在人才培訓方面，持續落實各部門教育訓練， 強化員工向心力及多能工訓練。 2. 光通訊事業群 本公司研發主要是針對三個應用市場，分別是固定寬頻、數據中心和 5G 前後傳的應用。在固定寬頻的應用上，已開發的產品包含 XG-PON BOSA on board 方案、已量產的 XGS-PON ONU transceiver 及已完成送 樣的 10G-EPON/XGS-PON OLT 光收發模組。預計新開發的產品則有讓 GPON /XG-PON 可共存彈性升級的 combo PON 和應用於光纖到家，在 工業網路連接上亦有許多廣泛應用場景的 XGS-PON ONU mini stick。 在 Data center 的應用上，有已開發完成和導入生產的 QSFP-SR4 AOC 與收發模組，針對乙太網路接口由25Gps 提升到 50Gps 的新標準及數據中 心由 100Gbps 升級到 400Gbps 的需求。另規劃中的研發專案包含有 400G QSFP-DD SR8 、SFP28-SR 與 QSFP56-SR AOC 光收發模組。在長距離單 模光纖的傳輸方案上，預計完成的是比傳統EML QSFP28-LR4 更有價格競 爭力的 DML QSFP28-LR4 產品方案。 在 5G 的前後傳網路應用上，開發中的前傳,high,"Official MOPS annual report is dated and contains CPO/矽光子-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch03 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH03-6451-CPO-ANNUAL-2021,6451,6451.TW,TWSE,訊芯-KY,CPO/矽光子,光通訊封裝,formal_universe_member,2022-06-23,,2022-06-23,company_annual_report,訊芯-KY 2021 股東會年報 identifies CPO/矽光子-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=6451&filename=2021_6451_20220623F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,力於產品多樣化之下，仍 保持一定水準。2022 年度在越南廠產量逐步攀升，中山廠持續提供客戶更多元的產品及與 客戶建立更強健緊密的合作連結下，將持續帶動本集團2022 年的營運表現。 3 2021 年度及年度及年度及年度及 2020 年度產品別銷貨收入占比年度產品別銷貨收入占比年度產品別銷貨收入占比年度產品別銷貨收入占比 2021 年度 2020 年度 高速光纖收發模組 39.86% 41.46% SiP& 感測器 31.92% 13.77% 生物辨識 18.75% 34.48% 車用電子 8.74% 8.53% Other 0.73% 1.76% Total 100% 100% 二二 二二、、 、、本年度營運計畫概要本年度營運計畫概要本年度營運計畫概要本年度營運計畫概要 本集團產品銷售組合主要為SiP 產品及高速光纖收發模組為主的營利模式，而此二類 產品皆能銜接上目前及未來市場的產品上升動能趨勢。 5G 的建置以及大數據帶來的超量數據傳輸需求，已帶動本集團SiP 產品及高速光纖收 發模組之業務持續成長，本集團合作客戶皆為業界領先之龍頭企業，目前與客戶共同進行 相關產品的專案研發，2021 年雖受到疫情影響導致於越南佈署時程晚於預期，惟各項專案 現已克服萬難進入量產，本集團將持續與客戶建立更緊密的合作並開拓具前瞻性、競爭性 產品。 在中美貿易戰的背景下，本集團於越南建立生產據點，2020年第四季投入生產以來， 越南廠運作漸上軌道，預期隨越南廠區產能開出並搭配中山廠區的既有動能下，本集團可 進行更完善的規劃調控，為客戶提供更全面的業務服務。 2021 年本集團積極執行嚴格防疫政策,high,"Official MOPS annual report is dated and contains CPO/矽光子-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch03 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH04-2301-AISERVER-ANNUAL-2021,2301,2301.TW,TWSE,光寶科,AI伺服器/ODM,伺服器電源/系統零組件,formal_universe_member,2022-05-20,,2022-05-20,company_annual_report,光寶科 2021 股東會年報 identifies AI伺服器/ODM-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=2301&filename=2021_2301_20220520F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only, 車 」、「5G通 訊 」 、 「 雲 端 運 算 」與「 智 慧 電 網 」等 應 用領域 ，期望以光 、 電的核心能力 ， 促進未來生活更智能 、 便利且節能 ， 實現企業與環境能共同永續發展 。110年我們大舉 注 資 研 發，增 加 整 體 研 發 經 費 超 過 兩 成，佔 營 收 比 率 由 前 年3.2%提高到110年的3.7%，111年會持續擴大到 4.5%，主 要 投 資 在 光 電 半 導 體、雲 端 電 源、5G/AIoT及 車 用 電 子 的 研 發；除了 硬 體 設 備 開 發，亦 投 入 多項 軟 體 功 能 開 發。光 寶 不再只是依客戶需求而提供產品設計及製造的服務 ， 更多是依市場未來的需求 ， 透過光寶自主研發 ， 提供市場系統 性的解決方案 ， 進而提高產品價值 。 在成長動能與產品佈局規劃上 ， 我們的目標是打造光寶核心事業以具備二位數年複合成長率的營運實力 。 光寶光電 部門和雲端運算的電源產品 110年由於成功增加新產品線 、 贏得新客戶 ， 市佔率大幅提升 ， 兩大部門營收佔比已達 47%， 成為光寶未來三年最主要的二個成長引擎 。 過去幾年所累積開發的新產品和新客戶 ， 今年均逐步進入大量出 貨階段 ， 預期個別營收都可達到二位數的年成長 。 光寶車用電子與5G產品過去二年已陸續完成與客戶合作的認證 ， 隨著市場逐漸成熟 ， 今年將開始展現成長動能 。 其 中，車 用 電 子 已 累 積 超 過40年的深厚基礎 ， 提供LED車燈模組 、 自駕車抬頭顯示器與車內外環景系統所需之攝影模 組 ， 擁有國際車用規範的生產流程與管理制度 ， 如IATF 16949、ISO 26262、ASPICE等，合作客戶均為全球 Tier 1車 廠。 面對全球電動車的剛性需求 ， 光寶以齊備的產品線滿足市場需求 ， 包括基於成熟的電源轉換技術 ， 所推出自主研發 的電動車充電樁系列產品 ， 已成功攻入歐美前三大充電服務業者(EVSP)與新創車廠 ； 身為全球出貨量第一的光耦供 應 商,high,"Official MOPS annual report is dated and contains AI伺服器/ODM-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch04 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH04-2317-AISERVER-ANNUAL-2021,2317,2317.TW,TWSE,鴻海,AI伺服器/ODM,AI 伺服器系統組裝,formal_universe_member,2022-05-31,,2022-05-31,company_annual_report,鴻海 2021 股東會年報 identifies AI伺服器/ODM-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=2317&filename=2021_2317_20220531F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"ǷǷǷǷǷǷǷǷǷǷǷ 703 ǵ໨ǷǷǷǷǷǷ 703 ൔ֋ਜ ፂᔐǴӢ ᡂ᏾ᡏ࿶ᔮ่ᄬǶౢ ௃ύ ᙯᐒǶ Ԗ ICTਔ ӄБ ჴΚόᘐ ճ୷Ǵம ᏯਔǴёа৖౜໣ ሦᏤӦ ՏǶ 2021ᡂϯ ԋᕮ ཥѠჾ 5.994ቚуཥѠჾ 6,362 ऊ 12%ཥѠჾ 1,393ཥѠჾ 10.05ऊ 37%ࣦި؂ Ծ 2008ཥଯǶ ֽ ځ ᜪձǶ 2021ǴаϷගଯ ǴЛճ౗ΨளаගଯǶ -1- ݢޑ Ǵ Ƕ ǴϞԃ ว ሦӃǶ ᖿ༈Ǵу΢ AIǵ୔༧᜘ǵϡӹ ଯೲၮᆉᆶၗ਑ύЈǶ 2021 Ꮤᇙ೷୘ǶϞԃ ೕኳǵа ࢂځ CSPॺ ICT୏ૈǶ ගଯ႟ಔҹ ᜪ Ƕ ࣴ ډEPS ཱུεϯҞ኱ǶICT ى ᓬ༈ϐ΋Ƕ ܫ ޑF1.0 ᓬϯǵ F2.0 ᆶ F3.0 ϲભीฝ ᔼၮ इᒵǶѐԃԋ ॺ௢୏ F1.0/F2.0Ƕ Զӧ F3.0 ॺаอ ໒วǴӧ 2021ႝ୏ ًModel CǵModel EکًModel T ႝ୏ЃγǴᙖԜӛ ύႝ୏ ૈ Њ୷ᘵǶ -2- ᔼ ך ӧӦϯȐ Build-Operate-Localize)ᔈ ǴΨёаᡣᗶ Ӧว৖Ƕ 2021ॺ೸ၸԏᖼ Lordstown Motorsளӧчऍғౢႝ୏ ΨஒѺ೷ FiskerǵLordstownౢ ǶќѦǴΨᆶੀ୯ PTTࡌۈ ႝ୏ ᔈ᜘Ƕ ࡽډڙ؁ ቷ Stellantisॺӧඵች০ᑭ ӛ೛ीኳಔϯǵ ЊǴ΋ӕϪΕӄౚѱ൑Ƕ ၗΑ ೌǴ ٮ ሽॶǶ ޑMIHԾӄౚຬၸϤΜঁ୯ৎǵΒίΟԭৎუ מ Ǵຬ ႝη ౢ Ƕ ॺӧ ICT ᆶႝ୏ ඲༝ቷǵԏᖼѠ᡼Ϥә඲ ᆶ StellantisҔ ॺӧъ ୍Ǵ ᏾Ƕ -3- ݩރ Ϧљӧ ICTࣴ ೌΓ ໒วǶ ೌǶ ע ᐒǶ ᒿ 5Gሡ ӈམၩཥ ޑX86 ᆶ ARMᏔǴ2022 ԃΠъԃႣी ӈӃ຾࿯ૈ ΢ ѱǶ ࡌ უ ૈΚа ೌૈΚǶ 2022، ᕗለ᎖ Ǵ ೌ ΢Ƕ ကҾ཰Ȑ Software Defined EnterpriseਡЈǴஒଞჹ EVѳѠǵᄽᆉ೬ ک วύЈǴ໣่໣იϣ೽ 1,",high,"Official MOPS annual report is dated and contains AI伺服器/ODM-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch04 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
