ticker,price_date,required_as,impacted_f_signal_dates,r6_weekly_signal_start,r6_weekly_signal_end,weekly_r6_branches,required_fields,source_requirement,adjusted_close_ready,path_status,next_owner,existing_close,existing_daily_mark_available,name,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,raw_sha256,retrieved_at_utc,official_unadjusted_ohlc_ready,adjustment_policy,blocked_reason,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
1301,2017-05-15,daily_mark_entry_close,2017-05-12,2017-05-15,2017-05-22,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,89.0,89.3,88.8,89.0,6155448,547528272,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,2f97b5d260d169930f0228386695f91a58e8ece187081e322fc2f5dc4fb74e71,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2603,2015-02-06,daily_mark_entry_close|daily_mark_following_close,2015-02-04|2015-02-05,2015-02-02,2015-02-09,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,22.3,22.65,21.85,22.55,15597448,348476184,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,17c91aeb9dcc766e36d305969a2bfe63e1cf49059ae210f7693d5b67a65f9388,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2603,2015-02-09,daily_mark_following_close,2015-02-05,2015-02-02,2015-02-09,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,22.45,22.45,22.05,22.4,8051168,179706171,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,17c91aeb9dcc766e36d305969a2bfe63e1cf49059ae210f7693d5b67a65f9388,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2603,2017-08-28,daily_mark_entry_close,2017-08-25,2017-08-28,2017-09-04,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,22.1,22.25,21.65,21.8,37558252,821577525,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,f28563d7705212aae77ba8c4e34b4a8b6335cc37cf57c4ae7c01b294dba24642,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2603,2017-08-29,daily_mark_entry_close|daily_mark_following_close,2017-08-25|2017-08-28,2017-08-28,2017-09-04,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,21.7,22.0,21.2,22.0,39443903,854644841,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,f28563d7705212aae77ba8c4e34b4a8b6335cc37cf57c4ae7c01b294dba24642,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2603,2017-08-30,daily_mark_entry_close|daily_mark_following_close,2017-08-28|2017-08-29,2017-08-28,2017-09-04,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,22.0,22.9,21.95,22.6,46046136,1039426371,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,f28563d7705212aae77ba8c4e34b4a8b6335cc37cf57c4ae7c01b294dba24642,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2603,2017-08-31,daily_mark_entry_close|daily_mark_following_close,2017-08-29|2017-08-30,2017-08-28,2017-09-04,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,22.7,23.1,22.6,23.0,39523048,906862041,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,f28563d7705212aae77ba8c4e34b4a8b6335cc37cf57c4ae7c01b294dba24642,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2603,2017-09-01,daily_mark_entry_close|daily_mark_following_close,2017-08-30|2017-08-31,2017-08-28,2017-09-04,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,23.1,23.35,22.4,22.4,38331565,870094259,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,898ece013ea373b74d3a5558bf3b2ed8c0e71f3a45f46f4176af69a788927b67,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2603,2017-09-04,daily_mark_following_close,2017-08-31,2017-08-28,2017-09-04,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,22.05,22.1,21.45,21.5,40129984,872965510,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,898ece013ea373b74d3a5558bf3b2ed8c0e71f3a45f46f4176af69a788927b67,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2636,2021-06-21,daily_mark_entry_close,2021-06-18,2021-06-21,2021-06-28,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,189.5,207.0,189.0,205.5,33113727,6702339578,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210601&stockNo=2636&response=json,official_unadjusted_ohlcv_selected_ticker_month,0dd6ce3e051055cd6e44e2d94fae5ecd3e83ff707ed88880661429b839455ad0,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2636,2021-06-22,daily_mark_entry_close|daily_mark_following_close,2021-06-18|2021-06-21,2021-06-21,2021-06-28,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,214.5,222.5,197.0,197.0,64516352,13597392764,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210601&stockNo=2636&response=json,official_unadjusted_ohlcv_selected_ticker_month,0dd6ce3e051055cd6e44e2d94fae5ecd3e83ff707ed88880661429b839455ad0,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2636,2021-06-23,daily_mark_entry_close|daily_mark_following_close,2021-06-21|2021-06-22,2021-06-21,2021-06-28,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,193.5,204.5,177.5,184.0,38372515,7231322887,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210601&stockNo=2636&response=json,official_unadjusted_ohlcv_selected_ticker_month,0dd6ce3e051055cd6e44e2d94fae5ecd3e83ff707ed88880661429b839455ad0,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2636,2021-06-24,daily_mark_entry_close|daily_mark_following_close,2021-06-22|2021-06-23,2021-06-21,2021-06-28,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,192.0,202.0,185.5,202.0,22793057,4519376573,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210601&stockNo=2636&response=json,official_unadjusted_ohlcv_selected_ticker_month,0dd6ce3e051055cd6e44e2d94fae5ecd3e83ff707ed88880661429b839455ad0,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2636,2021-06-25,daily_mark_entry_close|daily_mark_following_close,2021-06-23|2021-06-24,2021-06-21,2021-06-28,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,215.0,222.0,207.0,222.0,50460121,10985506727,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210601&stockNo=2636&response=json,official_unadjusted_ohlcv_selected_ticker_month,0dd6ce3e051055cd6e44e2d94fae5ecd3e83ff707ed88880661429b839455ad0,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2636,2021-06-28,daily_mark_following_close,2021-06-24,2021-06-21,2021-06-28,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,231.5,244.0,228.0,244.0,33448630,7966343160,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210601&stockNo=2636&response=json,official_unadjusted_ohlcv_selected_ticker_month,0dd6ce3e051055cd6e44e2d94fae5ecd3e83ff707ed88880661429b839455ad0,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3008,2015-05-18,daily_mark_entry_close,2015-05-15,2015-05-18,2015-05-25,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,3115.0,3160.0,3105.0,3130.0,558682,1749228530,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=3008&response=json,official_unadjusted_ohlcv_selected_ticker_month,40b9d18cbc02d8350583eeeef67176c8d6c62d37232b9819694fc6baf547ec0e,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3008,2015-05-19,daily_mark_entry_close|daily_mark_following_close,2015-05-15|2015-05-18,2015-05-18,2015-05-25,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,3160.0,3325.0,3135.0,3325.0,1186179,3846989280,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=3008&response=json,official_unadjusted_ohlcv_selected_ticker_month,40b9d18cbc02d8350583eeeef67176c8d6c62d37232b9819694fc6baf547ec0e,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3008,2015-05-20,daily_mark_entry_close|daily_mark_following_close,2015-05-18|2015-05-19,2015-05-18,2015-05-25,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,3330.0,3350.0,3265.0,3330.0,910014,3015226140,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=3008&response=json,official_unadjusted_ohlcv_selected_ticker_month,40b9d18cbc02d8350583eeeef67176c8d6c62d37232b9819694fc6baf547ec0e,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3008,2015-05-21,daily_mark_entry_close|daily_mark_following_close,2015-05-19|2015-05-20,2015-05-18,2015-05-25,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,3325.0,3330.0,3280.0,3305.0,552269,1820405390,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=3008&response=json,official_unadjusted_ohlcv_selected_ticker_month,40b9d18cbc02d8350583eeeef67176c8d6c62d37232b9819694fc6baf547ec0e,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3008,2015-05-22,daily_mark_entry_close|daily_mark_following_close,2015-05-20|2015-05-21,2015-05-18,2015-05-25,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,3345.0,3500.0,3345.0,3460.0,1025637,3524714020,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=3008&response=json,official_unadjusted_ohlcv_selected_ticker_month,40b9d18cbc02d8350583eeeef67176c8d6c62d37232b9819694fc6baf547ec0e,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3008,2015-05-25,daily_mark_following_close,2015-05-21,2015-05-18,2015-05-25,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,3450.0,3485.0,3420.0,3465.0,376521,1301843080,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=3008&response=json,official_unadjusted_ohlcv_selected_ticker_month,40b9d18cbc02d8350583eeeef67176c8d6c62d37232b9819694fc6baf547ec0e,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3090,2018-06-11,daily_mark_entry_close,2018-06-08,2018-06-11,2018-06-19,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,94.8,97.2,94.0,95.9,4283512,410549477,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3090,2018-06-12,daily_mark_entry_close|daily_mark_following_close,2018-06-08|2018-06-11,2018-06-11,2018-06-19,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,96.6,96.6,94.0,94.1,4034145,383334094,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3090,2018-06-13,daily_mark_entry_close|daily_mark_following_close,2018-06-11|2018-06-12,2018-06-11,2018-06-19,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,96.0,96.0,91.1,93.9,4329354,402358831,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3090,2018-06-14,daily_mark_entry_close|daily_mark_following_close,2018-06-12|2018-06-13,2018-06-11,2018-06-19,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,94.3,98.0,91.1,91.3,13051931,1229319887,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3090,2018-06-15,daily_mark_entry_close|daily_mark_following_close,2018-06-13|2018-06-14,2018-06-11,2018-06-19,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,91.4,92.5,87.4,87.8,14679322,1304210390,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3090,2018-06-19,daily_mark_following_close,2018-06-14,2018-06-11,2018-06-19,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,87.0,90.6,87.0,88.1,8901801,792152753,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3260,2020-01-13,daily_mark_entry_close,2020-01-10,2020-01-13,2020-01-20,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,74.3,76.0,73.0,76.0,27136,2028062,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3260,2020-01-14,daily_mark_entry_close|daily_mark_following_close,2020-01-10|2020-01-13,2020-01-13,2020-01-20,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,76.4,76.6,75.1,75.9,8193,620596,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3260,2020-01-15,daily_mark_entry_close|daily_mark_following_close,2020-01-13|2020-01-14,2020-01-13,2020-01-20,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,76.1,76.4,74.1,74.2,7388,554167,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3260,2020-01-16,daily_mark_entry_close|daily_mark_following_close,2020-01-14|2020-01-15,2020-01-13,2020-01-20,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,74.2,75.7,74.2,74.9,7470,560060,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
