ticker,industry_code,industry_source,industry_name
3432,28,official_twse_current_company_profile,電子零組件業
3437,26,official_twse_current_company_profile,光電業
3443,24,official_twse_current_company_profile,半導體業
3447,27,official_twse_current_company_profile,通信網路業
3450,24,official_twse_current_company_profile,半導體業
3481,26,official_twse_current_company_profile,光電業
3494,25,official_twse_current_company_profile,電腦及週邊設備業
3501,28,official_twse_current_company_profile,電子零組件業
3504,26,official_twse_current_company_profile,光電業
3515,25,official_twse_current_company_profile,電腦及週邊設備業
3518,31,official_twse_current_company_profile,其他電子業
3528,29,official_twse_current_company_profile,電子通路業
3530,24,official_twse_current_company_profile,半導體業
3532,24,official_twse_current_company_profile,半導體業
3533,28,official_twse_current_company_profile,電子零組件業
3535,26,official_twse_current_company_profile,光電業
3543,26,official_twse_current_company_profile,光電業
3545,24,official_twse_current_company_profile,半導體業
3550,28,official_twse_current_company_profile,電子零組件業
3557,38,official_twse_current_company_profile,產業代碼38
3563,26,official_twse_current_company_profile,光電業
3576,26,official_twse_current_company_profile,光電業
3583,24,official_twse_current_company_profile,半導體業
3588,24,official_twse_current_company_profile,半導體業
3591,26,official_twse_current_company_profile,光電業
3592,24,official_twse_current_company_profile,半導體業
3593,28,official_twse_current_company_profile,電子零組件業
3596,27,official_twse_current_company_profile,通信網路業
3605,28,official_twse_current_company_profile,電子零組件業
3607,28,official_twse_current_company_profile,電子零組件業
3617,31,official_twse_current_company_profile,其他電子業
3622,26,official_twse_current_company_profile,光電業
3645,28,official_twse_current_company_profile,電子零組件業
3652,25,official_twse_current_company_profile,電腦及週邊設備業
3653,28,official_twse_current_company_profile,電子零組件業
3661,24,official_twse_current_company_profile,半導體業
3665,31,official_twse_current_company_profile,其他電子業
3669,27,official_twse_current_company_profile,通信網路業
3673,26,official_twse_current_company_profile,光電業
3679,28,official_twse_current_company_profile,電子零組件業
3686,24,official_twse_current_company_profile,半導體業
3694,27,official_twse_current_company_profile,通信網路業
3701,25,official_twse_current_company_profile,電腦及週邊設備業
3702,29,official_twse_current_company_profile,電子通路業
3703,14,official_twse_current_company_profile,建材營造
3704,27,official_twse_current_company_profile,通信網路業
3705,22,official_twse_current_company_profile,生技醫療業
3706,25,official_twse_current_company_profile,電腦及週邊設備業
3708,35,official_twse_current_company_profile,產業代碼35
3711,24,official_twse_current_company_profile,半導體業
3712,25,official_twse_current_company_profile,電腦及週邊設備業
3714,26,official_twse_current_company_profile,光電業
3715,28,official_twse_current_company_profile,電子零組件業
3716,22,official_twse_current_company_profile,生技醫療業
3717,12,official_twse_current_company_profile,汽車工業
4104,22,official_twse_current_company_profile,生技醫療業
4106,22,official_twse_current_company_profile,生技醫療業
4108,22,official_twse_current_company_profile,生技醫療業
4119,22,official_twse_current_company_profile,生技醫療業
4133,22,official_twse_current_company_profile,生技醫療業
4137,22,official_twse_current_company_profile,生技醫療業
4142,22,official_twse_current_company_profile,生技醫療業
4148,22,official_twse_current_company_profile,生技醫療業
4155,22,official_twse_current_company_profile,生技醫療業
4164,22,official_twse_current_company_profile,生技醫療業
4169,22,official_twse_current_company_profile,生技醫療業
4178,22,official_twse_current_company_profile,生技醫療業
4190,22,official_twse_current_company_profile,生技醫療業
4195,22,official_twse_current_company_profile,生技醫療業
4306,03,official_twse_current_company_profile,產業代碼03
4414,04,official_twse_current_company_profile,產業代碼04
4426,04,official_twse_current_company_profile,產業代碼04
4438,04,official_twse_current_company_profile,產業代碼04
4439,04,official_twse_current_company_profile,產業代碼04
4440,04,official_twse_current_company_profile,產業代碼04
4441,04,official_twse_current_company_profile,產業代碼04
4526,05,official_twse_current_company_profile,產業代碼05
4532,05,official_twse_current_company_profile,產業代碼05
4536,37,official_twse_current_company_profile,產業代碼37
4540,05,official_twse_current_company_profile,產業代碼05
4545,28,official_twse_current_company_profile,電子零組件業
4551,12,official_twse_current_company_profile,汽車工業
4552,05,official_twse_current_company_profile,產業代碼05
4555,05,official_twse_current_company_profile,產業代碼05
4557,12,official_twse_current_company_profile,汽車工業
4560,05,official_twse_current_company_profile,產業代碼05
4562,05,official_twse_current_company_profile,產業代碼05
4564,05,official_twse_current_company_profile,產業代碼05
4566,05,official_twse_current_company_profile,產業代碼05
4569,12,official_twse_current_company_profile,汽車工業
4571,05,official_twse_current_company_profile,產業代碼05
4572,05,official_twse_current_company_profile,產業代碼05
4576,05,official_twse_current_company_profile,產業代碼05
4581,12,official_twse_current_company_profile,汽車工業
4582,35,official_twse_current_company_profile,產業代碼35
4583,05,official_twse_current_company_profile,產業代碼05
4585,31,official_twse_current_company_profile,其他電子業
4588,31,official_twse_current_company_profile,其他電子業
4590,05,official_twse_current_company_profile,產業代碼05
4720,21,official_twse_current_company_profile,化學工業
4722,21,official_twse_current_company_profile,化學工業
4736,22,official_twse_current_company_profile,生技醫療業
4737,22,official_twse_current_company_profile,生技醫療業
4739,21,official_twse_current_company_profile,化學工業
4746,22,official_twse_current_company_profile,生技醫療業
4755,21,official_twse_current_company_profile,化學工業
4763,21,official_twse_current_company_profile,化學工業
4764,21,official_twse_current_company_profile,化學工業
4766,21,official_twse_current_company_profile,化學工業
4770,21,official_twse_current_company_profile,化學工業
4771,22,official_twse_current_company_profile,生技醫療業
4807,18,official_twse_current_company_profile,貿易百貨
4904,27,official_twse_current_company_profile,通信網路業
4906,27,official_twse_current_company_profile,通信網路業
4912,28,official_twse_current_company_profile,電子零組件業
4915,28,official_twse_current_company_profile,電子零組件業
4916,25,official_twse_current_company_profile,電腦及週邊設備業
4919,24,official_twse_current_company_profile,半導體業
4927,28,official_twse_current_company_profile,電子零組件業
4930,06,official_twse_current_company_profile,產業代碼06
4934,26,official_twse_current_company_profile,光電業
4935,26,official_twse_current_company_profile,光電業
4938,25,official_twse_current_company_profile,電腦及週邊設備業
4942,26,official_twse_current_company_profile,光電業
4943,28,official_twse_current_company_profile,電子零組件業
4949,26,official_twse_current_company_profile,光電業
4952,24,official_twse_current_company_profile,半導體業
4956,26,official_twse_current_company_profile,光電業
4958,28,official_twse_current_company_profile,電子零組件業
4960,26,official_twse_current_company_profile,光電業
4961,24,official_twse_current_company_profile,半導體業
4967,24,official_twse_current_company_profile,半導體業
4968,24,official_twse_current_company_profile,半導體業
4976,26,official_twse_current_company_profile,光電業
4977,27,official_twse_current_company_profile,通信網路業
4989,28,official_twse_current_company_profile,電子零組件業
4994,30,official_twse_current_company_profile,資訊服務業
4999,28,official_twse_current_company_profile,電子零組件業
5007,10,official_twse_current_company_profile,鋼鐵工業
5203,30,official_twse_current_company_profile,資訊服務業
5215,25,official_twse_current_company_profile,電腦及週邊設備業
5222,24,official_twse_current_company_profile,半導體業
5225,31,official_twse_current_company_profile,其他電子業
5234,26,official_twse_current_company_profile,光電業
5236,24,official_twse_current_company_profile,半導體業
5243,26,official_twse_current_company_profile,光電業
5244,26,official_twse_current_company_profile,光電業
5258,25,official_twse_current_company_profile,電腦及週邊設備業
5269,24,official_twse_current_company_profile,半導體業
5283,06,official_twse_current_company_profile,產業代碼06
5284,20,official_twse_current_company_profile,其他
5285,24,official_twse_current_company_profile,半導體業
5288,05,official_twse_current_company_profile,產業代碼05
5292,35,official_twse_current_company_profile,產業代碼35
5306,37,official_twse_current_company_profile,產業代碼37
5388,27,official_twse_current_company_profile,通信網路業
5434,29,official_twse_current_company_profile,電子通路業
5469,28,official_twse_current_company_profile,電子零組件業
5471,24,official_twse_current_company_profile,半導體業
5484,26,official_twse_current_company_profile,光電業
5515,14,official_twse_current_company_profile,建材營造
5519,14,official_twse_current_company_profile,建材營造
5521,14,official_twse_current_company_profile,建材營造
5522,14,official_twse_current_company_profile,建材營造
5525,14,official_twse_current_company_profile,建材營造
5531,14,official_twse_current_company_profile,建材營造
5533,14,official_twse_current_company_profile,建材營造
5534,14,official_twse_current_company_profile,建材營造
5538,10,official_twse_current_company_profile,鋼鐵工業
5546,14,official_twse_current_company_profile,建材營造
5607,15,official_twse_current_company_profile,航運業
5608,15,official_twse_current_company_profile,航運業
5706,16,official_twse_current_company_profile,觀光餐旅
5871,20,official_twse_current_company_profile,其他
5876,17,official_twse_current_company_profile,金融保險
5880,17,official_twse_current_company_profile,金融保險
5906,18,official_twse_current_company_profile,貿易百貨
5907,18,official_twse_current_company_profile,貿易百貨
6005,17,official_twse_current_company_profile,金融保險
6024,17,official_twse_current_company_profile,金融保險
6108,28,official_twse_current_company_profile,電子零組件業
6112,30,official_twse_current_company_profile,資訊服務業
6115,28,official_twse_current_company_profile,電子零組件業
6116,26,official_twse_current_company_profile,光電業
6117,25,official_twse_current_company_profile,電腦及週邊設備業
6120,26,official_twse_current_company_profile,光電業
6128,25,official_twse_current_company_profile,電腦及週邊設備業
6133,28,official_twse_current_company_profile,電子零組件業
6136,27,official_twse_current_company_profile,通信網路業
6139,31,official_twse_current_company_profile,其他電子業
6141,28,official_twse_current_company_profile,電子零組件業
6142,27,official_twse_current_company_profile,通信網路業
6152,27,official_twse_current_company_profile,通信網路業
6153,28,official_twse_current_company_profile,電子零組件業
6155,28,official_twse_current_company_profile,電子零組件業
6164,26,official_twse_current_company_profile,光電業
6165,36,official_twse_current_company_profile,產業代碼36
6166,25,official_twse_current_company_profile,電腦及週邊設備業
6168,26,official_twse_current_company_profile,光電業
6176,26,official_twse_current_company_profile,光電業
6177,14,official_twse_current_company_profile,建材營造
6183,30,official_twse_current_company_profile,資訊服務業
6184,20,official_twse_current_company_profile,其他
6189,29,official_twse_current_company_profile,電子通路業
6191,28,official_twse_current_company_profile,電子零組件業
6192,31,official_twse_current_company_profile,其他電子業
6196,31,official_twse_current_company_profile,其他電子業
6197,28,official_twse_current_company_profile,電子零組件業
6201,31,official_twse_current_company_profile,其他電子業
6202,24,official_twse_current_company_profile,半導體業
6205,28,official_twse_current_company_profile,電子零組件業
6206,25,official_twse_current_company_profile,電腦及週邊設備業
6209,26,official_twse_current_company_profile,光電業
6213,28,official_twse_current_company_profile,電子零組件業
6214,30,official_twse_current_company_profile,資訊服務業
6215,31,official_twse_current_company_profile,其他電子業
6216,27,official_twse_current_company_profile,通信網路業
6224,28,official_twse_current_company_profile,電子零組件業
6225,26,official_twse_current_company_profile,光電業
6226,26,official_twse_current_company_profile,光電業
6230,25,official_twse_current_company_profile,電腦及週邊設備業
6235,25,official_twse_current_company_profile,電腦及週邊設備業
6239,24,official_twse_current_company_profile,半導體業
6243,24,official_twse_current_company_profile,半導體業
6257,24,official_twse_current_company_profile,半導體業
6269,28,official_twse_current_company_profile,電子零組件業
6271,24,official_twse_current_company_profile,半導體業
6272,28,official_twse_current_company_profile,電子零組件業
6277,25,official_twse_current_company_profile,電腦及週邊設備業
6278,26,official_twse_current_company_profile,光電業
6281,29,official_twse_current_company_profile,電子通路業
6282,28,official_twse_current_company_profile,電子零組件業
6283,31,official_twse_current_company_profile,其他電子業
6285,27,official_twse_current_company_profile,通信網路業
6405,26,official_twse_current_company_profile,光電業
6409,31,official_twse_current_company_profile,其他電子業
6412,28,official_twse_current_company_profile,電子零組件業
6414,25,official_twse_current_company_profile,電腦及週邊設備業
6415,24,official_twse_current_company_profile,半導體業
6416,27,official_twse_current_company_profile,通信網路業
6426,27,official_twse_current_company_profile,通信網路業
6431,22,official_twse_current_company_profile,生技醫療業
6438,31,official_twse_current_company_profile,其他電子業
6442,27,official_twse_current_company_profile,通信網路業
6443,26,official_twse_current_company_profile,光電業
6446,22,official_twse_current_company_profile,生技醫療業
6449,28,official_twse_current_company_profile,電子零組件業
6451,24,official_twse_current_company_profile,半導體業
6456,26,official_twse_current_company_profile,光電業
6464,20,official_twse_current_company_profile,其他
6472,22,official_twse_current_company_profile,生技醫療業
6477,26,official_twse_current_company_profile,光電業
6491,22,official_twse_current_company_profile,生技醫療業
6504,20,official_twse_current_company_profile,其他
6505,23,official_twse_current_company_profile,油電燃氣業
6515,24,official_twse_current_company_profile,半導體業
6525,24,official_twse_current_company_profile,半導體業
6526,24,official_twse_current_company_profile,半導體業
6531,24,official_twse_current_company_profile,半導體業
6533,24,official_twse_current_company_profile,半導體業
6534,22,official_twse_current_company_profile,生技醫療業
6541,22,official_twse_current_company_profile,生技醫療業
6550,22,official_twse_current_company_profile,生技醫療業
6552,24,official_twse_current_company_profile,半導體業
6558,31,official_twse_current_company_profile,其他電子業
6573,24,official_twse_current_company_profile,半導體業
6579,25,official_twse_current_company_profile,電腦及週邊設備業
6581,35,official_twse_current_company_profile,產業代碼35
6582,11,official_twse_current_company_profile,橡膠工業
6585,20,official_twse_current_company_profile,其他
6589,22,official_twse_current_company_profile,生技醫療業
6591,25,official_twse_current_company_profile,電腦及週邊設備業
6592,20,official_twse_current_company_profile,其他
6598,22,official_twse_current_company_profile,生技醫療業
6605,12,official_twse_current_company_profile,汽車工業
6606,05,official_twse_current_company_profile,產業代碼05
6614,36,official_twse_current_company_profile,產業代碼36
6625,20,official_twse_current_company_profile,其他
6641,35,official_twse_current_company_profile,產業代碼35
6645,22,official_twse_current_company_profile,生技醫療業
6655,20,official_twse_current_company_profile,其他
6657,22,official_twse_current_company_profile,生技醫療業
6658,31,official_twse_current_company_profile,其他電子業
6666,22,official_twse_current_company_profile,生技醫療業
6668,26,official_twse_current_company_profile,光電業
6669,25,official_twse_current_company_profile,電腦及週邊設備業
6670,37,official_twse_current_company_profile,產業代碼37
6671,38,official_twse_current_company_profile,產業代碼38
6672,28,official_twse_current_company_profile,電子零組件業
6674,27,official_twse_current_company_profile,通信網路業
6689,36,official_twse_current_company_profile,產業代碼36
6691,31,official_twse_current_company_profile,其他電子業
6695,24,official_twse_current_company_profile,半導體業
6698,31,official_twse_current_company_profile,其他電子業
6706,26,official_twse_current_company_profile,光電業
6715,28,official_twse_current_company_profile,電子零組件業
6719,24,official_twse_current_company_profile,半導體業
6722,31,official_twse_current_company_profile,其他電子業
6742,26,official_twse_current_company_profile,光電業
6743,31,official_twse_current_company_profile,其他電子業
6753,15,official_twse_current_company_profile,航運業
6754,38,official_twse_current_company_profile,產業代碼38
6756,24,official_twse_current_company_profile,半導體業
6757,15,official_twse_current_company_profile,航運業
6768,37,official_twse_current_company_profile,產業代碼37
6770,24,official_twse_current_company_profile,半導體業
6771,35,official_twse_current_company_profile,產業代碼35
6776,29,official_twse_current_company_profile,電子通路業
6781,28,official_twse_current_company_profile,電子零組件業
6782,22,official_twse_current_company_profile,生技醫療業
6789,24,official_twse_current_company_profile,半導體業
6790,09,official_twse_current_company_profile,產業代碼09
6792,27,official_twse_current_company_profile,通信網路業
6794,22,official_twse_current_company_profile,生技醫療業
6796,22,official_twse_current_company_profile,生技醫療業
6799,24,official_twse_current_company_profile,半導體業
6805,28,official_twse_current_company_profile,電子零組件業
6807,38,official_twse_current_company_profile,產業代碼38
6830,31,official_twse_current_company_profile,其他電子業
6831,25,official_twse_current_company_profile,電腦及週邊設備業
6834,28,official_twse_current_company_profile,電子零組件業
6835,28,official_twse_current_company_profile,電子零組件業
6838,22,official_twse_current_company_profile,生技醫療業
6854,24,official_twse_current_company_profile,半導體業
6861,22,official_twse_current_company_profile,生技醫療業
6862,28,official_twse_current_company_profile,電子零組件業
6863,27,official_twse_current_company_profile,通信網路業
6869,35,official_twse_current_company_profile,產業代碼35
6873,35,official_twse_current_company_profile,產業代碼35
6885,22,official_twse_current_company_profile,生技醫療業
6887,35,official_twse_current_company_profile,產業代碼35
6890,37,official_twse_current_company_profile,產業代碼37
6901,20,official_twse_current_company_profile,其他
6902,36,official_twse_current_company_profile,產業代碼36
6906,36,official_twse_current_company_profile,產業代碼36
6908,29,official_twse_current_company_profile,電子通路業
6909,24,official_twse_current_company_profile,半導體業
6914,20,official_twse_current_company_profile,其他
6916,26,official_twse_current_company_profile,光電業
6918,22,official_twse_current_company_profile,生技醫療業
6919,22,official_twse_current_company_profile,生技醫療業
6921,24,official_twse_current_company_profile,半導體業
6923,35,official_twse_current_company_profile,產業代碼35
6924,28,official_twse_current_company_profile,電子零組件業
6928,25,official_twse_current_company_profile,電腦及週邊設備業
6931,22,official_twse_current_company_profile,生技醫療業
6933,25,official_twse_current_company_profile,電腦及週邊設備業
6934,22,official_twse_current_company_profile,生技醫療業
6936,22,official_twse_current_company_profile,生技醫療業
6937,24,official_twse_current_company_profile,半導體業
6944,35,official_twse_current_company_profile,產業代碼35
6947,35,official_twse_current_company_profile,產業代碼35
6949,22,official_twse_current_company_profile,生技醫療業
6951,35,official_twse_current_company_profile,產業代碼35
6952,20,official_twse_current_company_profile,其他
6955,22,official_twse_current_company_profile,生技醫療業
6957,20,official_twse_current_company_profile,其他
6958,20,official_twse_current_company_profile,其他
6962,24,official_twse_current_company_profile,半導體業
6965,37,official_twse_current_company_profile,產業代碼37
6969,35,official_twse_current_company_profile,產業代碼35
6988,12,official_twse_current_company_profile,汽車工業
6994,35,official_twse_current_company_profile,產業代碼35
7610,35,official_twse_current_company_profile,產業代碼35
7631,31,official_twse_current_company_profile,其他電子業
7705,16,official_twse_current_company_profile,觀光餐旅
7711,25,official_twse_current_company_profile,電腦及週邊設備業
7721,36,official_twse_current_company_profile,產業代碼36
7722,36,official_twse_current_company_profile,產業代碼36
7730,24,official_twse_current_company_profile,半導體業
7732,12,official_twse_current_company_profile,汽車工業
7736,12,official_twse_current_company_profile,汽車工業
7740,35,official_twse_current_company_profile,產業代碼35
7749,24,official_twse_current_company_profile,半導體業
7750,05,official_twse_current_company_profile,產業代碼05
7760,16,official_twse_current_company_profile,觀光餐旅
7765,36,official_twse_current_company_profile,產業代碼36
7768,24,official_twse_current_company_profile,半導體業
7769,24,official_twse_current_company_profile,半導體業
7780,02,official_twse_current_company_profile,產業代碼02
7786,35,official_twse_current_company_profile,產業代碼35
7788,28,official_twse_current_company_profile,電子零組件業
7791,02,official_twse_current_company_profile,產業代碼02
7795,28,official_twse_current_company_profile,電子零組件業
7799,22,official_twse_current_company_profile,生技醫療業
7803,22,official_twse_current_company_profile,生技醫療業
7818,35,official_twse_current_company_profile,產業代碼35
7821,12,official_twse_current_company_profile,汽車工業
7822,24,official_twse_current_company_profile,半導體業
7823,36,official_twse_current_company_profile,產業代碼36
7827,22,official_twse_current_company_profile,生技醫療業
7835,36,official_twse_current_company_profile,產業代碼36
8011,27,official_twse_current_company_profile,通信網路業
8016,24,official_twse_current_company_profile,半導體業
8021,31,official_twse_current_company_profile,其他電子業
8028,24,official_twse_current_company_profile,半導體業
8033,20,official_twse_current_company_profile,其他
8039,28,official_twse_current_company_profile,電子零組件業
8045,27,official_twse_current_company_profile,通信網路業
8046,28,official_twse_current_company_profile,電子零組件業
8070,29,official_twse_current_company_profile,電子通路業
8072,29,official_twse_current_company_profile,電子通路業
8081,24,official_twse_current_company_profile,半導體業
8101,27,official_twse_current_company_profile,通信網路業
8103,28,official_twse_current_company_profile,電子零組件業
8104,26,official_twse_current_company_profile,光電業
8105,26,official_twse_current_company_profile,光電業
8110,24,official_twse_current_company_profile,半導體業
8112,29,official_twse_current_company_profile,電子通路業
8114,25,official_twse_current_company_profile,電腦及週邊設備業
8131,24,official_twse_current_company_profile,半導體業
8150,24,official_twse_current_company_profile,半導體業
8162,24,official_twse_current_company_profile,半導體業
8163,25,official_twse_current_company_profile,電腦及週邊設備業
8201,31,official_twse_current_company_profile,其他電子業
8210,25,official_twse_current_company_profile,電腦及週邊設備業
8213,28,official_twse_current_company_profile,電子零組件業
8215,26,official_twse_current_company_profile,光電業
8222,05,official_twse_current_company_profile,產業代碼05
8249,28,official_twse_current_company_profile,電子零組件業
8261,24,official_twse_current_company_profile,半導體業
8271,24,official_twse_current_company_profile,半導體業
8341,35,official_twse_current_company_profile,產業代碼35
8367,15,official_twse_current_company_profile,航運業
8374,05,official_twse_current_company_profile,產業代碼05
8404,20,official_twse_current_company_profile,其他
8411,20,official_twse_current_company_profile,其他
8422,35,official_twse_current_company_profile,產業代碼35
8429,18,official_twse_current_company_profile,貿易百貨
8438,35,official_twse_current_company_profile,產業代碼35
8442,20,official_twse_current_company_profile,其他
8443,18,official_twse_current_company_profile,貿易百貨
8454,36,official_twse_current_company_profile,產業代碼36
8462,37,official_twse_current_company_profile,產業代碼37
8463,20,official_twse_current_company_profile,其他
8464,38,official_twse_current_company_profile,產業代碼38
8466,20,official_twse_current_company_profile,其他
8467,37,official_twse_current_company_profile,產業代碼37
8473,35,official_twse_current_company_profile,產業代碼35
8476,35,official_twse_current_company_profile,產業代碼35
8478,37,official_twse_current_company_profile,產業代碼37
8481,20,official_twse_current_company_profile,其他
8482,38,official_twse_current_company_profile,產業代碼38
8487,36,official_twse_current_company_profile,產業代碼36
8488,20,official_twse_current_company_profile,其他
8499,31,official_twse_current_company_profile,其他電子業
8926,23,official_twse_current_company_profile,油電燃氣業
8940,16,official_twse_current_company_profile,觀光餐旅
8996,05,official_twse_current_company_profile,產業代碼05
9103,91,official_twse_current_company_profile,產業代碼91
910322,91,official_twse_current_company_profile,產業代碼91
9105,91,official_twse_current_company_profile,產業代碼91
910861,91,official_twse_current_company_profile,產業代碼91
9110,91,official_twse_current_company_profile,產業代碼91
911608,91,official_twse_current_company_profile,產業代碼91
911622,91,official_twse_current_company_profile,產業代碼91
911868,91,official_twse_current_company_profile,產業代碼91
912000,91,official_twse_current_company_profile,產業代碼91
9136,91,official_twse_current_company_profile,產業代碼91
9802,37,official_twse_current_company_profile,產業代碼37
9902,20,official_twse_current_company_profile,其他
9904,37,official_twse_current_company_profile,產業代碼37
9905,20,official_twse_current_company_profile,其他
9906,14,official_twse_current_company_profile,建材營造
9907,20,official_twse_current_company_profile,其他
9908,23,official_twse_current_company_profile,油電燃氣業
9910,37,official_twse_current_company_profile,產業代碼37
9911,38,official_twse_current_company_profile,產業代碼38
9912,25,official_twse_current_company_profile,電腦及週邊設備業
9914,37,official_twse_current_company_profile,產業代碼37
9917,20,official_twse_current_company_profile,其他
9918,23,official_twse_current_company_profile,油電燃氣業
9919,20,official_twse_current_company_profile,其他
9921,37,official_twse_current_company_profile,產業代碼37
9924,38,official_twse_current_company_profile,產業代碼38
9925,20,official_twse_current_company_profile,其他
9926,23,official_twse_current_company_profile,油電燃氣業
9927,20,official_twse_current_company_profile,其他
9928,20,official_twse_current_company_profile,其他
9929,20,official_twse_current_company_profile,其他
9930,35,official_twse_current_company_profile,產業代碼35
9931,23,official_twse_current_company_profile,油電燃氣業
9933,20,official_twse_current_company_profile,其他
9934,38,official_twse_current_company_profile,產業代碼38
9935,38,official_twse_current_company_profile,產業代碼38
9937,23,official_twse_current_company_profile,油電燃氣業
9938,20,official_twse_current_company_profile,其他
9939,20,official_twse_current_company_profile,其他
9940,20,official_twse_current_company_profile,其他
9941,20,official_twse_current_company_profile,其他
9942,20,official_twse_current_company_profile,其他
9943,16,official_twse_current_company_profile,觀光餐旅
9944,20,official_twse_current_company_profile,其他
9945,20,official_twse_current_company_profile,其他
9946,14,official_twse_current_company_profile,建材營造
9955,35,official_twse_current_company_profile,產業代碼35
9958,10,official_twse_current_company_profile,鋼鐵工業
1240,33,official_tpex_current_company_profile,產業代碼33
1259,16,official_tpex_current_company_profile,觀光餐旅
1264,02,official_tpex_current_company_profile,產業代碼02
1268,16,official_tpex_current_company_profile,觀光餐旅
1294,02,official_tpex_current_company_profile,產業代碼02
1295,02,official_tpex_current_company_profile,產業代碼02
1336,28,official_tpex_current_company_profile,電子零組件業
1565,22,official_tpex_current_company_profile,生技醫療業
1569,25,official_tpex_current_company_profile,電腦及週邊設備業
1570,05,official_tpex_current_company_profile,產業代碼05
1580,05,official_tpex_current_company_profile,產業代碼05
1584,20,official_tpex_current_company_profile,其他
1586,05,official_tpex_current_company_profile,產業代碼05
1591,05,official_tpex_current_company_profile,產業代碼05
1593,37,official_tpex_current_company_profile,產業代碼37
1595,24,official_tpex_current_company_profile,半導體業
1599,05,official_tpex_current_company_profile,產業代碼05
1742,21,official_tpex_current_company_profile,化學工業
1777,22,official_tpex_current_company_profile,生技醫療業
1780,02,official_tpex_current_company_profile,產業代碼02
1781,22,official_tpex_current_company_profile,生技醫療業
1784,22,official_tpex_current_company_profile,生技醫療業
1785,31,official_tpex_current_company_profile,其他電子業
1788,22,official_tpex_current_company_profile,生技醫療業
1796,02,official_tpex_current_company_profile,產業代碼02
1799,22,official_tpex_current_company_profile,生技醫療業
1813,22,official_tpex_current_company_profile,生技醫療業
1815,28,official_tpex_current_company_profile,電子零組件業
2035,10,official_tpex_current_company_profile,鋼鐵工業
2061,06,official_tpex_current_company_profile,產業代碼06
2063,10,official_tpex_current_company_profile,鋼鐵工業
2064,10,official_tpex_current_company_profile,鋼鐵工業
2065,10,official_tpex_current_company_profile,鋼鐵工業
2066,05,official_tpex_current_company_profile,產業代碼05
2067,05,official_tpex_current_company_profile,產業代碼05
2070,05,official_tpex_current_company_profile,產業代碼05
2073,10,official_tpex_current_company_profile,鋼鐵工業
2221,20,official_tpex_current_company_profile,其他
2230,38,official_tpex_current_company_profile,產業代碼38
2235,05,official_tpex_current_company_profile,產業代碼05
2596,14,official_tpex_current_company_profile,建材營造
2640,36,official_tpex_current_company_profile,產業代碼36
2641,15,official_tpex_current_company_profile,航運業
2643,15,official_tpex_current_company_profile,航運業
2718,14,official_tpex_current_company_profile,建材營造
2719,16,official_tpex_current_company_profile,觀光餐旅
2724,20,official_tpex_current_company_profile,其他
2726,16,official_tpex_current_company_profile,觀光餐旅
2729,16,official_tpex_current_company_profile,觀光餐旅
2732,16,official_tpex_current_company_profile,觀光餐旅
2734,16,official_tpex_current_company_profile,觀光餐旅
2736,16,official_tpex_current_company_profile,觀光餐旅
2740,16,official_tpex_current_company_profile,觀光餐旅
2743,16,official_tpex_current_company_profile,觀光餐旅
2745,16,official_tpex_current_company_profile,觀光餐旅
2751,16,official_tpex_current_company_profile,觀光餐旅
2752,16,official_tpex_current_company_profile,觀光餐旅
2754,16,official_tpex_current_company_profile,觀光餐旅
2755,16,official_tpex_current_company_profile,觀光餐旅
2756,16,official_tpex_current_company_profile,觀光餐旅
2916,38,official_tpex_current_company_profile,產業代碼38
2924,38,official_tpex_current_company_profile,產業代碼38
2926,32,official_tpex_current_company_profile,產業代碼32
2937,38,official_tpex_current_company_profile,產業代碼38
2941,38,official_tpex_current_company_profile,產業代碼38
2947,38,official_tpex_current_company_profile,產業代碼38
2948,38,official_tpex_current_company_profile,產業代碼38
2949,36,official_tpex_current_company_profile,產業代碼36
3064,32,official_tpex_current_company_profile,產業代碼32
3066,26,official_tpex_current_company_profile,光電業
3067,38,official_tpex_current_company_profile,產業代碼38
3071,25,official_tpex_current_company_profile,電腦及週邊設備業
3073,35,official_tpex_current_company_profile,產業代碼35
3078,28,official_tpex_current_company_profile,電子零組件業
3081,27,official_tpex_current_company_profile,通信網路業
3083,32,official_tpex_current_company_profile,產業代碼32
3085,36,official_tpex_current_company_profile,產業代碼36
3086,32,official_tpex_current_company_profile,產業代碼32
3088,25,official_tpex_current_company_profile,電腦及週邊設備業
3093,31,official_tpex_current_company_profile,其他電子業
3095,27,official_tpex_current_company_profile,通信網路業
3105,24,official_tpex_current_company_profile,半導體業
3114,28,official_tpex_current_company_profile,電子零組件業
3115,28,official_tpex_current_company_profile,電子零組件業
3118,22,official_tpex_current_company_profile,生技醫療業
3122,24,official_tpex_current_company_profile,半導體業
3128,26,official_tpex_current_company_profile,光電業
3131,24,official_tpex_current_company_profile,半導體業
3141,24,official_tpex_current_company_profile,半導體業
3147,30,official_tpex_current_company_profile,資訊服務業
3152,27,official_tpex_current_company_profile,通信網路業
3158,30,official_tpex_current_company_profile,資訊服務業
3162,05,official_tpex_current_company_profile,產業代碼05
3163,27,official_tpex_current_company_profile,通信網路業
3169,24,official_tpex_current_company_profile,半導體業
3171,38,official_tpex_current_company_profile,產業代碼38
3176,22,official_tpex_current_company_profile,生技醫療業
3178,24,official_tpex_current_company_profile,半導體業
