ticker,name,market,year_month,route,source_url,raw_cache_path,raw_sha256,route_status,route_error,accepted_month_rows,target_dates_in_month,target_dates_found,response_bytes,retrieved_at_utc,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
6182,合晶,TPEx,201903,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6182&date=2019/03/01&response=json,raw_sources\tpex_trading_stock_6182_201903.json,c18e6ad1dc3bc9673df0267fc9781901890d7ca13013387f1421ea7f71a9c14b,fetched,,20,3,3,2187,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6187,萬潤,TPEx,202104,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6187&date=2021/04/01&response=json,raw_sources\tpex_trading_stock_6187_202104.json,a2c6cab16fc6f775d75d0cf12daf8fc632a550c218401868609511ec0793a285,fetched,,19,2,2,2198,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6188,廣明,TPEx,201710,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6188&date=2017/10/01&response=json,raw_sources\tpex_trading_stock_6188_201710.json,108a5630190d95e3e42e7bd372f705731088c2bc96f4df9a380b8e87f2d6695a,fetched,,19,2,2,2046,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6244,茂迪,TPEx,201605,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6244&date=2016/05/01&response=json,raw_sources\tpex_trading_stock_6244_201605.json,2b733f8c646e0aee6eeef2ec04a8a838356eb807ce91cbc5f3721ab2028e741b,fetched,,21,2,2,2268,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6244,茂迪,TPEx,201606,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6244&date=2016/06/01&response=json,raw_sources\tpex_trading_stock_6244_201606.json,9e8d4af900a744491d290786ec8d531e4b07acf335010f8c830090559b2feaf3,fetched,,21,1,1,2255,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6274,台燿,TPEx,201811,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6274&date=2018/11/01&response=json,raw_sources\tpex_trading_stock_6274_201811.json,64a6e39d45ae35975017cf04995ee7cdc4dab3d6628825c48b13b3bb8098602c,fetched,,22,2,2,2312,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6274,台燿,TPEx,202112,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6274&date=2021/12/01&response=json,raw_sources\tpex_trading_stock_6274_202112.json,d246c638d106b9d59ac7608ba90ece8fa268b63f69efaf23a58640d13866279b,fetched,,22,2,2,2387,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6279,胡連,TPEx,201602,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6279&date=2016/02/01&response=json,raw_sources\tpex_trading_stock_6279_201602.json,fbbfddf8600fed4ede0c9106aa657bf2857c900f24970e65233585716b50f069,fetched,,13,2,2,1628,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6290,良維,TPEx,201807,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6290&date=2018/07/01&response=json,raw_sources\tpex_trading_stock_6290_201807.json,0196fbe55b3916838ab832c1c5c2be430aefeffc20c04c3954b3cb314cd2927b,fetched,,22,1,1,2289,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6290,良維,TPEx,201808,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6290&date=2018/08/01&response=json,raw_sources\tpex_trading_stock_6290_201808.json,9f6f6e77c77aded136807b05b13a703aad355ebdb56137f5959d0fefc820626d,fetched,,23,1,1,2397,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6462,神盾,TPEx,201907,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6462&date=2019/07/01&response=json,raw_sources\tpex_trading_stock_6462_201907.json,546487e5638883713aae0ed26c3cc8c2450aa412db0d767b5db3d6ae87990462,fetched,,23,2,2,2543,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6462,神盾,TPEx,202003,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6462&date=2020/03/01&response=json,raw_sources\tpex_trading_stock_6462_202003.json,2570dc81da29a8e40bc3a02f37fc0297001d72e7be6c67168883218d3e8ed776,fetched,,22,2,2,2432,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6469,大樹,TPEx,202209,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6469&date=2022/09/01&response=json,raw_sources\tpex_trading_stock_6469_202209.json,bdf77305f5f9fdf0897111d0cb683775e5961f6b0e7136c1a8b1986088d3c71e,fetched,,21,2,2,2305,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6488,環球晶,TPEx,201512,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6488&date=2015/12/01&response=json,raw_sources\tpex_trading_stock_6488_201512.json,6f4944400d6640d061e0d7436c7805c90e0cb43b00b575968e2bb1d1ef5559f4,fetched,,23,2,2,2342,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6488,環球晶,TPEx,201609,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6488&date=2016/09/01&response=json,raw_sources\tpex_trading_stock_6488_201609.json,6dae4497fdc60a7f78e83efc880528dfaa1940b7b3d0f1f65ab605945484b18e,fetched,,19,2,2,2030,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6643,M31,TPEx,202006,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6643&date=2020/06/01&response=json,raw_sources\tpex_trading_stock_6643_202006.json,361aeaf44bc232c9b3cfd6e638ce33809d080dde83354e877c9b1f495d38a77d,fetched,,20,2,2,2218,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6679,鈺太,TPEx,201910,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6679&date=2019/10/01&response=json,raw_sources\tpex_trading_stock_6679_201910.json,0c546fa1f10aa8b308a8d8cedbb635a79168f4ee038eca636f767ab40b60c5c6,fetched,,21,1,1,2287,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6679,鈺太,TPEx,201911,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6679&date=2019/11/01&response=json,raw_sources\tpex_trading_stock_6679_201911.json,0e78a6922c6dcf91be99b2bd0ae4209a878b59051af251cb94257642d319d526,fetched,,21,1,1,2306,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
6788,華景電,TPEx,202111,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6788&date=2021/11/01&response=json,raw_sources\tpex_trading_stock_6788_202111.json,473cc76dbd4283b2c6bfac783facdabd887e940867beb4d8c164d95de8ba5149,fetched,,22,2,2,2392,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8044,網家,TPEx,201512,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8044&date=2015/12/01&response=json,raw_sources\tpex_trading_stock_8044_201512.json,08579c2fc9f700f23b5507bf0d6c1ba5c87927452b2cad9483048db038ef6ed6,fetched,,23,1,1,2435,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8044,網家,TPEx,201601,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8044&date=2016/01/01&response=json,raw_sources\tpex_trading_stock_8044_201601.json,08b614f12630056653d3517d48d482d118c00041ad4b851ba8e2d781360e703e,fetched,,21,1,1,2259,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8044,網家,TPEx,201703,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8044&date=2017/03/01&response=json,raw_sources\tpex_trading_stock_8044_201703.json,20f242920662d65fc2e0115f54820f3d83317a49f0d79ff5908f56a44abfbb8e,fetched,,23,1,1,2474,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8044,網家,TPEx,201704,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8044&date=2017/04/01&response=json,raw_sources\tpex_trading_stock_8044_201704.json,1db20fdb3e422a4477b0dd37fb291955f9029db68dd64a02bf634d66f5e44399,fetched,,18,1,1,2062,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8044,網家,TPEx,202005,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8044&date=2020/05/01&response=json,raw_sources\tpex_trading_stock_8044_202005.json,1d4fd5a26a402aa365630a408f558c9b0054d0758cb09b06f4cd45f15ad9f4bb,fetched,,20,2,2,2232,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8050,廣積,TPEx,202211,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8050&date=2022/11/01&response=json,raw_sources\tpex_trading_stock_8050_202211.json,e33eb8331555eca31dcfda15512b1f3fe235bad9e97a33a38a2f9e08fccd4579,fetched,,22,2,2,2340,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8086,宏捷科,TPEx,201805,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8086&date=2018/05/01&response=json,raw_sources\tpex_trading_stock_8086_201805.json,e27f96075bcbceb35e1fb100a1c37948e59b1ab2e5cf8d6e060e2e0130da7cfa,fetched,,22,2,2,2343,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8086,宏捷科,TPEx,201812,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8086&date=2018/12/01&response=json,raw_sources\tpex_trading_stock_8086_201812.json,c11e714389593ec79b4823b90079540a21fd0c983f56152b50cb7278f3fe478d,fetched,,21,1,1,2260,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8086,宏捷科,TPEx,201901,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8086&date=2019/01/01&response=json,raw_sources\tpex_trading_stock_8086_201901.json,fcb6e7ab93b845963a73eb85d4c3f4dbb60fac01fc214e8cb5030d0826aa4a6f,fetched,,21,1,1,2271,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8086,宏捷科,TPEx,202003,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8086&date=2020/03/01&response=json,raw_sources\tpex_trading_stock_8086_202003.json,6c56eed2e6231bc349a9899229a0080d24195fd40197208cc7ac7c9b816f7613,fetched,,22,2,2,2372,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8155,博智,TPEx,202201,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8155&date=2022/01/01&response=json,raw_sources\tpex_trading_stock_8155_202201.json,259558cbb8fff14ecadd6236c177ab202fc2152c8ade80be7c1134d65b9aa8e0,fetched,,18,2,2,2114,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8299,群聯,TPEx,201609,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8299&date=2016/09/01&response=json,raw_sources\tpex_trading_stock_8299_201609.json,3d2fde16527e94380f130829a123b3a750effb043a0de4d4d1d68b5abc5848cb,fetched,,19,2,2,2177,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8299,群聯,TPEx,201610,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8299&date=2016/10/01&response=json,raw_sources\tpex_trading_stock_8299_201610.json,bec2b294350b8c9d58682d42881983e94d0f9445b4326adc198e843e5e8d192d,fetched,,20,2,2,2231,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8299,群聯,TPEx,201912,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8299&date=2019/12/01&response=json,raw_sources\tpex_trading_stock_8299_201912.json,32e74443e64d2685217a665c6482a0a33e3d41a18ba55f41f474db5c778f5bb8,fetched,,22,1,1,2442,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8299,群聯,TPEx,202001,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8299&date=2020/01/01&response=json,raw_sources\tpex_trading_stock_8299_202001.json,074d267d33194f3005d7e49c2b0d7e28a408f56968e2e5f00cb63c4147b397eb,fetched,,15,1,1,1861,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8436,大江,TPEx,201910,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8436&date=2019/10/01&response=json,raw_sources\tpex_trading_stock_8436_201910.json,9f743f43620517261f3fa58eebe795f9e7464146f8b31019ab9060ed979efe02,fetched,,21,2,2,2353,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8489,三貝德,TPEx,201809,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8489&date=2018/09/01&response=json,raw_sources\tpex_trading_stock_8489_201809.json,f00c424d860dda981d7ddc9bec04de86ea7981b7477d861616f94f3c405a95d2,fetched,,19,2,2,2098,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
8924,大田,TPEx,202009,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8924&date=2020/09/01&response=json,raw_sources\tpex_trading_stock_8924_202009.json,4dd96b7bf63e56d38eb01269c32f2cdff5804fe4cbcaf723e5d9a6a259f9c927,fetched,,22,2,2,2341,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1101,台泥,TWSE,201601,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160101&stockNo=1101&response=json,raw_sources\twse_rwd_stock_day_1101_201601.json,3a878af06add9188c8b8adcf976e0bf44201338e27e49c7be8a62c35dbf5fc70,fetched,,21,2,2,2700,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1101,台泥,TWSE,201901,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190101&stockNo=1101&response=json,raw_sources\twse_rwd_stock_day_1101_201901.json,56b59b96dc3ad302ec5e051dd4292331f5778aa1e7b0e8f970ebfef45ac12ede,fetched,,21,2,2,2791,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1102,亞泥,TWSE,201805,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180501&stockNo=1102&response=json,raw_sources\twse_rwd_stock_day_1102_201805.json,1101d7b02f5020591ff329862012abdde094b89ef32a45daac0733de192d816c,fetched,,22,2,2,2878,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1102,亞泥,TWSE,202110,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20211001&stockNo=1102&response=json,raw_sources\twse_rwd_stock_day_1102_202110.json,e1216f6d4eda824a653614a81ef80e6231512dc13fb829f84052da086943e614,fetched,,20,2,2,2685,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1102,亞泥,TWSE,202207,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220701&stockNo=1102&response=json,raw_sources\twse_rwd_stock_day_1102_202207.json,c54c07b2a0acaeb0f352ca9c2af673f5364198a1db3347c870e02bf4abd301dc,fetched,,21,3,3,2785,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1215,卜蜂,TWSE,202006,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200601&stockNo=1215&response=json,raw_sources\twse_rwd_stock_day_1215_202006.json,d1a933fb69c253ff1bea801575e1108753ec554f5978cf9f84aad19d6912991f,fetched,,20,2,2,2658,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1216,統一,TWSE,201905,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190501&stockNo=1216&response=json,raw_sources\twse_rwd_stock_day_1216_201905.json,d4f8eca4657619304c932c1a670be84040569afa6cd78ce71ed6837ad0b876a1,fetched,,22,2,2,2896,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1227,佳格,TWSE,201506,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150601&stockNo=1227&response=json,raw_sources\twse_rwd_stock_day_1227_201506.json,d56b212029fd7916726a70822ca568cfd4cd9aa0b0a25257dd4602cb90fa615e,fetched,,21,2,2,2694,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1305,華夏,TWSE,201712,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171201&stockNo=1305&response=json,raw_sources\twse_rwd_stock_day_1305_201712.json,4c149a4deda14e295745bf857aab1b28ac2ee3159ade623ee84ef8eab433987b,fetched,,21,2,2,2777,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1312,國喬,TWSE,201807,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180701&stockNo=1312&response=json,raw_sources\twse_rwd_stock_day_1312_201807.json,d59d77deace50c90940f98af3f6351f62fa56ce318648e41d097f16add2ca1b5,fetched,,22,2,2,2859,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1314,中石化,TWSE,201804,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180401&stockNo=1314&response=json,raw_sources\twse_rwd_stock_day_1314_201804.json,bc93aa5c1f93d1515ecc5a585a189f0a8f6dc688f84ebdeca003fa60512b6034,fetched,,18,1,1,2522,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1314,中石化,TWSE,201805,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180501&stockNo=1314&response=json,raw_sources\twse_rwd_stock_day_1314_201805.json,19e0f202773bd9cdf17a6c5d89dd4652857df0b6cbba1a286700a7c2c95a46d2,fetched,,22,1,1,2900,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1325,恆大,TWSE,202008,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200801&stockNo=1325&response=json,raw_sources\twse_rwd_stock_day_1325_202008.json,acb7a75fa4e0517bfd9acb195ac99aba5b7c133a6f4b862c8cd1203758d4023e,fetched,,21,2,2,2915,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1476,儒鴻,TWSE,201901,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190101&stockNo=1476&response=json,raw_sources\twse_rwd_stock_day_1476_201901.json,711699068c73148bd6bed5456c99c4ee4aaf076ea016208587264e197f34d536,fetched,,21,2,2,2791,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1476,儒鴻,TWSE,202008,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200801&stockNo=1476&response=json,raw_sources\twse_rwd_stock_day_1476_202008.json,55a8acca683198eb52f4d781a1ab14fbeb9709ec9ac5a839d2bfaa51abb29b15,fetched,,21,2,2,2836,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1477,聚陽,TWSE,201904,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190401&stockNo=1477&response=json,raw_sources\twse_rwd_stock_day_1477_201904.json,1a6cde637d978b427af88cf61ceb86eb922a13a3640f3c4ff4ea8858a5d6a466,fetched,,20,2,2,2725,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1504,東元,TWSE,201507,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150701&stockNo=1504&response=json,raw_sources\twse_rwd_stock_day_1504_201507.json,8910d800110ee2ece635e4a26e23fe47266e5f594ae763f5f50ba8e32a1f7acb,fetched,,22,2,2,2786,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1504,東元,TWSE,201508,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150801&stockNo=1504&response=json,raw_sources\twse_rwd_stock_day_1504_201508.json,4a5258515d0f7d585a6c0269de4632ab96b9d4f605209fc489094beade0fb44c,fetched,,21,2,2,2690,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1513,中興電,TWSE,202103,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210301&stockNo=1513&response=json,raw_sources\twse_rwd_stock_day_1513_202103.json,facbf7881af4e3902d0d59f89fa9e0c208a17aa6a86865ddff9414fbe34f2bab,fetched,,22,2,2,2898,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1536,和大,TWSE,201612,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20161201&stockNo=1536&response=json,raw_sources\twse_exchange_stock_day_1536_201612.json,abeb727b49a867131b522e36c28698d14d357a0198cc664d9c354ac4fa443050,fetched,,22,2,2,2910,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1590,亞德客-KY,TWSE,201505,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150501&stockNo=1590&response=json,raw_sources\twse_rwd_stock_day_1590_201505.json,3080d6ac61704d54ab3102875d27642b0a8f57bfcad859ea0ae38de08e90ad79,fetched,,20,3,3,2598,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1590,亞德客-KY,TWSE,201707,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170701&stockNo=1590&response=json,raw_sources\twse_rwd_stock_day_1590_201707.json,fdac074bd52527bb526757889556a3dda914079b8aa1c246a773d17d76b7c91b,fetched,,21,2,2,2795,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1590,亞德客-KY,TWSE,201708,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170801&stockNo=1590&response=json,raw_sources\twse_rwd_stock_day_1590_201708.json,ab20b1da11f610d25c8c5f461b5af826984d3dc369bc3600feaedcfa91027337,fetched,,23,2,2,2979,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1605,華新,TWSE,202208,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220801&stockNo=1605&response=json,raw_sources\twse_rwd_stock_day_1605_202208.json,6c907bf3f236860ec584ee97581aefb4fb146e60a16f80c85f6575445d283d57,fetched,,23,2,2,3039,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1736,喬山,TWSE,201911,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191101&stockNo=1736&response=json,raw_sources\twse_rwd_stock_day_1736_201911.json,b224d940e990a00c898df88840a0b861315f895f26a50a51d294920061d9b8a8,fetched,,21,1,1,2780,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1736,喬山,TWSE,201912,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191201&stockNo=1736&response=json,raw_sources\twse_rwd_stock_day_1736_201912.json,a8985a1be6c899a3438e9cce82fca3d0ec25a3ca06858a332b1a182b3adf35d1,fetched,,22,1,1,2843,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1802,台玻,TWSE,202203,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220301&stockNo=1802&response=json,raw_sources\twse_rwd_stock_day_1802_202203.json,64337b28d6bb9bf8c917bc8ceaf83b7430e5d748ed2bc6893b47667309fe3c10,fetched,,23,3,3,2968,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1802,台玻,TWSE,202204,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220401&stockNo=1802&response=json,raw_sources\twse_rwd_stock_day_1802_202204.json,3c973b1bd240666dd664b1af8e2cf7ebe071639a9cf3648076a854efd5c37d16,fetched,,19,1,1,2588,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
1909,榮成,TWSE,201808,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180801&stockNo=1909&response=json,raw_sources\twse_rwd_stock_day_1909_201808.json,1e3bb37f5d2bb26aecd63843f9d1a304c84b38bc5810b61c04ac7cd9f00ab363,fetched,,23,2,2,2946,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2014,中鴻,TWSE,201810,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181001&stockNo=2014&response=json,raw_sources\twse_rwd_stock_day_2014_201810.json,d852fa89c826edcd0fa905753c809fb2706076e664e525dea28bb40b5c8a13b7,fetched,,22,2,2,2860,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
