ticker,name,market,event_type,event_date,source_date,source_url,source_id,source_type,formal_ready,blocked_reason,raw_event_date,notes,raw_source_id
2897,王道銀行,TWSE,listing,2017-05-05,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1060505,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
6533,晶心科,TWSE,listing,2017-03-14,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1060314,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
5284,jpp-KY,TWSE,listing,2017-03-09,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1060309,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
6552,易華電,TWSE,listing,2017-01-10,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1060110,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
5258,虹堡,TWSE,listing,2016-12-30,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1051230,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
2636,台驊投控,TWSE,listing,2016-12-22,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1051222,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
3346,麗清,TWSE,listing,2016-12-19,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1051219,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
2748,雲品,TWSE,listing,2016-11-23,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1051123,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
4943,康控-KY,TWSE,listing,2016-11-11,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1051111,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
2633,台灣高鐵,TWSE,listing,2016-10-27,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1051027,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
1598,岱宇,TWSE,listing,2016-09-20,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1050920,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
3708,上緯投控,TWSE,listing,2016-08-31,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1050831,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
4552,力達-KY,TWSE,listing,2016-07-20,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1050720,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
6477,安集,TWSE,listing,2016-06-21,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1050621,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
6531,愛普,TWSE,listing,2016-05-31,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1050531,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
3528,安馳,TWSE,listing,2016-05-18,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1050518,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
6525,捷敏-KY,TWSE,listing,2016-04-12,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1050412,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
2069,運錩,TWSE,listing,2016-03-22,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1050322,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
2239,英利-KY,TWSE,listing,2016-01-27,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1050127,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
8464,億豐,TWSE,listing,2015-12-22,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1041222,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
8467,波力-KY,TWSE,listing,2015-12-15,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1041215,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
4968,立積,TWSE,listing,2015-11-13,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1041113,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
4763,材料-KY,TWSE,listing,2015-11-09,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1041109,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
4190,佐登-KY,TWSE,listing,2015-10-21,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1041021,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
6443,元晶,TWSE,listing,2015-10-01,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1041001,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
4927,泰鼎-KY,TWSE,listing,2015-09-08,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1040908,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
4551,智伸科,TWSE,listing,2015-08-10,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1040810,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
3413,京鼎,TWSE,listing,2015-07-28,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1040728,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
6442,光聖,TWSE,listing,2015-07-14,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1040714,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
6456,GIS-KY,TWSE,listing,2015-06-12,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1040612,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
4912,聯德控股-KY,TWSE,listing,2015-05-21,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1040521,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
6452,康友-KY,TWSE,listing,2015-03-25,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1040325,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
8341,日友,TWSE,listing,2015-03-23,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1040323,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
8222,寶一,TWSE,listing,2015-01-27,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1040127,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
6451,訊芯-KY,TWSE,listing,2015-01-26,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1040126,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
3416,融程電,TWSE,listing,2015-01-23,2026-07-03,https://openapi.twse.com.tw/v1/company/newlisting,twse_company_newlisting,official_recent_listing_events,partial_event_row_not_full_master,,1040123,"TWSE recent listing endpoint; dated rows accepted, coverage remains incomplete.",
6806,森崴能源,TWSE,delisting,2026-06-23,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,115/06/23,TWSE official terminated listing company endpoint.,
3454,晶睿,TWSE,delisting,2026-03-27,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,115/03/27,TWSE official terminated listing company endpoint.,
2809,京城銀,TWSE,delisting,2025-10-01,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,114/10/01,TWSE official terminated listing company endpoint.,
6288,聯嘉光電,TWSE,delisting,2025-08-15,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,114/08/15,TWSE official terminated listing company endpoint.,
2888,新光金,TWSE,delisting,2025-07-24,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,114/07/24,TWSE official terminated listing company endpoint.,
2358,廷鑫,TWSE,delisting,2024-11-19,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,113/11/19,TWSE official terminated listing company endpoint.,
1701,中化,TWSE,delisting,2024-09-02,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,113/09/02,TWSE official terminated listing company endpoint.,
3682,亞太電,TWSE,delisting,2023-12-15,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,112/12/15,TWSE official terminated listing company endpoint.,
6251,定穎,TWSE,delisting,2022-08-25,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,111/08/25,TWSE official terminated listing company endpoint.,
2841,台開,TWSE,delisting,2022-08-04,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,111/08/04,TWSE official terminated listing company endpoint.,
4141,龍燈-KY,TWSE,delisting,2022-05-03,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,111/05/03,TWSE official terminated listing company endpoint.,
1592,英瑞-KY,TWSE,delisting,2022-01-27,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,111/01/27,TWSE official terminated listing company endpoint.,
2456,奇力新,TWSE,delisting,2022-01-05,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,111/01/05,TWSE official terminated listing company endpoint.,
2823,中壽,TWSE,delisting,2021-12-30,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,110/12/30,TWSE official terminated listing company endpoint.,
6452,康友-KY,TWSE,delisting,2021-04-01,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,110/04/01,TWSE official terminated listing company endpoint.,
4725,信昌化,TWSE,delisting,2021-01-18,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,110/01/18,TWSE official terminated listing company endpoint.,
5264,鎧勝-KY,TWSE,delisting,2021-01-15,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,110/01/15,TWSE official terminated listing company endpoint.,
2448,晶電,TWSE,delisting,2021-01-06,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,110/01/06,TWSE official terminated listing company endpoint.,
3698,隆達,TWSE,delisting,2021-01-06,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,110/01/06,TWSE official terminated listing company endpoint.,
5305,敦南,TWSE,delisting,2020-11-30,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,109/11/30,TWSE official terminated listing company endpoint.,
2499,東貝,TWSE,delisting,2020-11-10,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,109/11/10,TWSE official terminated listing company endpoint.,
4144,康聯-KY,TWSE,delisting,2020-10-30,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,109/10/30,TWSE official terminated listing company endpoint.,
1902,台紙,TWSE,delisting,2020-06-01,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,109/06/01,TWSE official terminated listing company endpoint.,
1262,綠悅-KY,TWSE,delisting,2019-10-14,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,108/10/14,TWSE official terminated listing company endpoint.,
3519,綠能,TWSE,delisting,2019-05-02,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,108/05/02,TWSE official terminated listing company endpoint.,
1704,榮化,TWSE,delisting,2019-01-30,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,108/01/30,TWSE official terminated listing company endpoint.,
3561,昇陽光電,TWSE,delisting,2018-10-01,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,107/10/01,TWSE official terminated listing company endpoint.,
3514,昱晶,TWSE,delisting,2018-10-01,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,107/10/01,TWSE official terminated listing company endpoint.,
2856,元富證券,TWSE,delisting,2018-10-01,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,107/10/01,TWSE official terminated listing company endpoint.,
6422,君耀-KY,TWSE,delisting,2018-09-28,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,107/09/28,TWSE official terminated listing company endpoint.,
4984,科納-KY,TWSE,delisting,2018-09-01,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,107/09/01,TWSE official terminated listing company endpoint.,
2311,日月光,TWSE,delisting,2018-04-30,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,107/04/30,TWSE official terminated listing company endpoint.,
2325,矽品,TWSE,delisting,2018-04-30,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,107/04/30,TWSE official terminated listing company endpoint.,
1729,必翔實業,TWSE,delisting,2018-01-02,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,107/01/02,TWSE official terminated listing company endpoint.,
3474,華亞科,TWSE,delisting,2016-12-06,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,105/12/06,TWSE official terminated listing company endpoint.,
4733,上緯,TWSE,delisting,2016-08-31,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,105/08/31,TWSE official terminated listing company endpoint.,
6286,立錡,TWSE,delisting,2016-04-29,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,105/04/29,TWSE official terminated listing company endpoint.,
2833,台灣人壽,TWSE,delisting,2015-10-15,2026-07-03,https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml,twse_company_suspend_listing,official_delisting_events,partial_event_row_not_full_master,,104/10/15,TWSE official terminated listing company endpoint.,
4927,泰鼎國際股份有限公司,TPEx,delisting,2015-09-08,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2015
5505,和旺聯合實業股份有限公司,TPEx,delisting,2015-07-16,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2015
4912,聯德控股股份有限公司,TPEx,delisting,2015-05-21,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2015
3416,融程電訊股份有限公司,TPEx,delisting,2015-01-23,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2015
2636,台驊國際投資控股股份有限公司,TPEx,delisting,2016-12-22,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2016
3658,漢民微測科技股份有限公司,TPEx,delisting,2016-11-22,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2016
8925,偉盟工業股份有限公司,TPEx,delisting,2016-06-27,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2016
3528,安馳科技股份有限公司,TPEx,delisting,2016-05-18,2016-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2016
3662,樂陞科技股份有限公司,TPEx,delisting,2017-10-19,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2017
6105,瑞傳科技股份有限公司,TPEx,delisting,2017-10-17,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2017
4739,康普材料科技股份有限公司,TPEx,delisting,2017-09-08,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2017
5284,經寶精密控股股份有限公司,TPEx,delisting,2017-03-09,2017-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2017
5255,美桀科技股份有限公司,TPEx,delisting,2018-11-30,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2018
3299,帛漢股份有限公司,TPEx,delisting,2018-11-29,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2018
3428,光燿科技股份有限公司,TPEx,delisting,2018-10-01,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2018
6107,華美電子股份有限公司,TPEx,delisting,2018-06-27,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2018
3068,美磊科技股份有限公司,TPEx,delisting,2018-06-13,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2018
1795,美時化學製藥股份有限公司,TPEx,delisting,2019-12-16,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2019
5317,凱美電機股份有限公司,TPEx,delisting,2019-09-30,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2019
2233,宇隆科技股份有限公司,TPEx,delisting,2019-09-17,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2019
3563,牧德科技股份有限公司,TPEx,delisting,2019-04-02,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2019
5480,統盟電子股份有限公司,TPEx,delisting,2019-03-29,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2019
8462,柏文健康事業股份有限公司,TPEx,delisting,2019-03-15,2019-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2019
1597,直得科技股份有限公司,TPEx,delisting,2020-12-23,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2020
5349,先豐通訊股份有限公司,TPEx,delisting,2020-11-04,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2020
6497,亞獅康股份有限公司,TPEx,delisting,2020-08-25,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2020
6238,勝麗國際股份有限公司,TPEx,delisting,2020-06-19,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2020
4947,昂寶電子股份有限公司,TPEx,delisting,2020-05-28,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2020
8287,英格爾科技股份有限公司,TPEx,delisting,2020-05-11,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2020
3452,益通光能科技股份有限公司,TPEx,delisting,2020-01-13,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2020
4803,威馳克媒體集團股份有限公司,TPEx,delisting,2021-12-27,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2021
3144,新揚科技股份有限公司,TPEx,delisting,2021-12-20,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2021
2928,紅馬集團股份有限公司,TPEx,delisting,2021-10-22,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2021
3092,鴻碩精密電工股份有限公司,TPEx,delisting,2021-05-13,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2021
6426,統新光訊股份有限公司,TPEx,delisting,2021-03-24,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2021
6438,迅得機械股份有限公司,TPEx,delisting,2021-01-19,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2021
5820,日盛金融控股股份有限公司,TPEx,delisting,2022-11-11,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2022
3652,精聯電子股份有限公司,TPEx,delisting,2022-09-21,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2022
8406,金可國際股份有限公司,TPEx,delisting,2022-04-29,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2022
5306,桂盟國際股份有限公司,TPEx,delisting,2022-03-08,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2022
1752,南光化學製藥股份有限公司,TPEx,delisting,2022-01-19,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2022
4736,泰博科技股份有限公司,TPEx,delisting,2023-12-22,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2023
6472,保瑞藥業股份有限公司,TPEx,delisting,2023-12-19,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2023
5281,大峽谷半導體照明系統(開曼)股份有限公司,TPEx,delisting,2023-10-31,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2023
8420,明揚國際科技股份有限公司,TPEx,delisting,2024-11-29,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2024
6446,藥華醫藥股份有限公司,TPEx,delisting,2024-01-25,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2024
3202,樺晟電子股份有限公司,TPEx,delisting,2025-07-21,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,,official_historical_api,true,,,TPEx company/deListed full-year query.,delisting_2025
