family,market,date,status,filtered_rows,http_status,response_bytes,source_url,response_sha256,retrieval_time_utc,error
taifex_foreign_oi,TAIFEX,2024-08-22,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,6efd0558fe5eff47b651ac3d8303d4defa8b0248e4c1feafe5b1450d3cda3fb0,2026-07-11T08:58:54+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-08-23,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,7fb4fb84c8e55b535ec959e27ceacad88c1d892ece72830ccd3194488b6d7062,2026-07-11T08:58:54+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-08-26,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,2c8e6c7df51c0300a6d5ad190c41af1b8415646c98be808eceb375aed9304166,2026-07-11T08:58:54+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-08-27,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,a95882e5599d603a7a164e86a48b78b8d8a6e177f14363b7dcc5b87dbc6a0cd7,2026-07-11T08:58:55+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-08-28,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,e85ea46ed387bb54d19662007ec141b609e4ad7f11c62bac610c6edc2292ad09,2026-07-11T08:58:55+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-08-29,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,746b227fab2804407c05bc59be453939902f6e114b99c71e947572934134796a,2026-07-11T08:58:55+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-08-30,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,6a346d27ea5ac7c28bdcb8bc1395706df7135f487b7da9c60fec440d6889f977,2026-07-11T08:58:55+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-02,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,9add61a3152ab1072a1c4ff5bf4bfafe4ad639659e9581ec07f81f30beb04b12,2026-07-11T08:58:55+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-04,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,b77c7de1f61a70e9bd35a4e50d0729a26b5d93cfb385f81cd6f48ca72927702f,2026-07-11T08:58:55+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-03,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,f13a1aeeb2c6f086222e0067b682e461a6b566ce063ec65e181a4eb4686a178a,2026-07-11T08:58:55+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-05,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,906cc26051c89959bb1bc23046858450b0bb988570078fd51b5229707d29a529,2026-07-11T08:58:56+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-06,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,6e107305ee20ea72f9fa4c78e72c527839392525125dff332b7c2d600f6e98c7,2026-07-11T08:58:56+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-09,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,1ccf76825e46fcd8b140aaa24511646bcd47e4f7a7faf2b324b7b71a03bc2949,2026-07-11T08:58:56+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-10,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,ca80147b48e4f9ed2bd2a29d3f31fc216b0e3dc5cb48f2c929ed10277fb42f45,2026-07-11T08:58:56+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-11,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,2210236f159786d061ad2027484fe56942b89cfc4a0accfae08d8b2162d25b74,2026-07-11T08:58:56+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-13,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,1b11c3c024ac00580bdfb6e3103673b02ca2ece2b8c3307d663000072ded96c4,2026-07-11T08:58:57+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-12,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,7dee590df526f156233b65c5437552a91144761f39aa416be9a81cae47a4e104,2026-07-11T08:58:57+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-16,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,e058397376b4a005145afeb9f3aefe4849f6b72cb41a006be4178b2b9f0caf67,2026-07-11T08:58:57+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-17,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,1aaa729ae786e9d69159f9e6907429a89dd003b9c53e9ec1aa132f553d18ae03,2026-07-11T08:58:57+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-18,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,4ace091d9a71e1023baabb8841ce4fef730fdc15dc9d1a5111f61a64391423a0,2026-07-11T08:58:58+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-19,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,71f929c497b93818e3f374921047b7263ea79b0cfd1672f33f82cb5d3c23a73e,2026-07-11T08:58:58+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-23,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,76e03137acff629b7aa98eb30f2f0f77c61b19f587c81e824d7a8286e3cbf960,2026-07-11T08:58:58+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-20,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,52979ad7edcd9ace71fa17a1d612985101ea015affa47411111124bf50ae4b67,2026-07-11T08:58:58+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-24,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,1c1f0a080e06be201895580b9b5a2c54f5af3dc491d90fae64523580a503c3b1,2026-07-11T08:58:59+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-26,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,417d9dd3b3287190c8a211e1f9f3759bcff45f301d834b9c00b568ff93f3e2bd,2026-07-11T08:58:59+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-25,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,c9c1da99000b3fc2e55b4690539f2e94e80d34e6eaa26f0ad88a46ad71adabee,2026-07-11T08:58:59+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-27,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,943c8e3262cc6fcace25d7e42ee796d564b7b213cdc64ed158e0c7f12d71dba3,2026-07-11T08:58:59+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-09-30,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,6374e2baac5175102e939455121602e5bfcf3429c19b04f84d3d07081d9bc75e,2026-07-11T08:58:59+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-01,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,b6b2c9028981061b3b27ecf4398dc7cdf4e6bf964284c216ae8f0e74827f0c69,2026-07-11T08:59:00+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-02,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,ec787d0ba8d20939ea5aff30a11a5fbe5b6571c48c02d68b1674c1a630eff381,2026-07-11T08:59:00+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-04,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,ea92538c6da80186fbb31619d8e2ea3dbc64659f6c2ffc339a91cc7ca69fe720,2026-07-11T08:59:00+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-03,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,fafe315775e1beb24ef66976c3eda3222f93ed5641f9aac346c1338fcedecfcf,2026-07-11T08:59:00+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-07,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,bceeb6bf1daa7816372e900f1ad5b48c3055b4a23d13976092d567ee2dcac575,2026-07-11T08:59:01+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-09,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,e6a709349a922082ceddd043841cbd68db925b6b28b24c225d205c351415f2f9,2026-07-11T08:59:01+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-08,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,a6623125e31b47c1e16c0c4c20a723dd8b88d7e74172149d2aa4e98ce376abe3,2026-07-11T08:59:01+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-10,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,145c06cb8fcb8f5b51541f37369d393414ac842f9132aef1147f1b15777a258c,2026-07-11T08:59:01+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-11,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,f81cdf5b3e93181f30a056868445ee9c0d53df2fca3f1af2b0759edfd34a2df2,2026-07-11T08:59:02+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-14,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,d879c9ca5759e21f0facaecac5fca11fb26376cbc0f6f94c2b5699c516f62e00,2026-07-11T08:59:02+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-15,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,03f255f3420c716f8a0ebf394f16c781d5e6e2dec9a4d5d986a712c501e0e477,2026-07-11T08:59:02+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-16,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,0f6b331b3456f9c1f24a5e97d36c97dfd37c984f15c0e89ebeba1ed5f31f1923,2026-07-11T08:59:02+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-17,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,e4bb36f99f756a55c84521138d6356b43163f7bd359e7405896fcf2914506965,2026-07-11T08:59:02+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-18,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,ad581008d3479ea93b8a17889e209fe8cf70fe63bea458444db9447d2560162e,2026-07-11T08:59:03+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-23,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,9d4a1e95749270df3a1e6e70dfa3c0a2f54f94fc191782f6fe91bfdc87ec4dfb,2026-07-11T08:59:03+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-21,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,51da32fbfa0dbc1636aa99cb90ad02b69731aaac3a6d29ee70391d8dfa657f8a,2026-07-11T08:59:03+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-22,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,3e34443635e8440478610ab6c2e22018e4f97bc57480b2791c82bcb745322f0a,2026-07-11T08:59:03+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-24,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,6380b097d3033f6860bfe147a084bc027dc06d0d586a1817d264c22e4bda960f,2026-07-11T08:59:04+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-25,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,21e13d06c474a9cc3d3b65d2e7b2cb7a6511462484387683bc1ba54271b19cb6,2026-07-11T08:59:04+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-28,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,e3581cc415b78947390ada4fceeab60d6985e31364d214ef3d4e8e33c1579e78,2026-07-11T08:59:04+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-29,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,2f7076a3bd33123a10b14f7add92de5e723c710010f14faf9c03d87ffcec78f5,2026-07-11T08:59:04+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-30,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,f1dd823fc6f0d931050989e2da0bf0ecb158403697e50939f17a055d04c520cd,2026-07-11T08:59:05+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-10-31,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,ae574e98ba144d687e778239b9ae19597f94d91057bec1d2220b75f437b971c0,2026-07-11T08:59:05+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-05,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,d984986733a4dfc36d447fc10ad357131aac94c89491d6929ce96b24da50a5ea,2026-07-11T08:59:05+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-01,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,c6d31b4ecf9f2ff081aeb6cd1dd9289466ed2e8b584a623989ded9324f377b91,2026-07-11T08:59:05+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-04,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,81aa443017add17f0f784c74d42995fd751f81ecdd0bc44218bddd4da243d911,2026-07-11T08:59:05+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-06,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,a3e2e500b3c2ab9b68bed5928ccd98be0c1c8203ab36bdc405b875eabfce1904,2026-07-11T08:59:06+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-07,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,b69a4a7bb7b3805320349d10dbf6023ffa31eb260dd1e864371380cb23630bc4,2026-07-11T08:59:06+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-08,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,eb04c7a989b950e10f493f9e27487bc0472329c1caf666597488eeffb5e9a8cb,2026-07-11T08:59:06+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-11,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,cabafd651bdda12a6669617d663ed74b5b038573954524a47fd22d0a37eb3e94,2026-07-11T08:59:06+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-12,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,e185ceb5c8021fbe83c2c65f608ad6ac15549c965d638b94c2f54c289bc19059,2026-07-11T08:59:07+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-13,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,bae7f9d310961e4fe37cdb68257307b1886f738aaf10fcfb3b1c331af5435386,2026-07-11T08:59:07+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-14,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,dbfdd80b4cf2bbd4b25d5ea6a2b563d2105427eeb55464f418e1df97294499c6,2026-07-11T08:59:07+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-15,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,8de62861b4c59b5b3f5f69af13f53e3056e926b72b10e2404917ed199488db6b,2026-07-11T08:59:07+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-18,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,0f84cd8d06f98c82cc0f5d7554e6af7dfe47f786548f553c2857ddebaef9910c,2026-07-11T08:59:08+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-19,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,bc71c0b70b6f30644972028149819ed819d503e1842690ddeaf2c5da3b87f283,2026-07-11T08:59:08+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-22,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,6d7637efeb6ed26c2e80afe7c7ab5702452f4e2411763ff33ab74146866940d2,2026-07-11T08:59:08+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-20,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,b8719b61824b31179283f66a09d3f44008cb4a0d04449e7dc9b67b460a455f3e,2026-07-11T08:59:08+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-21,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,9405303e0d57dfe8ad1d5efaa548ce8c2b9fc295b79584568cff4bc4ea556d58,2026-07-11T08:59:08+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-25,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,6e74e809783de2423bbcc1c8440538963c9f8b11f686845c7c2501cb784ccaae,2026-07-11T08:59:09+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-26,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,bf189981457a046a5ed048a23abcc30a1f378be1b7e9f33afccf751e05d911de,2026-07-11T08:59:09+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-27,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,065eae690fed3d93d86940829d89aa3f030be2f285b74afdd6896d843c38a007,2026-07-11T08:59:09+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-28,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,b98a45f3e8488c33694a6d2e8a914af7ae46ecdfbcd7e3df3d5b256948d0fcc2,2026-07-11T08:59:09+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-11-29,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,91277d9eb95b2cad4c69d9b2e5654115ed2adf7a4b779f9794c21fe7c8d2d5d5,2026-07-11T08:59:10+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-02,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,4c97b5c942ef40b2509808864e53eed8afbff5996947034b30f5772505baf3fd,2026-07-11T08:59:10+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-05,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,646d824a6700e7cde6f53d2a3b44b1015b90e7deee3c26c3e2f2004125d4f385,2026-07-11T08:59:10+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-04,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,a25db5f47c5ca4e8288780486c7ee754dabc575fcbb55cfa74df575de4905128,2026-07-11T08:59:10+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-03,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,65ca63462c040ee41a2b9ddbf62fe9ab39ded23031a03cad42e1aa31f76fc484,2026-07-11T08:59:10+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-06,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,81d9dd54a024ec633c843b10ef4a8badbb6a09d052538976cbdb4a6978db43cd,2026-07-11T08:59:11+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-09,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,5df50359ee487303c689dabdf43696f08e5c7e9cdbd4973c3f69cf690fc85115,2026-07-11T08:59:11+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-11,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,38e4c240072adba2ca6be39bba06d1b8b56cdfa45a6ee9a193ee9eb311547c03,2026-07-11T08:59:12+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-10,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,5ead636244d93a4e583de4e62e2e3871f50f5f78f9777ba2589cf54f03c2d727,2026-07-11T08:59:12+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-12,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,25bcb01f14367ca0e7a8b86051788ee8c6cb0d85eff5f5e0f083a312487e68d4,2026-07-11T08:59:12+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-13,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,613c27556b66a7e5e6e3b033ec1a3ff9986c965fb16938f5f3679f85a134369b,2026-07-11T08:59:12+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-18,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,c692db293f1885d1f0b4d03259d0800b35bfefb75997d4e03683138c6feef260,2026-07-11T08:59:13+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-16,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,c1762574df258450a77e536cc32c0fc48099ce52b32f3ad77fc28d4a9733a3ab,2026-07-11T08:59:13+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-17,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,cf7b66679fc7660f68ef5e0a8c383dc7b68ca780325c4a3ea9630b082bc8d90f,2026-07-11T08:59:13+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-19,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,b7b438458f52e699f0cc556832702c1982b5060ddb4fc065142d060673f8311c,2026-07-11T08:59:13+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-20,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,17529a6815e5d56d9956d115388220560ca311229aa707d856f2299c93a3113a,2026-07-11T08:59:14+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-25,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,d6ff24debc86c209c6f347cae3ba8c5bb956ab0842cab5c0698b814e8c862e31,2026-07-11T08:59:14+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-24,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,fd9e456e41b12829d50fe3a959f9aca46a5129c9e82fef1e05bf8b1fec162856,2026-07-11T08:59:14+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-23,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,c02538867766076143e56d3f316785f43d230dacb16b24c442dde006ae8550c7,2026-07-11T08:59:14+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-26,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,2408f3a39446eef8f30de4429570d8c30a1e40519e23ee3e33dbc64733a71026,2026-07-11T08:59:14+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-27,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,b294fa8e9dc597138bbcfb65c2528c5441f1fbf43f87ec0e22c7176e0625ed30,2026-07-11T08:59:15+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-30,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,0c7c5184fd89393d1eaa9099c9bae158ca438ded314ea0a1c2b1cca917c1eb7d,2026-07-11T08:59:15+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-01,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,e5daf66345a3c8749989e26ec2afdac4fabf9c3d6cada9b22da9728d53a39512,2026-07-11T08:59:15+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2024-12-31,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,b4916222ae263ae0895037c0592d2c7a2743df8c0ca84b20581ed740b039f36f,2026-07-11T08:59:15+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-02,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,05b00f90bcf9cb98a1e178f47a29ba6219a4a754e34c7077353d65d756ffbb30,2026-07-11T08:59:16+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-06,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,89082cde62a84694e6288bc18a8cdcf1cebb59eb6c7f2c269660c6c3ac08ed01,2026-07-11T08:59:16+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-07,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,53fc7f2d94e4d066d2ef5653d1e393b65568bf68771e0b2bc9ba0be9f4328b83,2026-07-11T08:59:16+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-03,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,9dbef310d160fc2a6843a58ed373cedcc530f42857923e7d6dfff0cad8cf0dca,2026-07-11T08:59:16+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-08,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,d45b7ad29b9cc92e2a5e5c743f4c1fcd9094f1e13d1045e786c5955876f95105,2026-07-11T08:59:17+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-09,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,35b9b7094a4989c2d4007290db61613e8b061469c87c9f600ea0ec1c90e12152,2026-07-11T08:59:17+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-13,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,61c45f86c68e9eb7f1c89aa70406247ea29c280fa689b37ac428eadebda670ab,2026-07-11T08:59:17+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-10,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,e09374896a85a22b38088d1eefa07a430fb383564ce533b86ef5e84c62201f49,2026-07-11T08:59:17+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-14,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,3010038c0d156ec546696315fa583a927f0cf008b7893d4cb04a1ee75990d2b1,2026-07-11T08:59:17+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-15,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,2b4518d41f3a221582315635eadbd2e3b34627bd1e67fef7955bd9fac32db29d,2026-07-11T08:59:18+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-17,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,a2d4077b457921a57bb81e5f859a2721d56a0dfc38c636f229c4fed0475e9ad9,2026-07-11T08:59:18+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-20,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,bf6d63052e5f2f3c3bc04793d3f936304a450b308d4bc90fbef1b044cecea4d2,2026-07-11T08:59:18+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-16,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,e99ad05a86b296eb263cd98d961bbd018f31e566ced8aa19fa1bf565beb9c878,2026-07-11T08:59:18+00:00,parse_ImportError
taifex_foreign_oi,TAIFEX,2025-01-21,failed,0,429,5751,https://www.taifex.com.tw/cht/3/futContractsDate,c5eceeb50e05e3b2c71fc2a093917f22acc2077de16e628f535174efc90e86b1,2026-07-11T08:59:19+00:00,parse_ImportError
