ticker,name,market,event_type,event_date,source_date,source_url,source_id,source_type,formal_ready,blocked_reason,raw_event_date,notes
5264,鎧勝-KY,TWSE,suspension,2020-08-13,2020-08-13,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200801&endDate=20200831,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/08/13,TWSE TWTAWU startDate/endDate suspension row.
5264,鎧勝-KY,TWSE,resumption,2020-08-14,2020-08-14,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200801&endDate=20200831,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/08/14,TWSE TWTAWU startDate/endDate resumption row.
8427,基勝-KY,TWSE,suspension,2020-08-28,2020-08-28,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200801&endDate=20200831,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/08/28,TWSE TWTAWU startDate/endDate suspension row.
8427,基勝-KY,TWSE,resumption,2020-08-31,2020-08-31,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200801&endDate=20200831,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/08/31,TWSE TWTAWU startDate/endDate resumption row.
1229,聯華,TWSE,suspension,2019-03-28,2019-03-28,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/28,TWSE TWTAWU startDate/endDate suspension row.
1229,聯華,TWSE,resumption,2019-03-29,2019-03-29,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/29,TWSE TWTAWU startDate/endDate resumption row.
1262,綠悅-KY,TWSE,suspension,2019-07-11,2019-07-11,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/07/11,TWSE TWTAWU startDate/endDate suspension row.
1262,綠悅-KY,TWSE,resumption,2019-07-12,2019-07-12,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/07/12,TWSE TWTAWU startDate/endDate resumption row.
1416,廣豐,TWSE,suspension,2020-03-09,2020-03-09,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/03/09,TWSE TWTAWU startDate/endDate suspension row.
1416,廣豐,TWSE,resumption,2020-03-10,2020-03-10,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/03/10,TWSE TWTAWU startDate/endDate resumption row.
1439,中和,TWSE,suspension,2018-12-21,2018-12-21,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/12/21,TWSE TWTAWU startDate/endDate suspension row.
1439,中和,TWSE,resumption,2018-12-22,2018-12-22,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/12/22,TWSE TWTAWU startDate/endDate resumption row.
1439,中和,TWSE,suspension,2019-12-10,2019-12-10,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/12/10,TWSE TWTAWU startDate/endDate suspension row.
1439,中和,TWSE,resumption,2019-12-11,2019-12-11,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/12/11,TWSE TWTAWU startDate/endDate resumption row.
1441,大東,TWSE,suspension,2018-03-01,2018-03-01,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/03/01,TWSE TWTAWU startDate/endDate suspension row.
1441,大東,TWSE,resumption,2018-03-02,2018-03-02,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/03/02,TWSE TWTAWU startDate/endDate resumption row.
1457,宜進,TWSE,suspension,2017-12-21,2017-12-21,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,106/12/21,TWSE TWTAWU startDate/endDate suspension row.
1457,宜進,TWSE,resumption,2017-12-22,2017-12-22,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,106/12/22,TWSE TWTAWU startDate/endDate resumption row.
1457,宜進,TWSE,suspension,2019-10-31,2019-10-31,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/10/31,TWSE TWTAWU startDate/endDate suspension row.
1457,宜進,TWSE,resumption,2019-11-01,2019-11-01,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/11/01,TWSE TWTAWU startDate/endDate resumption row.
1734,杏輝,TWSE,suspension,2020-08-11,2020-08-11,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/08/11,TWSE TWTAWU startDate/endDate suspension row.
1734,杏輝,TWSE,resumption,2020-08-12,2020-08-12,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/08/12,TWSE TWTAWU startDate/endDate resumption row.
1760,寶齡富錦,TWSE,suspension,2020-09-08,2020-09-08,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/09/08,TWSE TWTAWU startDate/endDate suspension row.
1760,寶齡富錦,TWSE,resumption,2020-09-09,2020-09-09,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/09/09,TWSE TWTAWU startDate/endDate resumption row.
2027,大成鋼,TWSE,suspension,2018-10-02,2018-10-02,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/10/02,TWSE TWTAWU startDate/endDate suspension row.
2027,大成鋼,TWSE,resumption,2018-10-03,2018-10-03,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/10/03,TWSE TWTAWU startDate/endDate resumption row.
2104,國際中橡,TWSE,suspension,2020-02-12,2020-02-12,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/02/12,TWSE TWTAWU startDate/endDate suspension row.
2104,國際中橡,TWSE,resumption,2020-02-13,2020-02-13,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/02/13,TWSE TWTAWU startDate/endDate resumption row.
2201,裕隆,TWSE,suspension,2020-03-30,2020-03-30,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/03/30,TWSE TWTAWU startDate/endDate suspension row.
2201,裕隆,TWSE,resumption,2020-03-31,2020-03-31,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/03/31,TWSE TWTAWU startDate/endDate resumption row.
2206,三陽工業,TWSE,suspension,2018-05-31,2018-05-31,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/05/31,TWSE TWTAWU startDate/endDate suspension row.
2206,三陽工業,TWSE,resumption,2018-06-01,2018-06-01,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/06/01,TWSE TWTAWU startDate/endDate resumption row.
2231,為升,TWSE,suspension,2019-01-21,2019-01-21,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/01/21,TWSE TWTAWU startDate/endDate suspension row.
2231,為升,TWSE,resumption,2019-01-22,2019-01-22,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/01/22,TWSE TWTAWU startDate/endDate resumption row.
2303,聯電,TWSE,suspension,2018-06-29,2018-06-29,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/06/29,TWSE TWTAWU startDate/endDate suspension row.
2303,聯電,TWSE,resumption,2018-07-02,2018-07-02,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/07/02,TWSE TWTAWU startDate/endDate resumption row.
2324,仁寶,TWSE,suspension,2018-08-07,2018-08-07,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/08/07,TWSE TWTAWU startDate/endDate suspension row.
2324,仁寶,TWSE,resumption,2018-08-08,2018-08-08,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/08/08,TWSE TWTAWU startDate/endDate resumption row.
2327,國巨,TWSE,suspension,2018-04-27,2018-04-27,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/04/27,TWSE TWTAWU startDate/endDate suspension row.
2327,國巨,TWSE,resumption,2018-04-30,2018-04-30,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/04/30,TWSE TWTAWU startDate/endDate resumption row.
2327,國巨,TWSE,suspension,2018-05-22,2018-05-22,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/05/22,TWSE TWTAWU startDate/endDate suspension row.
2327,國巨,TWSE,resumption,2018-05-23,2018-05-23,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/05/23,TWSE TWTAWU startDate/endDate resumption row.
2327,國巨,TWSE,suspension,2019-11-12,2019-11-12,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/11/12,TWSE TWTAWU startDate/endDate suspension row.
2327,國巨,TWSE,resumption,2019-11-13,2019-11-13,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/11/13,TWSE TWTAWU startDate/endDate resumption row.
2371,大同,TWSE,suspension,2019-03-27,2019-03-27,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/27,TWSE TWTAWU startDate/endDate suspension row.
2371,大同,TWSE,resumption,2019-03-28,2019-03-28,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/28,TWSE TWTAWU startDate/endDate resumption row.
2375,智寶,TWSE,suspension,2019-03-13,2019-03-13,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/13,TWSE TWTAWU startDate/endDate suspension row.
2375,智寶,TWSE,resumption,2019-03-14,2019-03-14,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/14,TWSE TWTAWU startDate/endDate resumption row.
2402,毅嘉,TWSE,suspension,2018-06-29,2018-06-29,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/06/29,TWSE TWTAWU startDate/endDate suspension row.
2402,毅嘉,TWSE,resumption,2018-07-02,2018-07-02,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/07/02,TWSE TWTAWU startDate/endDate resumption row.
2448,晶電,TWSE,suspension,2020-06-18,2020-06-18,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/06/18,TWSE TWTAWU startDate/endDate suspension row.
2448,晶電,TWSE,resumption,2020-06-19,2020-06-19,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/06/19,TWSE TWTAWU startDate/endDate resumption row.
2456,奇力新,TWSE,suspension,2018-01-03,2018-01-03,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/01/03,TWSE TWTAWU startDate/endDate suspension row.
2456,奇力新,TWSE,resumption,2018-01-04,2018-01-04,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/01/04,TWSE TWTAWU startDate/endDate resumption row.
2456,奇力新,TWSE,suspension,2018-06-20,2018-06-20,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/06/20,TWSE TWTAWU startDate/endDate suspension row.
2456,奇力新,TWSE,resumption,2018-06-21,2018-06-21,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/06/21,TWSE TWTAWU startDate/endDate resumption row.
2474,可成,TWSE,suspension,2020-08-18,2020-08-18,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/08/18,TWSE TWTAWU startDate/endDate suspension row.
2474,可成,TWSE,resumption,2020-08-19,2020-08-19,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/08/19,TWSE TWTAWU startDate/endDate resumption row.
2475,華映,TWSE,suspension,2019-03-27,2019-03-27,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/27,TWSE TWTAWU startDate/endDate suspension row.
2475,華映,TWSE,resumption,2019-03-28,2019-03-28,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/28,TWSE TWTAWU startDate/endDate resumption row.
2514,龍邦,TWSE,suspension,2019-04-02,2019-04-02,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/04/02,TWSE TWTAWU startDate/endDate suspension row.
2514,龍邦,TWSE,resumption,2019-04-03,2019-04-03,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/04/03,TWSE TWTAWU startDate/endDate resumption row.
2601,益航,TWSE,suspension,2019-04-08,2019-04-08,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/04/08,TWSE TWTAWU startDate/endDate suspension row.
2601,益航,TWSE,resumption,2019-04-09,2019-04-09,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/04/09,TWSE TWTAWU startDate/endDate resumption row.
2856,元富證,TWSE,suspension,2018-04-24,2018-04-24,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/04/24,TWSE TWTAWU startDate/endDate suspension row.
2856,元富證,TWSE,resumption,2018-04-25,2018-04-25,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/04/25,TWSE TWTAWU startDate/endDate resumption row.
2888,新光金,TWSE,suspension,2018-04-24,2018-04-24,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/04/24,TWSE TWTAWU startDate/endDate suspension row.
2888,新光金,TWSE,resumption,2018-04-25,2018-04-25,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/04/25,TWSE TWTAWU startDate/endDate resumption row.
2923,鼎固-KY,TWSE,suspension,2018-12-06,2018-12-06,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/12/06,TWSE TWTAWU startDate/endDate suspension row.
2923,鼎固-KY,TWSE,resumption,2018-12-07,2018-12-07,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/12/07,TWSE TWTAWU startDate/endDate resumption row.
3018,同開,TWSE,suspension,2018-01-10,2018-01-10,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/01/10,TWSE TWTAWU startDate/endDate suspension row.
3018,同開,TWSE,resumption,2018-01-11,2018-01-11,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/01/11,TWSE TWTAWU startDate/endDate resumption row.
3036,文曄,TWSE,suspension,2020-02-21,2020-02-21,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/02/21,TWSE TWTAWU startDate/endDate suspension row.
3036,文曄,TWSE,resumption,2020-02-24,2020-02-24,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/02/24,TWSE TWTAWU startDate/endDate resumption row.
3051,力特,TWSE,suspension,2020-08-12,2020-08-12,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/08/12,TWSE TWTAWU startDate/endDate suspension row.
3051,力特,TWSE,resumption,2020-08-13,2020-08-13,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/08/13,TWSE TWTAWU startDate/endDate resumption row.
3164,景岳,TWSE,suspension,2018-06-08,2018-06-08,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/06/08,TWSE TWTAWU startDate/endDate suspension row.
3164,景岳,TWSE,resumption,2018-06-11,2018-06-11,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/06/11,TWSE TWTAWU startDate/endDate resumption row.
3519,綠能,TWSE,suspension,2019-03-20,2019-03-20,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/20,TWSE TWTAWU startDate/endDate suspension row.
3519,綠能,TWSE,resumption,2019-03-21,2019-03-21,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/21,TWSE TWTAWU startDate/endDate resumption row.
3557,嘉威,TWSE,suspension,2019-04-17,2019-04-17,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/04/17,TWSE TWTAWU startDate/endDate suspension row.
3557,嘉威,TWSE,resumption,2019-04-18,2019-04-18,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/04/18,TWSE TWTAWU startDate/endDate resumption row.
3579,尚志,TWSE,suspension,2019-05-10,2019-05-10,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/05/10,TWSE TWTAWU startDate/endDate suspension row.
3579,尚志,TWSE,resumption,2019-05-13,2019-05-13,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/05/13,TWSE TWTAWU startDate/endDate resumption row.
3686,達能,TWSE,suspension,2019-03-13,2019-03-13,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/13,TWSE TWTAWU startDate/endDate suspension row.
3686,達能,TWSE,resumption,2019-03-14,2019-03-14,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/03/14,TWSE TWTAWU startDate/endDate resumption row.
3698,隆達,TWSE,suspension,2020-06-18,2020-06-18,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/06/18,TWSE TWTAWU startDate/endDate suspension row.
3698,隆達,TWSE,resumption,2020-06-19,2020-06-19,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/06/19,TWSE TWTAWU startDate/endDate resumption row.
3702,大聯大,TWSE,suspension,2019-11-12,2019-11-12,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/11/12,TWSE TWTAWU startDate/endDate suspension row.
3702,大聯大,TWSE,resumption,2019-11-13,2019-11-13,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,108/11/13,TWSE TWTAWU startDate/endDate resumption row.
4144,康聯-KY,TWSE,suspension,2020-07-27,2020-07-27,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/07/27,TWSE TWTAWU startDate/endDate suspension row.
4144,康聯-KY,TWSE,resumption,2020-07-28,2020-07-28,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,109/07/28,TWSE TWTAWU startDate/endDate resumption row.
4414,如興,TWSE,suspension,2018-02-26,2018-02-26,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/02/26,TWSE TWTAWU startDate/endDate suspension row.
4414,如興,TWSE,resumption,2018-02-27,2018-02-27,https://www.twse.com.tw/exchangeReport/TWTAWU?response=json&startDate=20200901&endDate=20200930,twse_twta_wu_monthly_range,official_historical_range_query,partial_event_or_status_row_not_full_master,,107/02/27,TWSE TWTAWU startDate/endDate resumption row.
