ticker,report_period,field,value,available_date,available_date_quality,source_quality,source_url,source_hash,accepted_for_formal,human_review_required,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2493,2024Q2,investing_cash_flow,47700.0,2024-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
2493,2024Q3,investing_cash_flow,-50250.0,2024-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
2493,2024Q4,investing_cash_flow,-44383.0,2025-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
2493,2025Q1,investing_cash_flow,-86953.0,2025-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
2493,2025Q2,investing_cash_flow,-61936.0,2025-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
2493,2025Q3,investing_cash_flow,130061.0,2025-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
2493,2025Q4,investing_cash_flow,-101626.0,2026-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
2493,2026Q1,investing_cash_flow,20098.0,2026-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2023Q1,investing_cash_flow,-101043.0,2023-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2023Q2,investing_cash_flow,43099.0,2023-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2023Q3,investing_cash_flow,-17932.0,2023-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2023Q4,investing_cash_flow,20140.0,2024-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2024Q1,investing_cash_flow,-168770.0,2024-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2024Q2,investing_cash_flow,301523.0,2024-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2024Q3,investing_cash_flow,189622.0,2024-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2024Q4,investing_cash_flow,-473625.0,2025-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2025Q1,investing_cash_flow,101806.0,2025-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2025Q2,investing_cash_flow,-261186.0,2025-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2025Q3,investing_cash_flow,-356909.0,2025-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2025Q4,investing_cash_flow,-94337.0,2026-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
3149,2026Q1,investing_cash_flow,-235733.0,2026-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2023Q1,investing_cash_flow,-41187.0,2023-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2023Q2,investing_cash_flow,-14277.0,2023-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2023Q3,investing_cash_flow,-880.0,2023-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2023Q4,investing_cash_flow,-2553.0,2024-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2024Q1,investing_cash_flow,-9944.0,2024-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2024Q2,investing_cash_flow,7193.0,2024-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2024Q3,investing_cash_flow,-2912.0,2024-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2024Q4,investing_cash_flow,-816.0,2025-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2025Q1,investing_cash_flow,-7475.0,2025-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2025Q2,investing_cash_flow,-15652.0,2025-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2025Q3,investing_cash_flow,-8798.0,2025-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2025Q4,investing_cash_flow,-12696.0,2026-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
4989,2026Q1,investing_cash_flow,-29226.0,2026-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2023Q1,investing_cash_flow,53239.0,2023-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2023Q2,investing_cash_flow,41763.0,2023-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2023Q3,investing_cash_flow,-5331.0,2023-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2023Q4,investing_cash_flow,4781.0,2024-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2024Q1,investing_cash_flow,49081.0,2024-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2024Q2,investing_cash_flow,18819.0,2024-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2024Q3,investing_cash_flow,-20312.0,2024-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2024Q4,investing_cash_flow,-23140.0,2025-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2025Q1,investing_cash_flow,-20845.0,2025-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2025Q2,investing_cash_flow,-52764.0,2025-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2025Q3,investing_cash_flow,-30750.0,2025-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2025Q4,investing_cash_flow,-87674.0,2026-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
5475,2026Q1,investing_cash_flow,-18474.0,2026-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6907,2025Q1,investing_cash_flow,-1234.0,2025-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6907,2025Q2,investing_cash_flow,-3779.0,2025-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6907,2025Q3,investing_cash_flow,-30071.0,2025-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6907,2025Q4,investing_cash_flow,-3085.0,2026-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6907,2026Q1,investing_cash_flow,-2327.0,2026-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6919,2023Q2,investing_cash_flow,74505.0,2023-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6919,2023Q4,investing_cash_flow,82586.0,2024-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6919,2024Q1,investing_cash_flow,-905.0,2024-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6919,2024Q2,investing_cash_flow,-407063.0,2024-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6919,2024Q3,investing_cash_flow,19182.0,2024-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6919,2024Q4,investing_cash_flow,-2100301.0,2025-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6919,2025Q1,investing_cash_flow,2509693.0,2025-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6919,2025Q2,investing_cash_flow,-1575636.0,2025-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6919,2025Q3,investing_cash_flow,-4457572.0,2025-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6919,2025Q4,investing_cash_flow,-2100759.0,2026-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
6919,2026Q1,investing_cash_flow,1704152.0,2026-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
7799,2024Q2,investing_cash_flow,-12836.0,2024-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
7799,2024Q4,investing_cash_flow,-136142.0,2025-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
7799,2025Q1,investing_cash_flow,-33301.0,2025-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
7799,2025Q2,investing_cash_flow,-62572.0,2025-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
7799,2025Q3,investing_cash_flow,-4326.0,2025-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
7799,2025Q4,investing_cash_flow,-8661496.0,2026-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
7799,2026Q1,investing_cash_flow,-29484.0,2026-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
7828,2025Q2,investing_cash_flow,-307110.0,2025-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
7828,2025Q3,investing_cash_flow,59960.0,2025-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
7828,2025Q4,investing_cash_flow,-206960.0,2026-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
7828,2026Q1,investing_cash_flow,-6557.0,2026-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,b98f794dc3de9b15fed3761b3de662ce498aa74786543c49c6026a41b8607690,False,True,0,False,False,False,False,False,False,False,True,False
2493,2023Q1,debt_ratio_percent,45.9,2023-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2023Q2,debt_ratio_percent,44.04,2023-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2023Q3,debt_ratio_percent,36.86,2023-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2023Q4,debt_ratio_percent,39.79,2024-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2024Q1,debt_ratio_percent,46.29,2024-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2024Q2,debt_ratio_percent,43.87,2024-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2024Q3,debt_ratio_percent,30.34,2024-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2024Q4,debt_ratio_percent,28.82,2025-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2025Q1,debt_ratio_percent,38.84,2025-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2025Q2,debt_ratio_percent,40.58,2025-08-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2025Q3,debt_ratio_percent,39.82,2025-11-14,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2025Q4,debt_ratio_percent,39.8,2026-03-31,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
2493,2026Q1,debt_ratio_percent,51.53,2026-05-15,conservative_statutory_deadline_proxy_diagnostic,official_period_specific_diagnostic_pit_proxy,https://mopsfin.twse.com.tw/compare/data,903adaad2fe31ae3aea981402641f9bf69f88ed962799a0b7a1cd09b0cc2dcd7,False,True,0,False,False,False,False,False,False,False,True,False
